subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
57,roten Wesen,ending_scream,no,no,no,yes,0,2519562,2529112
57,grünen Wesen,ending_melody,no,yes,no,no,1,2531391,2536114
57,lila Wesen,starting_melody,yes,no,no,no,2,2538391,2540941
57,gelben Wesen,starting_scream,no,no,yes,no,3,2543218,2544910
