subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
119,grünen Wesen,ending_melody,no,yes,no,no,0,2554611,2571840
119,roten Wesen,ending_scream,no,no,no,yes,1,2574118,2581077
119,lila Wesen,starting_melody,yes,no,no,no,2,2583354,2587715
119,gelben Wesen,starting_scream,no,no,yes,no,3,2589992,2594780
