subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
72,grünen Wesen,ending_melody,no,yes,no,no,0,2409879,2416009
72,roten Wesen,ending_scream,no,no,no,yes,1,2418288,2422679
72,gelben Wesen,starting_scream,no,no,yes,no,2,2424957,2426999
72,lila Wesen,starting_melody,yes,no,no,no,3,2429275,2430864
