subject_nr,block,trialnr,trial_target,trial_prime,prime_color,prime_role,prime_us,prime_relation,correct_response,target_valence,prime_valence,color_counter,correct_first_response,response_first_response,response_time_first_response,fixation_show,prime_show,target_show
36,first,0,witzig,IAT_purple4.bmp,purple,ending_scream,scream,ending,m,positive,positive,ES_purple,1,m,374,1343232,1343737,1343941
36,first,1,geizig,IAT_red2.bmp,red,starting_scream,scream,starting,c,negative,negative,ES_purple,1,c,377,1345390,1345894,1346098
36,first,2,gesund,IAT_purple3.bmp,purple,ending_scream,scream,ending,m,positive,positive,ES_purple,1,m,459,1347550,1348054,1348258
36,first,3,lästig,IAT_purple1.bmp,purple,ending_scream,scream,ending,c,negative,positive,ES_purple,1,c,558,1349790,1350294,1350498
36,first,4,gerecht,IAT_red1.bmp,red,starting_scream,scream,starting,m,positive,negative,ES_purple,1,m,681,1352129,1352633,1352838
36,first,5,schön,IAT_green4.bmp,green,starting_melody,melody,starting,m,positive,positive,ES_purple,1,m,286,1354593,1355097,1355301
36,first,6,heiter,IAT_purple1.bmp,purple,ending_scream,scream,ending,m,positive,positive,ES_purple,1,m,322,1356660,1357164,1357368
36,first,7,sanft,IAT_yellow1.bmp,yellow,ending_melody,melody,ending,m,positive,negative,ES_purple,1,m,312,1358765,1359269,1359473
36,first,8,heiter,IAT_red4.bmp,red,starting_scream,scream,starting,m,positive,negative,ES_purple,1,m,401,1360859,1361363,1361568
36,first,9,gierig,IAT_purple2.bmp,purple,ending_scream,scream,ending,c,negative,positive,ES_purple,1,c,490,1363042,1363547,1363751
36,first,10,geizig,IAT_yellow4.bmp,yellow,ending_melody,melody,ending,c,negative,negative,ES_purple,1,c,383,1365315,1365820,1366024
36,first,11,teuer,IAT_yellow3.bmp,yellow,ending_melody,melody,ending,c,negative,negative,ES_purple,0,m,524,1367480,1367984,1368188
36,first,12,schön,IAT_red3.bmp,red,starting_scream,scream,starting,m,positive,negative,ES_purple,1,m,519,1370286,1370791,1370995
36,first,13,lästig,IAT_red4.bmp,red,starting_scream,scream,starting,c,negative,negative,ES_purple,1,c,484,1372588,1373092,1373296
36,first,14,gesund,IAT_red2.bmp,red,starting_scream,scream,starting,m,positive,negative,ES_purple,1,m,379,1374854,1375359,1375563
36,first,15,teuer,IAT_yellow4.bmp,yellow,ending_melody,melody,ending,c,negative,negative,ES_purple,1,c,400,1377015,1377519,1377723
36,first,16,heiter,IAT_green2.bmp,green,starting_melody,melody,starting,m,positive,positive,ES_purple,1,m,366,1379196,1379700,1379904
36,first,17,brutal,IAT_purple1.bmp,purple,ending_scream,scream,ending,c,negative,positive,ES_purple,1,c,377,1381344,1381848,1382052
36,first,18,sonnig,IAT_purple3.bmp,purple,ending_scream,scream,ending,m,positive,positive,ES_purple,0,c,337,1383501,1384005,1384209
36,first,19,sanft,IAT_purple4.bmp,purple,ending_scream,scream,ending,m,positive,positive,ES_purple,1,m,474,1386118,1386622,1386826
36,first,20,morsch,IAT_red4.bmp,red,starting_scream,scream,starting,c,negative,negative,ES_purple,0,m,447,1388374,1388879,1389083
36,first,21,schön,IAT_purple1.bmp,purple,ending_scream,scream,ending,m,positive,positive,ES_purple,1,m,329,1391104,1391608,1391812
36,first,22,ehrlich,IAT_red2.bmp,red,starting_scream,scream,starting,m,positive,negative,ES_purple,1,m,467,1393214,1393718,1393922
36,first,23,streng,IAT_red2.bmp,red,starting_scream,scream,starting,c,negative,negative,ES_purple,0,m,475,1395464,1395968,1396172
36,first,24,lustig,IAT_yellow1.bmp,yellow,ending_melody,melody,ending,m,positive,negative,ES_purple,1,m,446,1398220,1398724,1398928
36,first,25,feige,IAT_red4.bmp,red,starting_scream,scream,starting,c,negative,negative,ES_purple,0,m,537,1400448,1400952,1401156
36,first,26,krank,IAT_red1.bmp,red,starting_scream,scream,starting,c,negative,negative,ES_purple,1,c,538,1403267,1403771,1403975
