subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
78,grünen Wesen,ending_scream,no,no,no,yes,0,2623209,2636476
78,lila Wesen,starting_scream,no,no,yes,no,1,2638755,2643205
78,gelben Wesen,starting_melody,yes,no,no,no,2,2645482,2646770
78,roten Wesen,ending_melody,no,yes,no,no,3,2649049,2650473
