subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
91,gelben Wesen,starting_melody,yes,no,no,no,0,2940197,2945178
91,roten Wesen,ending_melody,no,yes,no,no,1,2947455,2956764
91,lila Wesen,starting_scream,no,no,yes,no,2,2959041,2963716
91,grünen Wesen,ending_scream,no,no,no,yes,3,2965993,2968105
