subject_nr,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
2,roten Wesen,starting_scream,no,no,yes,no,0,2645871,2649455
2,grünen Wesen,starting_melody,yes,no,no,no,1,2651753,2655246
2,lila Wesen,ending_scream,no,no,no,yes,2,2657543,2660613
2,gelben Wesen,ending_melody,no,yes,no,no,3,2662911,2666453
