subject_nr,frage,yes,no,time_form,time_delay
35,schrei_beenden_positiv,yes,no,2402347,2408701
35,musik_beenden_negativ,yes,no,2410701,2418192
35,kopfhoerer_abgesetzt,no,yes,2420192,2425582
