subjnr;loop_m;blocknr;trialnr;cue_left_learn;cue_right_learn; congruence;cue_dur;cue;SOA;mask_dur;mask;target_dur;target;RW_dur;response;RT;kb_rt;response_absolute; fix_onset;cue_onset;cue_offset;mask_onset;mask_offset;target_offset;blank_onset;response_during_mask;response_during_targetalone;response_during_RW;response_during_blank;frame_dur
2;1;1;12;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0;m;0.267974399990635;0.27040629999828525;255686.9085968;2.6999914553016424e-06;0.4965599999995902;0.5365825000044424;0.5486051999905612;0.6183744999871124;0.8190213000052609;0.8190283000003546;0;1;0;0;0.01
2;1;1;13;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0;c;0.27099369998904876;0.2802817999909166;255688.6128151;2.600019797682762e-06;0.4980385000235401;0.5380654000036884;0.550204200000735;0.6198953000130132;0.8304890000144951;0.8304955000057817;0;1;0;0;0.01
2;1;1;14;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0;c;0.279785200022161;0.2892424000019673;255690.33269;2.6999914553016424e-06;0.5022882999910507;0.5422907999891322;0.5544133000075817;0.6241873000108171;0.8436568999895826;0.8436591000063345;0;1;0;0;0.01
2;1;1;15;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0;m;0.2646307999966666;0.26929920000839047;255692.0686022;3.0999945010989904e-06;0.5039599000010639;0.5439765999908559;0.5560342000098899;0.6258072000055108;0.8253344999975525;0.8253366000135429;0;1;0;0;0.01
2;1;1;16;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0;c;0.25838409998686984;0.26023099999292754;255693.7725886;2.8999929782003164e-06;0.49890659999800846;0.5389265000121668;0.5501183999876957;0.6208026999956928;0.8103489000059199;0.8103509999928065;0;1;0;0;0.01
2;1;1;17;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0;c;0.30646590000833385;0.3092328000057023;255695.5326996;2.800021320581436e-06;0.4966489000071306;0.5364143000042532;0.5485316000122111;0.618444299994735;0.8477367000014056;0.8477437999972608;0;0;0;1;0.01
2;1;1;18;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0;m;0.2312552999937907;0.23940039999433793;255697.2286637;2.600019797682762e-06;0.503119400003925;0.5431496000092011;0.5553128000174183;0.6250100000179373;0.7947161000047345;0.7947227999975439;0;1;0;0;0.01
2;1;1;19;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0;c;0.21015850000549108;0.21943159998045303;255698.9085871;2.6999914553016424e-06;0.49824630000512116;0.5382689999823924;0.5503522999933921;0.6201280999812298;0.7697848999814596;0.76978699999745;0;1;0;0;0.01
2;1;1;20;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0;m;0.2698404000257142;0.27030900001409464;255700.6286749;2.500019036233425e-06;0.5017168000049423;0.5417387000052258;0.5531745000043884;0.623080800025491;0.8234832000161987;0.8234853000030853;0;1;0;0;0.01
2;1;1;21;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0;c;0.18210639999597333;0.189523899985943;255702.2525837;2.9999937396496534e-06;0.49696220000623725;0.536978399992222;0.5489500999974553;0.618726799992146;0.7384751999925356;0.7384773000085261;0;1;0;0;0.01
2;1;1;22;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0;m;0.2509779999963939;0.2602634000068065;255704.1727412;2.7999922167509794e-06;0.5028927999956068;0.5429121000051964;0.5549933000002056;0.6246882999839727;0.8152546999917831;0.8152587999938987;0;1;0;0;0.01
2;1;1;23;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0;c;0.1345973999996204;0.14064110000617802;255705.7565837;2.4999899324029684e-06;0.4983060999948066;0.5383498999872245;0.5495357000036165;0.6203073000069708;0.6901780999905895;0.6901801000058185;0;1;0;0;0.01
2;1;1;24;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0;c;0.2726050000055693;0.2802592000225559;255707.6766253;2.4999899324029684e-06;0.49614889998338185;0.5361685999960173;0.5482622999988962;0.6180251999758184;0.8285221999976784;0.8285243999853265;0;1;0;0;0.01
2;1;1;25;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0.13;c;0.35434190000523813;0.36004319999483414;255730.0525601;2.6999914553016424e-06;0.49842630000784993;0.5384490999858826;0.5504214999964461;0.620187900000019;0.850572800001828;1.1088122999935877;0;0;1;0;0.01
2;1;1;26;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0.13;c;0.4678476999979466;0.47066250001080334;255732.1565671;2.700020559132099e-06;0.49819350001052953;0.5382090000202879;0.5494154000189155;0.620095600024797;0.8504813000035938;0.9801280000247061;0;0;0;1;0.01
2;1;1;27;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0.13;m;0.2882138999993913;0.2902440000034403;255733.9085578;2.4999899324029684e-06;0.5035366999800317;0.5435739999811631;0.5551427999744192;0.6249292999855243;0.8453878999862354;0.8453899000014644;0;1;0;0;0.01
2;1;1;28;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0.13;m;0.2827824999985751;0.28955680000944994;255735.6447864;2.5999906938523054e-06;0.5019924999796785;0.541994600003818;0.554124199989019;0.6232006999780424;0.8436887999996543;0.8436956999939866;0;1;0;0;0.01
2;1;1;29;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0.13;c;0.2875759999733418;0.29023709998000413;255737.3806017;2.6999914553016424e-06;0.49759569999878295;0.5376127999916207;0.5496567999944091;0.6194273000000976;0.839895399985835;0.8398974000010639;0;1;0;0;0.01
2;1;1;30;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0.13;c;0.4272278999851551;0.4308970999845769;255739.2605555;2.6999914553016424e-06;0.5032030000002123;0.542920799984131;0.5541339000046719;0.6250324999855366;0.8543210999923758;1.1833273000083864;0;0;1;0;0.01
2;1;1;31;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0.13;m;0.47397439999622293;0.4808288000058383;255741.3885559;3.2999960239976645e-06;0.4979287999740336;0.537948699988192;0.5490920999727678;0.6199574999918696;0.849345299997367;0.9799985999998171;0;0;0;1;0.01
2;1;1;32;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0.13;m;0.3799660000076983;0.38996979998773895;255743.2367083;2.3999891709536314e-06;0.5032153999782167;0.5432158999901731;0.5552551999862771;0.6250393999798689;0.8554236999771092;1.1435990000027232;0;0;1;0;0.01
2;1;1;33;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0.13;c;0.4185163000074681;0.4198871999979019;255745.3165779;2.6999914553016424e-06;0.5025985999964178;0.5426172000006773;0.5546742000151426;0.6244422000017948;0.8548243000113871;1.1730404999980237;0;0;1;0;0.01
2;1;1;34;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0.13;c;0.35719629999948665;0.36004979998688214;255747.3165485;2.4999899324029684e-06;0.5036719999916386;0.5437070000043605;0.5557234000007156;0.6254897000035271;0.8558754000114277;1.1140362000151072;0;0;1;0;0.01
2;1;1;35;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0.13;m;0.42002099999808706;0.4298664999951143;255749.3805527;2.5999906938523054e-06;0.4990154999832157;0.5390424999932293;0.5509612999740057;0.6207323999842629;0.8511220999935176;1.1794702999759465;0;0;1;0;0.01
2;1;1;36;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0.13;m;0.3825986000010744;0.3899960999842733;255751.4047574;2.5999906938523054e-06;0.5030885000014678;0.5433946000121068;0.5553404999955092;0.6250167000107467;0.8554097000160255;1.1435080000082962;0;0;1;0;0.01
2;1;1;37;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0.13;m;0.4952654000080656;0.4996773999882862;255753.5485357;2.7999922167509794e-06;0.5020818999910261;0.5421090000018012;0.5541362999938428;0.6239098999940325;0.8542916000005789;0.9839461999945343;0;0;0;1;0.01
2;1;1;38;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0.13;c;0.2583481000037864;0.2603184999898076;255755.2525625;3.00002284348011e-06;0.5033589000231586;0.5433904000092298;0.5551169000100344;0.6248912000155542;0.815436500008218;0.815438500023447;0;1;0;0;0.01
2;1;1;39;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0.13;c;0.3956627000006847;0.40096950001316145;255757.1005869;2.8999929782003164e-06;0.49938530000508763;0.5393948999990243;0.5507361000054516;0.621508599986555;0.8508933999983128;1.1497730999835767;0;0;1;0;0.01
2;1;1;40;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0.13;c;0.32014220001292415;0.33016650000354275;255759.0767199;2.5999906938523054e-06;0.5052262999815866;0.545222399989143;0.5569084000017028;0.6266105999820866;0.8569689999858383;1.085567899979651;0;0;1;0;0.01
2;1;1;41;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0.13;m;0.38637660001404583;0.3900173000001814;255761.1245428;2.800021320581436e-06;0.5043906000209972;0.5444067000062205;0.5564092000131495;0.6263197000080254;0.8566101000178605;1.1447948999993969;0;0;1;0;0.01
2;1;1;42;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0.13;m;0.38575320001109503;0.3909697000053711;255763.1645438;2.5999906938523054e-06;0.5025413999974262;0.5422841999970842;0.553572200005874;0.624344799987739;0.8537297000002582;1.142629100009799;0;0;1;0;0.01
2;1;1;43;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0.13;m;0.44373320002341643;0.4504006000061054;255765.2445208;2.800021320581436e-06;0.5027897999971174;0.5428010000032373;0.5548103000037372;0.6247151000134181;0.8550072000070941;0.984662600007141;0;0;0;1;0.01
2;1;1;44;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0.13;m;0.40131560000008903;0.41095160000259057;255767.0928552;2.500019036233425e-06;0.5032650000066496;0.5432918000151403;0.5548352000187151;0.6245356000144966;0.854914000025019;1.1636857000121381;0;0;1;0;0.01
2;1;1;45;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0.13;c;0.31508659999235533;0.3192403999855742;255769.0685735;2.4999899324029684e-06;0.5038485999975819;0.5438867000048049;0.5560486000031233;0.6259826000023168;0.855283499986399;1.0742372999957297;0;0;1;0;0.01
2;1;1;46;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.3;arrow_right.png;0.13;m;0.37085879998630844;0.3809772999957204;255771.0846324;2.500019036233425e-06;0.4989205000165384;0.5389563000062481;0.5501393000013195;0.6209128000191413;0.8502777999965474;1.1293258000223432;0;0;1;0;0.01
2;1;1;47;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0.13;c;0.29863960001966916;0.3002386000007391;255773.0446666;2.4999899324029684e-06;0.4957333999918774;0.5357609999773558;0.547904999984894;0.6175767999957316;0.8481467999808956;0.8481532000005245;0;1;0;0;0.01
2;1;1;48;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.3;arrow_left.png;0.13;c;0.3982679999899119;0.4009696999855805;255774.8846009;2.7999922167509794e-06;0.5048863999836612;0.5449156999820843;0.5562561999831814;0.6268968000076711;0.8573305000027176;1.155332800000906;0;0;1;0;0.01
2;1;2;1;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.25;arrow_left.png;0.13;c;0.33788609999464825;0.3402866999967955;255781.1487198;2.5999906938523054e-06;0.5005223999905866;0.5405578000063542;0.5523337000049651;0.6222672000003513;0.8026947999896947;1.0909148000064306;0;0;1;0;0.01
2;1;2;2;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.25;arrow_left.png;0.13;m;0.23677849999512546;0.24018679998698644;255783.0285165;2.7999922167509794e-06;0.49554130001342855;0.5355610999977216;0.5469717000087257;0.6176502000016626;0.7871543999935966;0.787156500009587;0;1;0;0;0.01
2;1;2;3;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.25;arrow_right.png;0.13;m;0.2628312000015285;0.2692979999992531;255784.9565347;2.3999891709536314e-06;0.5028444000054151;0.5428659000026528;0.5550202000013087;0.6248798999877181;0.8043139000074007;1.0231755999848247;0;0;1;0;0.01
2;1;2;4;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.25;arrow_right.png;0.13;m;0.23766079999040812;0.23937679998925887;255786.8524992;2.8999929782003164e-06;0.5040295000071637;0.5440150999929756;0.5561016999999993;0.625882599997567;0.7954794999968726;0.7954815999837592;0;1;0;0;0.01
2;1;2;5;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.25;arrow_right.png;0.13;m;0.265381899982458;0.2702926999772899;255788.5805975;2.700020559132099e-06;0.4999493000213988;0.5399582000100054;0.5512958000181243;0.6220825000200421;0.8015869000228122;1.0202796000230592;0;0;1;0;0.01
2;1;2;6;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.25;arrow_right.png;0.13;m;0.2658427999995183;0.2703957000048831;255790.4925958;2.4999899324029684e-06;0.5023769999970682;0.5423609999998007;0.554057000001194;0.6238252999901306;0.8043382999894675;1.0227261999971233;0;0;1;0;0.01
2;1;2;7;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.25;arrow_left.png;0.13;c;0.29021629999624565;0.3000890999974217;255792.4285573;2.4999899324029684e-06;0.49657469999510795;0.5366090000024997;0.5486497999809217;0.6182287999836262;0.7988154999911785;1.0469715999788605;0;0;1;0;0.01
2;1;2;8;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.25;arrow_right.png;0.13;m;0.26279199999407865;0.2692011999897659;255794.3325506;2.600019797682762e-06;0.5008578000124544;0.5411751000210643;0.5530498000152875;0.6227280000166502;0.8022491000010632;1.0211684000096284;0;0;1;0;0.01
2;1;2;9;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.25;arrow_left.png;0.13;c;0.2797683000098914;0.2803128000232391;255796.2605722;2.600019797682762e-06;0.49583240001811646;0.5358624000218697;0.5478661000088323;0.6177729000046384;0.7972020000161137;1.0261724000156391;0;0;1;0;0.01
2;1;2;10;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.25;arrow_left.png;0.13;c;0.2763277000049129;0.27919900001143105;255798.1885748;2.700020559132099e-06;0.5022118000197224;0.5422566000197548;0.5544578000262845;0.6241504000208806;0.803672700014431;1.032571600022493;0;0;1;0;0.01
2;1;2;11;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.25;arrow_right.png;0.13;m;0.2570073999813758;0.25909839998348616;255800.1005527;2.600019797682762e-06;0.4966705999977421;0.5367068000196014;0.5489607000199612;0.6185186000075191;0.7981008000206202;1.0069845000107307;0;0;1;0;0.01
2;1;2;12;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.25;arrow_left.png;0.13;c;0.2658815000031609;0.27032409998355433;255802.2205022;3.2999960239976645e-06;0.4993813000037335;0.5394056999939494;0.5513912000169512;0.6212873999902513;0.8007148999895435;1.0197213999927044;0;0;1;0;0.01
2;1;2;13;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.25;arrow_right.png;0.13;m;0.22857929999008775;0.22941030000220053;255804.0844881;2.600019797682762e-06;0.49955510001746006;0.5395798000099603;0.5516337000008207;0.6214140999945812;0.7810456000152044;0.7810476000013296;0;1;0;0;0.01
2;1;2;14;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.25;arrow_left.png;0.13;c;0.28644149997853674;0.29071030000341125;255805.8125253;2.9999937396496534e-06;0.49646530000609346;0.5364995999843813;0.5476523999823257;0.6179826000006869;0.7984964000061154;1.0368361999862827;0;0;1;0;0.01
2;1;2;15;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.25;arrow_left.png;0.13;c;0.2590106999850832;0.2602715000102762;255807.7167305;2.7999922167509794e-06;0.4960061999736354;0.536049299989827;0.5475938000017777;0.6182179999887012;0.7978000000002794;1.006365699984599;0;0;1;0;0.01
2;1;2;16;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.25;arrow_right.png;0.13;m;0.2639227000181563;0.27019980002660304;255809.6124946;2.6999914553016424e-06;0.49646929997834377;0.5364837999804877;0.5476711999799591;0.61835369997425;0.7978674999903888;1.0167925999849103;0;0;1;0;0.01
2;1;2;17;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.25;arrow_left.png;0.13;c;0.26408079999964684;0.2703682999999728;255811.5244998;2.4999899324029684e-06;0.4971539000107441;0.537175900011789;0.548987499991199;0.6187625000020489;0.7993535999848973;1.0174833000055514;0;0;1;0;0.01
2;1;2;18;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.25;arrow_right.png;0.13;m;0.2546264000120573;0.2593689000059385;255813.4364945;2.5999906938523054e-06;0.5003467999922577;0.5406477999931667;0.5523963999876287;0.622303699987242;0.8017316999903414;1.01066699999501;0;0;1;0;0.01
2;1;2;19;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.25;arrow_left.png;0.13;c;0.31160749998525716;0.3203098999802023;255815.4046519;2.7999922167509794e-06;0.503857399977278;0.5438676999765448;0.5558348999766167;0.6255813000025228;0.8051689999992959;1.074196999979904;0;0;1;0;0.01
2;1;2;20;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.25;arrow_left.png;0.13;c;0.268947600008687;0.2703347000060603;255817.332451;2.6999914553016424e-06;0.502697599993553;0.5427245000028051;0.5538951999915298;0.6247985000081826;0.8042262000089977;1.0230432999960613;0;0;1;0;0.01
2;1;2;21;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.25;arrow_right.png;0.13;m;0.2927004999946803;0.29926030000206083;255819.2684915;3.1999952625483274e-06;0.49619540001731366;0.5362077000027057;0.548447600012878;0.6183590000146069;0.7977822000102606;1.0465376999927685;0;0;1;0;0.01
2;1;2;22;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.25;arrow_right.png;0.13;m;0.28049509998527355;0.2902782000019215;255821.1965075;2.5999906938523054e-06;0.5008809000137262;0.5409074999915902;0.5521170000138227;0.623011999996379;0.8034409999963827;1.0412216999975499;0;0;1;0;0.01
2;1;2;23;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.25;arrow_right.png;0.13;m;0.19908240000950173;0.200386200012872;255823.0364975;2.6999914553016424e-06;0.49891279998701066;0.538920799997868;0.5503108999982942;0.6209695999859832;0.7506933000113349;0.7506960000027902;0;1;0;0;0.01
2;1;2;24;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.25;arrow_left.png;0.13;c;0.28618800002732314;0.29114190000109375;255824.7644879;2.7999922167509794e-06;0.4952814999851398;0.535301999974763;0.5465054999804124;0.6171808999788482;0.7966969999833964;1.035600599978352;0;0;1;0;0.01
2;1;2;25;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.25;arrow_left.png;0.13;c;0.252847900002962;0.2603151999937836;255826.6524807;2.8999929782003164e-06;0.4949503999960143;0.5349744000122882;0.5462765000120271;0.6170518999861088;0.7965650999976788;1.0052552999986801;0;0;1;0;0.01
2;1;2;26;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.25;arrow_right.png;0.13;m;0.2788566999952309;0.2792196999944281;255828.580543;2.4999899324029684e-06;0.5001365999924019;0.5401934999972582;0.5522985999996308;0.6221933999913745;0.801624499988975;1.030472100013867;0;0;1;0;0.01
2;1;2;27;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.25;arrow_right.png;0.13;m;0.32580580000649206;0.3303009000082966;255830.5485578;2.6999914553016424e-06;0.49626790001639165;0.536280500004068;0.5482544999977108;0.6180433999979869;0.7985667000175454;1.0766284000128508;0;0;1;0;0.01
2;1;2;28;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.25;arrow_left.png;0.13;c;0.29033250000793487;0.30011609999928623;255832.4844761;2.3999891709536314e-06;0.5002169999934267;0.5402373000106309;0.552342500013765;0.6221081000112463;0.8015384000027552;1.0505456000100821;0;0;1;0;0.01
2;1;2;29;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.25;arrow_right.png;0.13;m;0.2772374999767635;0.2802644999756012;255834.412563;2.700020559132099e-06;0.4980690000229515;0.5380895000125747;0.5501371000136714;0.6199229000194464;0.799430700019002;1.028414900007192;0;0;1;0;0.01
2;1;2;30;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.25;arrow_left.png;0.13;c;0.3878882999997586;0.389965399983339;255836.4444849;2.600019797682762e-06;0.4975863000145182;0.5375908999994863;0.5496631000132766;0.6194295000168495;0.7989485000143759;0.9296011000114959;0;0;0;1;0.01
2;1;2;31;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.25;arrow_left.png;0.13;c;0.2309188999934122;0.24048629999742843;255838.10863;2.8999929782003164e-06;0.4990148000069894;0.5390366000065114;0.5510518999944907;0.6207207999832463;0.7915475000045262;0.7915540999965742;0;1;0;0;0.01
2;1;2;32;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.25;arrow_left.png;0.13;c;0.3100010000052862;0.31011239998042583;255839.8685307;2.7999922167509794e-06;0.4960356999945361;0.5360568999894895;0.5478192000009585;0.617486100003589;0.7981162999931257;1.056399599998258;0;0;1;0;0.01
2;1;2;33;letter181;letter357;congruent;0.04;letter181;0.05;0.07;fullmask;0.25;arrow_left.png;0.13;c;0.272002399986377;0.27986429998418316;255841.7724737;2.2999884095042944e-06;0.49532649997854605;0.5353619999950752;0.5477983999880962;0.6171694999793544;0.7966916000004858;1.025660399987828;0;0;1;0;0.01
2;1;2;34;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.25;arrow_right.png;0.13;m;0.297636400006013;0.3002580000029411;255843.7084639;2.600019797682762e-06;0.499395100021502;0.5394205000193324;0.5509995000029448;0.6209035000065342;0.8013324000057764;1.0497427000082098;0;0;1;0;0.01
2;1;2;35;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.25;arrow_right.png;0.13;m;0.27812730000005104;0.2803112000110559;255845.6204689;2.8999929782003164e-06;0.496984400000656;0.5370048999902792;0.5488683999865316;0.6187696999986656;0.7991867999953683;1.027330599987181;0;0;1;0;0.01
2;1;2;36;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.25;arrow_right.png;0.13;m;0.29682960000354797;0.3003566000261344;255847.5405479;2.8999929782003164e-06;0.49958540001534857;0.5395717000064906;0.5515872999967542;0.6213294000190217;0.8009228000009898;1.0498955000075512;0;0;1;0;0.01
2;1;2;37;letter181;letter357;congruent;0.04;letter357;0.05;0.07;fullmask;0.25;arrow_right.png;0.13;m;0.3257961999916006;0.3302757999917958;255849.5005487;2.4999899324029684e-06;0.500418699986767;0.5404365999856964;0.5522400999907404;0.6222941000014544;0.8025683999876492;1.0807758999872021;0;0;1;0;0.01
