ParticipantNumber	CS	US	Length	TrialNr	maskTurnsPre	maskTurnsPost	Answer	correctAnswer	computerName	timeStamp
36	02b.png	p91.wav	153	1	0	90	29.png	0	methexp32	2017-07-21_11.58.58.945000
36	68b.png	n30.wav	153	2	0	180	70b.png	0	methexp32	2017-07-21_11.58.58.945000
36	81b.png	n46.wav	153	3	180	90	12b.png	0	methexp32	2017-07-21_11.58.58.945000
36	12b.png	n40.wav	153	4	90	270	14b.png	0	methexp32	2017-07-21_11.58.58.945000
36	29.png	neu3.wav	158	5	0	90	29.png	1	methexp32	2017-07-21_11.58.58.945000
36	99.png	n31.wav	153	6	180	0	77b.png	0	methexp32	2017-07-21_11.58.58.945000
36	12b.png	n50.wav	153	7	0	180	77b.png	0	methexp32	2017-07-21_11.58.58.945000
36	98b.png	p73.wav	153	8	180	90	12b.png	0	methexp32	2017-07-21_11.58.58.945000
36	39b.png	p89.wav	153	9	270	0	81b.png	0	methexp32	2017-07-21_11.58.58.945000
36	20b.png	n50.wav	153	10	270	0	14b.png	0	methexp32	2017-07-21_11.58.58.945000
36	72b.png	n11.wav	153	11	270	180	72b.png	1	methexp32	2017-07-21_11.58.58.945000
36	43.png	n11.wav	153	12	90	0	14b.png	0	methexp32	2017-07-21_11.58.58.945000
36	02b.png	p53.wav	153	13	90	0	14b.png	0	methexp32	2017-07-21_11.58.58.945000
36	50.png	neu2.wav	170	14	90	180	50.png	1	methexp32	2017-07-21_11.58.58.945000
36	98b.png	p45.wav	153	15	270	180	77b.png	0	methexp32	2017-07-21_11.58.58.945000
36	43.png	n30.wav	153	16	90	0	50.png	0	methexp32	2017-07-21_11.58.58.945000
36	02b.png	p73.wav	153	17	90	0	43.png	0	methexp32	2017-07-21_11.58.58.945000
36	77b.png	p89.wav	153	18	180	0	13b.png	0	methexp32	2017-07-21_11.58.58.945000
36	29.png	neu5.wav	158	19	270	90	29.png	1	methexp32	2017-07-21_11.58.58.945000
36	29.png	neu9.wav	158	20	90	270	29.png	1	methexp32	2017-07-21_11.58.58.945000
36	29.png	neu6.wav	158	21	0	180	29.png	1	methexp32	2017-07-21_11.58.58.945000
36	39b.png	p91.wav	153	22	0	180	67b.png	0	methexp32	2017-07-21_11.58.58.945000
36	12b.png	n30.wav	153	23	270	180	50.png	0	methexp32	2017-07-21_11.58.58.945000
36	72b.png	n31.wav	153	24	270	180	12b.png	0	methexp32	2017-07-21_11.58.58.945000
36	39b.png	p73.wav	153	25	270	0	77b.png	0	methexp32	2017-07-21_11.58.58.945000
36	50.png	neu7.wav	170	26	270	90	50.png	1	methexp32	2017-07-21_11.58.58.945000
36	98b.png	p23.wav	153	27	0	180	12b.png	0	methexp32	2017-07-21_11.58.58.945000
36	12b.png	n31.wav	153	28	0	90	99.png	0	methexp32	2017-07-21_11.58.58.945000
36	14b.png	p73.wav	153	29	0	270	98b.png	0	methexp32	2017-07-21_11.58.58.945000
36	98b.png	p91.wav	153	30	180	0	67b.png	0	methexp32	2017-07-21_11.58.58.945000
36	16b.png	p36.wav	153	31	270	90	39b.png	0	methexp32	2017-07-21_11.58.58.945000
36	43.png	n40.wav	153	32	270	0	72b.png	0	methexp32	2017-07-21_11.58.58.945000
36	13b.png	n45.wav	153	33	180	0	70b.png	0	methexp32	2017-07-21_11.58.58.945000
36	98b.png	p36.wav	153	34	270	180	39b.png	0	methexp32	2017-07-21_11.58.58.945000
36	13b.png	n25.wav	153	35	0	180	98b.png	0	methexp32	2017-07-21_11.58.58.945000
36	14b.png	p52.wav	153	36	270	90	14b.png	1	methexp32	2017-07-21_11.58.58.945000
36	68b.png	n14.wav	153	37	0	180	20b.png	0	methexp32	2017-07-21_11.58.58.945000
36	16b.png	p21.wav	153	38	90	180	02b.png	0	methexp32	2017-07-21_11.58.58.945000
36	81b.png	n50.wav	153	39	0	270	20b.png	0	methexp32	2017-07-21_11.58.58.945000
36	67b.png	p36.wav	153	40	270	90	39b.png	0	methexp32	2017-07-21_11.58.58.945000
36	13b.png	n13.wav	153	41	270	90	68b.png	0	methexp32	2017-07-21_11.58.58.945000
36	16b.png	p91.wav	153	42	90	180	72b.png	0	methexp32	2017-07-21_11.58.58.945000
36	29.png	neu10.wav	158	43	90	0	29.png	1	methexp32	2017-07-21_11.58.58.945000
36	20b.png	n40.wav	153	44	0	90	77b.png	0	methexp32	2017-07-21_11.58.58.945000
36	14b.png	p45.wav	153	45	90	180	14b.png	1	methexp32	2017-07-21_11.58.58.945000
36	67b.png	p89.wav	153	46	180	270	98b.png	0	methexp32	2017-07-21_11.58.58.945000
36	67b.png	p91.wav	153	47	0	270	50.png	0	methexp32	2017-07-21_11.58.58.945000
36	98b.png	p21.wav	153	48	90	270	43.png	0	methexp32	2017-07-21_11.58.58.945000
36	29.png	neu8.wav	158	49	180	0	29.png	1	methexp32	2017-07-21_11.58.58.945000
36	72b.png	n30.wav	153	50	90	180	98b.png	0	methexp32	2017-07-21_11.58.58.945000
