ParticipantNumber	CS	US	Length	TrialNr	maskTurnsPre	maskTurnsPost	Answer	correctAnswer	computerName	timeStamp
43	67b.png	n14.wav	153	1	270	180	29.png	0	methexp32	2017-07-27_15.16.55.006000
43	02b.png	n25.wav	153	2	270	90	14b.png	0	methexp32	2017-07-27_15.16.55.006000
43	12b.png	p91.wav	153	3	90	270	68b.png	0	methexp32	2017-07-27_15.16.55.006000
43	81b.png	p36.wav	153	4	270	180	50.png	0	methexp32	2017-07-27_15.16.55.006000
43	39b.png	n50.wav	153	5	90	270	29.png	0	methexp32	2017-07-27_15.16.55.006000
43	39b.png	n14.wav	153	6	270	90	29.png	0	methexp32	2017-07-27_15.16.55.006000
43	20b.png	p21.wav	153	7	270	180	29.png	0	methexp32	2017-07-27_15.16.55.006000
43	68b.png	n14.wav	153	8	0	270	29.png	0	methexp32	2017-07-27_15.16.55.006000
43	68b.png	n46.wav	153	9	180	0	29.png	0	methexp32	2017-07-27_15.16.55.006000
43	67b.png	n13.wav	153	10	90	180	29.png	0	methexp32	2017-07-27_15.16.55.006000
43	12b.png	p21.wav	153	11	0	90	29.png	0	methexp32	2017-07-27_15.16.55.006000
43	39b.png	n31.wav	153	12	180	90	29.png	0	methexp32	2017-07-27_15.16.55.006000
43	16b.png	p22.wav	153	13	90	270	29.png	0	methexp32	2017-07-27_15.16.55.006000
43	50.png	neu7.wav	170	14	180	270	50.png	1	methexp32	2017-07-27_15.16.55.006000
43	68b.png	n45.wav	153	15	90	180	29.png	0	methexp32	2017-07-27_15.16.55.006000
43	99.png	p21.wav	153	16	270	0	29.png	0	methexp32	2017-07-27_15.16.55.006000
43	99.png	p89.wav	153	17	90	0	29.png	0	methexp32	2017-07-27_15.16.55.006000
43	70b.png	n25.wav	153	18	180	90	29.png	0	methexp32	2017-07-27_15.16.55.006000
43	02b.png	n50.wav	153	19	90	180	29.png	0	methexp32	2017-07-27_15.16.55.006000
43	50.png	neu2.wav	170	20	180	270	50.png	1	methexp32	2017-07-27_15.16.55.006000
43	29.png	neu7.wav	158	21	180	90	29.png	1	methexp32	2017-07-27_15.16.55.006000
43	20b.png	p73.wav	153	22	270	0	99.png	0	methexp32	2017-07-27_15.16.55.006000
43	77b.png	p91.wav	153	23	90	180	68b.png	0	methexp32	2017-07-27_15.16.55.006000
43	39b.png	n25.wav	153	24	180	270	70b.png	0	methexp32	2017-07-27_15.16.55.006000
43	98b.png	n30.wav	153	25	0	90	98b.png	1	methexp32	2017-07-27_15.16.55.006000
43	29.png	neu4.wav	158	26	180	270	29.png	1	methexp32	2017-07-27_15.16.55.006000
43	99.png	p91.wav	153	27	270	180	98b.png	0	methexp32	2017-07-27_15.16.55.006000
43	14b.png	n45.wav	153	28	270	180	81b.png	0	methexp32	2017-07-27_15.16.55.006000
43	43.png	p45.wav	153	29	0	180	99.png	0	methexp32	2017-07-27_15.16.55.006000
43	16b.png	p73.wav	153	30	270	0	70b.png	0	methexp32	2017-07-27_15.16.55.006000
43	50.png	neu8.wav	170	31	0	90	50.png	1	methexp32	2017-07-27_15.16.55.006000
43	67b.png	n30.wav	153	32	270	90	20b.png	0	methexp32	2017-07-27_15.16.55.006000
43	43.png	p21.wav	153	33	180	0	67b.png	0	methexp32	2017-07-27_15.16.55.006000
43	72b.png	p89.wav	153	34	270	0	98b.png	0	methexp32	2017-07-27_15.16.55.006000
43	77b.png	p22.wav	153	35	90	0	98b.png	0	methexp32	2017-07-27_15.16.55.006000
43	50.png	neu1.wav	170	36	90	0	50.png	1	methexp32	2017-07-27_15.16.55.006000
43	70b.png	n31.wav	153	37	90	180	68b.png	0	methexp32	2017-07-27_15.16.55.006000
43	13b.png	n11.wav	153	38	180	0	81b.png	0	methexp32	2017-07-27_15.16.55.006000
43	70b.png	n13.wav	153	39	0	90	20b.png	0	methexp32	2017-07-27_15.16.55.006000
43	77b.png	p45.wav	153	40	0	90	02b.png	0	methexp32	2017-07-27_15.16.55.006000
43	16b.png	p45.wav	153	41	180	90	16b.png	1	methexp32	2017-07-27_15.16.55.006000
43	81b.png	p52.wav	153	42	270	0	99.png	0	methexp32	2017-07-27_15.16.55.006000
43	72b.png	p53.wav	153	43	270	90	67b.png	0	methexp32	2017-07-27_15.16.55.006000
43	98b.png	n46.wav	153	44	270	90	43.png	0	methexp32	2017-07-27_15.16.55.006000
43	70b.png	n14.wav	153	45	180	270	77b.png	0	methexp32	2017-07-27_15.16.55.006000
43	02b.png	n40.wav	153	46	90	180	72b.png	0	methexp32	2017-07-27_15.16.55.006000
43	99.png	p53.wav	153	47	90	0	72b.png	0	methexp32	2017-07-27_15.16.55.006000
43	29.png	neu1.wav	158	48	0	270	29.png	1	methexp32	2017-07-27_15.16.55.006000
43	43.png	p22.wav	153	49	90	180	14b.png	0	methexp32	2017-07-27_15.16.55.006000
43	29.png	neu10.wav	158	50	0	270	29.png	1	methexp32	2017-07-27_15.16.55.006000
43	20b.png	p22.wav	153	51	90	180	70b.png	0	methexp32	2017-07-27_15.16.55.006000
43	29.png	neu6.wav	158	52	180	0	29.png	1	methexp32	2017-07-27_15.16.55.006000
43	12b.png	p52.wav	153	53	0	270	16b.png	0	methexp32	2017-07-27_15.16.55.006000
43	98b.png	n13.wav	153	54	0	90	12b.png	0	methexp32	2017-07-27_15.16.55.006000
43	13b.png	n30.wav	153	55	180	90	70b.png	0	methexp32	2017-07-27_15.16.55.006000
43	67b.png	n31.wav	153	56	90	180	67b.png	1	methexp32	2017-07-27_15.16.55.006000
43	99.png	p52.wav	153	57	90	180	99.png	1	methexp32	2017-07-27_15.16.55.006000
43	99.png	p45.wav	153	58	90	0	77b.png	0	methexp32	2017-07-27_15.16.55.006000
43	16b.png	p36.wav	153	59	0	180	20b.png	0	methexp32	2017-07-27_15.16.55.006000
43	29.png	neu8.wav	158	60	90	0	29.png	1	methexp32	2017-07-27_15.16.55.006000
43	77b.png	p21.wav	153	61	90	180	68b.png	0	methexp32	2017-07-27_15.16.55.006000
43	20b.png	p23.wav	153	62	270	180	68b.png	0	methexp32	2017-07-27_15.16.55.006000
43	98b.png	n40.wav	153	63	90	0	20b.png	0	methexp32	2017-07-27_15.16.55.006000
43	14b.png	n13.wav	153	64	270	0	43.png	0	methexp32	2017-07-27_15.16.55.006000
43	77b.png	p36.wav	153	65	180	90	68b.png	0	methexp32	2017-07-27_15.16.55.006000
43	12b.png	p36.wav	153	66	270	90	50.png	0	methexp32	2017-07-27_15.16.55.006000
43	16b.png	p53.wav	153	67	180	0	98b.png	0	methexp32	2017-07-27_15.16.55.006000
43	67b.png	n25.wav	153	68	90	270	02b.png	0	methexp32	2017-07-27_15.16.55.006000
43	43.png	p89.wav	153	69	90	0	81b.png	0	methexp32	2017-07-27_15.16.55.006000
43	02b.png	n11.wav	153	70	90	0	72b.png	0	methexp32	2017-07-27_15.16.55.006000
43	20b.png	p36.wav	153	71	180	0	02b.png	0	methexp32	2017-07-27_15.16.55.006000
43	13b.png	n31.wav	153	72	270	0	16b.png	0	methexp32	2017-07-27_15.16.55.006000
43	14b.png	n11.wav	153	73	180	0	98b.png	0	methexp32	2017-07-27_15.16.55.006000
43	50.png	neu10.wav	170	74	0	90	50.png	1	methexp32	2017-07-27_15.16.55.006000
43	43.png	p91.wav	153	75	270	90	99.png	0	methexp32	2017-07-27_15.16.55.006000
43	12b.png	p53.wav	153	76	0	180	70b.png	0	methexp32	2017-07-27_15.16.55.006000
43	81b.png	p73.wav	153	77	0	180	67b.png	0	methexp32	2017-07-27_15.16.55.006000
