ParticipantNumber	CS	US	Length	TrialNr	maskTurnsPre	maskTurnsPost	Answer	correctAnswer	computerName	timeStamp
37	13b.png	p73.wav	153	1	270	0	29.png	0	methexp32	2017-07-24_12.02.08.484000
37	02b.png	n45.wav	153	2	180	90	14b.png	0	methexp32	2017-07-24_12.02.08.484000
37	39b.png	n11.wav	153	3	270	90	12b.png	0	methexp32	2017-07-24_12.02.08.484000
37	70b.png	p52.wav	153	4	270	180	72b.png	0	methexp32	2017-07-24_12.02.08.484000
37	43.png	p23.wav	153	5	180	270	20b.png	0	methexp32	2017-07-24_12.02.08.484000
37	16b.png	p53.wav	153	6	0	270	16b.png	1	methexp32	2017-07-24_12.02.08.484000
37	02b.png	n13.wav	153	7	270	0	81b.png	0	methexp32	2017-07-24_12.02.08.484000
37	39b.png	n25.wav	153	8	270	180	77b.png	0	methexp32	2017-07-24_12.02.08.484000
37	20b.png	n14.wav	153	9	90	270	29.png	0	methexp32	2017-07-24_12.02.08.484000
37	70b.png	p91.wav	153	10	270	0	50.png	0	methexp32	2017-07-24_12.02.08.484000
37	39b.png	n30.wav	153	11	270	180	16b.png	0	methexp32	2017-07-24_12.02.08.484000
37	39b.png	n40.wav	153	12	0	270	39b.png	1	methexp32	2017-07-24_12.02.08.484000
37	16b.png	p45.wav	153	13	270	0	50.png	0	methexp32	2017-07-24_12.02.08.484000
37	16b.png	p21.wav	153	14	90	0	77b.png	0	methexp32	2017-07-24_12.02.08.484000
37	77b.png	n13.wav	153	15	0	90	14b.png	0	methexp32	2017-07-24_12.02.08.484000
37	67b.png	n50.wav	153	16	0	180	81b.png	0	methexp32	2017-07-24_12.02.08.484000
37	14b.png	n31.wav	153	17	270	0	98b.png	0	methexp32	2017-07-24_12.02.08.484000
37	50.png	neu8.wav	158	18	90	270	50.png	1	methexp32	2017-07-24_12.02.08.484000
37	50.png	neu10.wav	158	19	0	180	50.png	1	methexp32	2017-07-24_12.02.08.484000
37	68b.png	p23.wav	153	20	270	180	13b.png	0	methexp32	2017-07-24_12.02.08.484000
37	81b.png	p89.wav	153	21	90	270	98b.png	0	methexp32	2017-07-24_12.02.08.484000
37	50.png	neu4.wav	158	22	180	0	50.png	1	methexp32	2017-07-24_12.02.08.484000
37	43.png	p21.wav	153	23	180	0	77b.png	0	methexp32	2017-07-24_12.02.08.484000
37	12b.png	n45.wav	153	24	0	90	13b.png	0	methexp32	2017-07-24_12.02.08.484000
37	29.png	neu10.wav	170	25	0	90	29.png	1	methexp32	2017-07-24_12.02.08.484000
37	98b.png	p73.wav	153	26	90	0	99.png	0	methexp32	2017-07-24_12.02.08.484000
37	02b.png	n40.wav	153	27	270	180	67b.png	0	methexp32	2017-07-24_12.02.08.484000
37	70b.png	p73.wav	153	28	90	180	43.png	0	methexp32	2017-07-24_12.02.08.484000
37	12b.png	n25.wav	153	29	270	180	77b.png	0	methexp32	2017-07-24_12.02.08.484000
37	13b.png	p21.wav	153	30	270	180	39b.png	0	methexp32	2017-07-24_12.02.08.484000
37	81b.png	p22.wav	153	31	90	0	72b.png	0	methexp32	2017-07-24_12.02.08.484000
37	98b.png	p45.wav	153	32	180	0	16b.png	0	methexp32	2017-07-24_12.02.08.484000
37	67b.png	n30.wav	153	33	90	270	16b.png	0	methexp32	2017-07-24_12.02.08.484000
37	29.png	neu4.wav	170	34	270	90	29.png	1	methexp32	2017-07-24_12.02.08.484000
37	14b.png	n45.wav	153	35	180	90	12b.png	0	methexp32	2017-07-24_12.02.08.484000
37	02b.png	n31.wav	153	36	180	270	39b.png	0	methexp32	2017-07-24_12.02.08.484000
37	20b.png	n11.wav	153	37	270	90	70b.png	0	methexp32	2017-07-24_12.02.08.484000
37	81b.png	p45.wav	153	38	180	0	02b.png	0	methexp32	2017-07-24_12.02.08.484000
37	99.png	n40.wav	153	39	0	90	43.png	0	methexp32	2017-07-24_12.02.08.484000
37	81b.png	p73.wav	153	40	270	180	99.png	0	methexp32	2017-07-24_12.02.08.484000
37	99.png	n11.wav	153	41	180	270	16b.png	0	methexp32	2017-07-24_12.02.08.484000
37	77b.png	n40.wav	153	42	180	270	39b.png	0	methexp32	2017-07-24_12.02.08.484000
37	02b.png	n14.wav	153	43	90	180	02b.png	1	methexp32	2017-07-24_12.02.08.484000
37	43.png	p89.wav	153	44	90	180	02b.png	0	methexp32	2017-07-24_12.02.08.484000
37	99.png	n30.wav	153	45	90	270	43.png	0	methexp32	2017-07-24_12.02.08.484000
37	16b.png	p22.wav	153	46	180	0	50.png	0	methexp32	2017-07-24_12.02.08.484000
37	68b.png	p21.wav	153	47	180	90	02b.png	0	methexp32	2017-07-24_12.02.08.484000
37	72b.png	p73.wav	153	48	90	0	81b.png	0	methexp32	2017-07-24_12.02.08.484000
37	50.png	neu6.wav	158	49	90	0	50.png	1	methexp32	2017-07-24_12.02.08.484000
37	12b.png	n46.wav	153	50	180	270	70b.png	0	methexp32	2017-07-24_12.02.08.484000
37	68b.png	p52.wav	153	51	90	0	39b.png	0	methexp32	2017-07-24_12.02.08.484000
37	81b.png	p53.wav	153	52	0	180	98b.png	0	methexp32	2017-07-24_12.02.08.484000
37	16b.png	p89.wav	153	53	0	270	70b.png	0	methexp32	2017-07-24_12.02.08.484000
37	13b.png	p52.wav	153	54	0	270	99.png	0	methexp32	2017-07-24_12.02.08.484000
37	77b.png	n31.wav	153	55	180	0	70b.png	0	methexp32	2017-07-24_12.02.08.484000
37	02b.png	n30.wav	153	56	90	180	14b.png	0	methexp32	2017-07-24_12.02.08.484000
37	14b.png	n25.wav	153	57	90	0	14b.png	1	methexp32	2017-07-24_12.02.08.484000
37	12b.png	n50.wav	153	58	270	90	14b.png	0	methexp32	2017-07-24_12.02.08.484000
37	12b.png	n11.wav	153	59	180	270	14b.png	0	methexp32	2017-07-24_12.02.08.484000
37	39b.png	n50.wav	153	60	270	180	50.png	0	methexp32	2017-07-24_12.02.08.484000
37	13b.png	p91.wav	153	61	0	180	39b.png	0	methexp32	2017-07-24_12.02.08.484000
37	72b.png	p22.wav	153	62	90	0	72b.png	1	methexp32	2017-07-24_12.02.08.484000
37	16b.png	p91.wav	153	63	270	90	39b.png	0	methexp32	2017-07-24_12.02.08.484000
37	98b.png	p22.wav	153	64	90	180	43.png	0	methexp32	2017-07-24_12.02.08.484000
37	20b.png	n13.wav	153	65	270	0	12b.png	0	methexp32	2017-07-24_12.02.08.484000
37	20b.png	n50.wav	153	66	90	0	67b.png	0	methexp32	2017-07-24_12.02.08.484000
37	20b.png	n45.wav	153	67	0	180	02b.png	0	methexp32	2017-07-24_12.02.08.484000
37	77b.png	n45.wav	153	68	180	90	68b.png	0	methexp32	2017-07-24_12.02.08.484000
37	67b.png	n11.wav	153	69	0	180	81b.png	0	methexp32	2017-07-24_12.02.08.484000
37	50.png	neu5.wav	158	70	270	0	50.png	1	methexp32	2017-07-24_12.02.08.484000
37	29.png	neu7.wav	170	71	270	90	29.png	1	methexp32	2017-07-24_12.02.08.484000
37	43.png	p36.wav	153	72	90	0	98b.png	0	methexp32	2017-07-24_12.02.08.484000
37	99.png	n14.wav	153	73	0	180	12b.png	0	methexp32	2017-07-24_12.02.08.484000
37	20b.png	n46.wav	153	74	0	270	39b.png	0	methexp32	2017-07-24_12.02.08.484000
37	20b.png	n31.wav	153	75	90	270	77b.png	0	methexp32	2017-07-24_12.02.08.484000
37	72b.png	p36.wav	153	76	0	90	70b.png	0	methexp32	2017-07-24_12.02.08.484000
37	72b.png	p91.wav	153	77	180	90	39b.png	0	methexp32	2017-07-24_12.02.08.484000
37	99.png	n31.wav	153	78	90	180	72b.png	0	methexp32	2017-07-24_12.02.08.484000
37	50.png	neu7.wav	158	79	180	0	50.png	1	methexp32	2017-07-24_12.02.08.484000
37	77b.png	n46.wav	153	80	270	180	81b.png	0	methexp32	2017-07-24_12.02.08.484000
37	39b.png	n45.wav	153	81	90	270	67b.png	0	methexp32	2017-07-24_12.02.08.484000
37	50.png	neu2.wav	158	82	90	270	50.png	1	methexp32	2017-07-24_12.02.08.484000
37	67b.png	n31.wav	153	83	90	180	67b.png	1	methexp32	2017-07-24_12.02.08.484000
37	67b.png	n14.wav	153	84	180	270	20b.png	0	methexp32	2017-07-24_12.02.08.484000
37	70b.png	p23.wav	153	85	270	0	50.png	0	methexp32	2017-07-24_12.02.08.484000
37	77b.png	n25.wav	153	86	180	270	39b.png	0	methexp32	2017-07-24_12.02.08.484000
37	98b.png	p36.wav	153	87	90	270	43.png	0	methexp32	2017-07-24_12.02.08.484000
37	68b.png	p53.wav	153	88	90	270	70b.png	0	methexp32	2017-07-24_12.02.08.484000
37	72b.png	p21.wav	153	89	90	270	20b.png	0	methexp32	2017-07-24_12.02.08.484000
37	43.png	p22.wav	153	90	270	90	72b.png	0	methexp32	2017-07-24_12.02.08.484000
37	12b.png	n14.wav	153	91	0	180	70b.png	0	methexp32	2017-07-24_12.02.08.484000
37	67b.png	n46.wav	153	92	0	90	77b.png	0	methexp32	2017-07-24_12.02.08.484000
37	72b.png	p89.wav	153	93	0	270	39b.png	0	methexp32	2017-07-24_12.02.08.484000
37	99.png	n45.wav	153	94	0	270	99.png	1	methexp32	2017-07-24_12.02.08.484000
37	29.png	neu1.wav	170	95	180	0	29.png	1	methexp32	2017-07-24_12.02.08.484000
37	29.png	neu6.wav	170	96	270	0	29.png	1	methexp32	2017-07-24_12.02.08.484000
37	81b.png	p36.wav	153	97	180	90	98b.png	0	methexp32	2017-07-24_12.02.08.484000
37	70b.png	p22.wav	153	98	0	90	50.png	0	methexp32	2017-07-24_12.02.08.484000
37	98b.png	p53.wav	153	99	0	90	99.png	0	methexp32	2017-07-24_12.02.08.484000
37	67b.png	n45.wav	153	100	180	270	67b.png	1	methexp32	2017-07-24_12.02.08.484000
37	70b.png	p36.wav	153	101	180	0	67b.png	0	methexp32	2017-07-24_12.02.08.484000
37	29.png	neu3.wav	170	102	90	180	29.png	1	methexp32	2017-07-24_12.02.08.484000
37	39b.png	n31.wav	153	103	0	180	16b.png	0	methexp32	2017-07-24_12.02.08.484000
37	50.png	neu1.wav	158	104	90	0	50.png	1	methexp32	2017-07-24_12.02.08.484000
37	20b.png	n30.wav	153	105	90	0	14b.png	0	methexp32	2017-07-24_12.02.08.484000
37	12b.png	n30.wav	153	106	0	270	13b.png	0	methexp32	2017-07-24_12.02.08.484000
37	99.png	n46.wav	153	107	270	90	12b.png	0	methexp32	2017-07-24_12.02.08.484000
37	68b.png	p73.wav	153	108	270	90	29.png	0	methexp32	2017-07-24_12.02.08.484000
37	77b.png	n11.wav	153	109	180	0	72b.png	0	methexp32	2017-07-24_12.02.08.484000
37	72b.png	p52.wav	153	110	180	90	77b.png	0	methexp32	2017-07-24_12.02.08.484000
37	14b.png	n40.wav	153	111	180	270	68b.png	0	methexp32	2017-07-24_12.02.08.484000
37	29.png	neu5.wav	170	112	0	90	29.png	1	methexp32	2017-07-24_12.02.08.484000
37	12b.png	n13.wav	153	113	180	0	16b.png	0	methexp32	2017-07-24_12.02.08.484000
37	43.png	p45.wav	153	114	180	270	16b.png	0	methexp32	2017-07-24_12.02.08.484000
37	98b.png	p23.wav	153	115	180	270	39b.png	0	methexp32	2017-07-24_12.02.08.484000
37	98b.png	p91.wav	153	116	0	180	16b.png	0	methexp32	2017-07-24_12.02.08.484000
37	99.png	n50.wav	153	117	90	180	50.png	0	methexp32	2017-07-24_12.02.08.484000
37	20b.png	n25.wav	153	118	0	180	67b.png	0	methexp32	2017-07-24_12.02.08.484000
37	70b.png	p21.wav	153	119	270	0	29.png	0	methexp32	2017-07-24_12.02.08.484000
37	81b.png	p91.wav	153	120	270	180	14b.png	0	methexp32	2017-07-24_12.02.08.484000
37	81b.png	p21.wav	153	121	0	90	12b.png	0	methexp32	2017-07-24_12.02.08.484000
37	29.png	neu2.wav	170	122	270	180	29.png	1	methexp32	2017-07-24_12.02.08.484000
37	77b.png	n14.wav	153	123	270	180	77b.png	1	methexp32	2017-07-24_12.02.08.484000
37	13b.png	p89.wav	153	124	270	0	02b.png	0	methexp32	2017-07-24_12.02.08.484000
37	43.png	p53.wav	153	125	90	180	20b.png	0	methexp32	2017-07-24_12.02.08.484000
37	72b.png	p53.wav	153	126	270	0	77b.png	0	methexp32	2017-07-24_12.02.08.484000
37	50.png	neu9.wav	158	127	180	0	50.png	1	methexp32	2017-07-24_12.02.08.484000
37	77b.png	n30.wav	153	128	0	180	16b.png	0	methexp32	2017-07-24_12.02.08.484000
37	43.png	p52.wav	153	129	90	180	16b.png	0	methexp32	2017-07-24_12.02.08.484000
37	68b.png	p91.wav	153	130	180	90	72b.png	0	methexp32	2017-07-24_12.02.08.484000
37	13b.png	p23.wav	153	131	270	180	67b.png	0	methexp32	2017-07-24_12.02.08.484000
37	98b.png	p21.wav	153	132	180	270	67b.png	0	methexp32	2017-07-24_12.02.08.484000
37	98b.png	p52.wav	153	133	90	180	99.png	0	methexp32	2017-07-24_12.02.08.484000
37	12b.png	n31.wav	153	134	0	90	98b.png	0	methexp32	2017-07-24_12.02.08.484000
37	16b.png	p52.wav	153	135	180	90	81b.png	0	methexp32	2017-07-24_12.02.08.484000
37	50.png	neu3.wav	158	136	180	270	68b.png	0	methexp32	2017-07-24_12.02.08.484000
37	14b.png	n50.wav	153	137	0	180	43.png	0	methexp32	2017-07-24_12.02.08.484000
37	02b.png	n25.wav	153	138	0	180	02b.png	1	methexp32	2017-07-24_12.02.08.484000
37	13b.png	p53.wav	153	139	180	270	99.png	0	methexp32	2017-07-24_12.02.08.484000
37	70b.png	p89.wav	153	140	180	270	67b.png	0	methexp32	2017-07-24_12.02.08.484000
37	68b.png	p22.wav	153	141	270	90	43.png	0	methexp32	2017-07-24_12.02.08.484000
37	12b.png	n40.wav	153	142	270	0	43.png	0	methexp32	2017-07-24_12.02.08.484000
37	14b.png	n14.wav	153	143	270	0	12b.png	0	methexp32	2017-07-24_12.02.08.484000
37	43.png	p73.wav	153	144	90	180	13b.png	0	methexp32	2017-07-24_12.02.08.484000
37	29.png	neu8.wav	170	145	90	0	29.png	1	methexp32	2017-07-24_12.02.08.484000
37	70b.png	p45.wav	153	146	0	90	20b.png	0	methexp32	2017-07-24_12.02.08.484000
