ParticipantNumber	CS	US	Length	TrialNr	maskTurnsPre	maskTurnsPost	Answer	correctAnswer	computerName	timeStamp
40	70b.png	p53.wav	153	1	270	180	81b.png	0	methexp32	2017-07-27_13.05.18.657000
40	16b.png	n11.wav	153	2	270	0	13b.png	0	methexp32	2017-07-27_13.05.18.657000
40	67b.png	n31.wav	153	3	0	180	68b.png	0	methexp32	2017-07-27_13.05.18.657000
40	43.png	n30.wav	153	4	180	270	14b.png	0	methexp32	2017-07-27_13.05.18.657000
40	70b.png	p21.wav	153	5	0	90	50.png	0	methexp32	2017-07-27_13.05.18.657000
40	67b.png	n46.wav	153	6	0	90	20b.png	0	methexp32	2017-07-27_13.05.18.657000
40	99.png	p22.wav	153	7	270	0	77b.png	0	methexp32	2017-07-27_13.05.18.657000
40	68b.png	n11.wav	153	8	90	270	13b.png	0	methexp32	2017-07-27_13.05.18.657000
40	70b.png	p36.wav	153	9	180	90	43.png	0	methexp32	2017-07-27_13.05.18.657000
40	67b.png	n25.wav	153	10	0	180	72b.png	0	methexp32	2017-07-27_13.05.18.657000
40	14b.png	p73.wav	153	11	270	0	77b.png	0	methexp32	2017-07-27_13.05.18.657000
40	68b.png	n30.wav	153	12	90	180	70b.png	0	methexp32	2017-07-27_13.05.18.657000
40	67b.png	n14.wav	153	13	180	0	13b.png	0	methexp32	2017-07-27_13.05.18.657000
40	14b.png	p53.wav	153	14	180	270	39b.png	0	methexp32	2017-07-27_13.05.18.657000
40	20b.png	p52.wav	153	15	0	90	02b.png	0	methexp32	2017-07-27_13.05.18.657000
40	20b.png	p89.wav	153	16	90	0	77b.png	0	methexp32	2017-07-27_13.05.18.657000
40	50.png	neu8.wav	170	17	0	180	50.png	1	methexp32	2017-07-27_13.05.18.657000
40	98b.png	n45.wav	153	18	90	0	20b.png	0	methexp32	2017-07-27_13.05.18.657000
40	13b.png	p36.wav	153	19	270	0	13b.png	1	methexp32	2017-07-27_13.05.18.657000
40	81b.png	p45.wav	153	20	0	90	20b.png	0	methexp32	2017-07-27_13.05.18.657000
40	39b.png	p53.wav	153	21	90	180	98b.png	0	methexp32	2017-07-27_13.05.18.657000
40	77b.png	n45.wav	153	22	270	90	43.png	0	methexp32	2017-07-27_13.05.18.657000
40	12b.png	n13.wav	153	23	270	0	13b.png	0	methexp32	2017-07-27_13.05.18.657000
40	68b.png	n40.wav	153	24	0	90	67b.png	0	methexp32	2017-07-27_13.05.18.657000
40	39b.png	p52.wav	153	25	270	0	50.png	0	methexp32	2017-07-27_13.05.18.657000
40	70b.png	p23.wav	153	26	90	270	99.png	0	methexp32	2017-07-27_13.05.18.657000
40	43.png	n40.wav	153	27	0	270	77b.png	0	methexp32	2017-07-27_13.05.18.657000
40	70b.png	p73.wav	153	28	90	270	72b.png	0	methexp32	2017-07-27_13.05.18.657000
40	13b.png	p91.wav	153	29	0	180	29.png	0	methexp32	2017-07-27_13.05.18.657000
40	29.png	neu2.wav	158	30	180	270	50.png	0	methexp32	2017-07-27_13.05.18.657000
40	67b.png	n40.wav	153	31	0	270	14b.png	0	methexp32	2017-07-27_13.05.18.657000
40	70b.png	p91.wav	153	32	270	180	39b.png	0	methexp32	2017-07-27_13.05.18.657000
40	02b.png	n40.wav	153	33	90	270	81b.png	0	methexp32	2017-07-27_13.05.18.657000
40	99.png	p73.wav	153	34	90	270	16b.png	0	methexp32	2017-07-27_13.05.18.657000
40	99.png	p53.wav	153	35	270	90	99.png	1	methexp32	2017-07-27_13.05.18.657000
40	13b.png	p89.wav	153	36	270	0	70b.png	0	methexp32	2017-07-27_13.05.18.657000
40	81b.png	p91.wav	153	37	90	270	43.png	0	methexp32	2017-07-27_13.05.18.657000
40	77b.png	n40.wav	153	38	270	0	77b.png	1	methexp32	2017-07-27_13.05.18.657000
40	39b.png	p73.wav	153	39	90	270	39b.png	1	methexp32	2017-07-27_13.05.18.657000
40	39b.png	p89.wav	153	40	90	0	70b.png	0	methexp32	2017-07-27_13.05.18.657000
40	20b.png	p36.wav	153	41	270	180	12b.png	0	methexp32	2017-07-27_13.05.18.657000
40	43.png	n25.wav	153	42	90	0	77b.png	0	methexp32	2017-07-27_13.05.18.657000
40	29.png	neu5.wav	158	43	0	270	70b.png	0	methexp32	2017-07-27_13.05.18.657000
40	68b.png	n25.wav	153	44	90	270	72b.png	0	methexp32	2017-07-27_13.05.18.657000
40	81b.png	p23.wav	153	45	270	90	50.png	0	methexp32	2017-07-27_13.05.18.657000
40	13b.png	p22.wav	153	46	90	0	50.png	0	methexp32	2017-07-27_13.05.18.657000
40	14b.png	p45.wav	153	47	0	180	72b.png	0	methexp32	2017-07-27_13.05.18.657000
40	39b.png	p91.wav	153	48	180	0	43.png	0	methexp32	2017-07-27_13.05.18.657000
40	14b.png	p21.wav	153	49	90	270	68b.png	0	methexp32	2017-07-27_13.05.18.657000
40	14b.png	p52.wav	153	50	90	180	02b.png	0	methexp32	2017-07-27_13.05.18.657000
40	77b.png	n30.wav	153	51	90	270	43.png	0	methexp32	2017-07-27_13.05.18.657000
40	77b.png	n11.wav	153	52	0	180	99.png	0	methexp32	2017-07-27_13.05.18.657000
40	67b.png	n45.wav	153	53	270	0	20b.png	0	methexp32	2017-07-27_13.05.18.657000
40	72b.png	p89.wav	153	54	0	270	67b.png	0	methexp32	2017-07-27_13.05.18.657000
