ParticipantNumber	CS	US	Length	TrialNr	maskTurnsPre	maskTurnsPost	Answer	correctAnswer	computerName	timeStamp
35	12b.png	p21.wav	153	1	0	270	72b.png	0	methexp32	2017-07-21_10.42.58.851000
35	70b.png	n25.wav	153	2	270	90	29.png	0	methexp32	2017-07-21_10.42.58.851000
35	20b.png	n13.wav	153	3	90	270	77b.png	0	methexp32	2017-07-21_10.42.58.851000
35	39b.png	n11.wav	153	4	90	180	50.png	0	methexp32	2017-07-21_10.42.58.851000
35	14b.png	n45.wav	153	5	90	180	70b.png	0	methexp32	2017-07-21_10.42.58.851000
35	43.png	p21.wav	153	6	0	90	99.png	0	methexp32	2017-07-21_10.42.58.851000
35	02b.png	p53.wav	153	7	0	90	43.png	0	methexp32	2017-07-21_10.42.58.851000
35	29.png	neu2.wav	170	8	270	90	29.png	1	methexp32	2017-07-21_10.42.58.851000
35	68b.png	n11.wav	153	9	0	270	43.png	0	methexp32	2017-07-21_10.42.58.851000
35	67b.png	p45.wav	153	10	0	180	02b.png	0	methexp32	2017-07-21_10.42.58.851000
35	98b.png	p23.wav	153	11	180	0	67b.png	0	methexp32	2017-07-21_10.42.58.851000
35	98b.png	p45.wav	153	12	270	90	43.png	0	methexp32	2017-07-21_10.42.58.851000
35	12b.png	p89.wav	153	13	270	0	39b.png	0	methexp32	2017-07-21_10.42.58.851000
35	77b.png	p52.wav	153	14	270	90	14b.png	0	methexp32	2017-07-21_10.42.58.851000
35	98b.png	p36.wav	153	15	0	270	13b.png	0	methexp32	2017-07-21_10.42.58.851000
35	99.png	n13.wav	153	16	90	0	43.png	0	methexp32	2017-07-21_10.42.58.851000
35	98b.png	p89.wav	153	17	0	90	50.png	0	methexp32	2017-07-21_10.42.58.851000
35	50.png	neu8.wav	158	18	270	180	50.png	1	methexp32	2017-07-21_10.42.58.851000
35	50.png	neu4.wav	158	19	270	180	72b.png	0	methexp32	2017-07-21_10.42.58.851000
35	67b.png	p53.wav	153	20	0	270	98b.png	0	methexp32	2017-07-21_10.42.58.851000
35	16b.png	p52.wav	153	21	180	270	77b.png	0	methexp32	2017-07-21_10.42.58.851000
35	20b.png	n11.wav	153	22	180	270	70b.png	0	methexp32	2017-07-21_10.42.58.851000
35	72b.png	n46.wav	153	23	270	0	29.png	0	methexp32	2017-07-21_10.42.58.851000
35	72b.png	n13.wav	153	24	270	90	68b.png	0	methexp32	2017-07-21_10.42.58.851000
35	98b.png	p21.wav	153	25	180	270	20b.png	0	methexp32	2017-07-21_10.42.58.851000
35	39b.png	n40.wav	153	26	0	90	68b.png	0	methexp32	2017-07-21_10.42.58.851000
35	43.png	p52.wav	153	27	180	270	77b.png	0	methexp32	2017-07-21_10.42.58.851000
35	39b.png	n45.wav	153	28	90	0	43.png	0	methexp32	2017-07-21_10.42.58.851000
35	70b.png	n30.wav	153	29	180	270	29.png	0	methexp32	2017-07-21_10.42.58.851000
35	67b.png	p36.wav	153	30	90	180	81b.png	0	methexp32	2017-07-21_10.42.58.851000
35	81b.png	p23.wav	153	31	180	90	16b.png	0	methexp32	2017-07-21_10.42.58.851000
35	70b.png	n40.wav	153	32	0	270	70b.png	1	methexp32	2017-07-21_10.42.58.851000
35	13b.png	n31.wav	153	33	90	180	68b.png	0	methexp32	2017-07-21_10.42.58.851000
35	02b.png	p73.wav	153	34	270	0	99.png	0	methexp32	2017-07-21_10.42.58.851000
35	81b.png	p36.wav	153	35	180	0	72b.png	0	methexp32	2017-07-21_10.42.58.851000
35	12b.png	p52.wav	153	36	270	90	67b.png	0	methexp32	2017-07-21_10.42.58.851000
35	12b.png	p23.wav	153	37	270	90	77b.png	0	methexp32	2017-07-21_10.42.58.851000
35	81b.png	p52.wav	153	38	180	0	99.png	0	methexp32	2017-07-21_10.42.58.851000
35	43.png	p45.wav	153	39	0	270	16b.png	0	methexp32	2017-07-21_10.42.58.851000
35	29.png	neu9.wav	170	40	0	90	29.png	1	methexp32	2017-07-21_10.42.58.851000
35	13b.png	n40.wav	153	41	0	270	99.png	0	methexp32	2017-07-21_10.42.58.851000
35	67b.png	p89.wav	153	42	270	90	39b.png	0	methexp32	2017-07-21_10.42.58.851000
35	16b.png	p89.wav	153	43	180	0	68b.png	0	methexp32	2017-07-21_10.42.58.851000
35	81b.png	p91.wav	153	44	180	90	13b.png	0	methexp32	2017-07-21_10.42.58.851000
35	39b.png	n14.wav	153	45	0	180	70b.png	0	methexp32	2017-07-21_10.42.58.851000
35	14b.png	n14.wav	153	46	0	270	43.png	0	methexp32	2017-07-21_10.42.58.851000
35	29.png	neu6.wav	170	47	0	180	29.png	1	methexp32	2017-07-21_10.42.58.851000
35	50.png	neu7.wav	158	48	90	180	50.png	1	methexp32	2017-07-21_10.42.58.851000
35	43.png	p53.wav	153	49	180	270	77b.png	0	methexp32	2017-07-21_10.42.58.851000
35	68b.png	n30.wav	153	50	180	0	43.png	0	methexp32	2017-07-21_10.42.58.851000
35	67b.png	p91.wav	153	51	0	180	72b.png	0	methexp32	2017-07-21_10.42.58.851000
35	29.png	neu3.wav	170	52	180	90	29.png	1	methexp32	2017-07-21_10.42.58.851000
35	72b.png	n45.wav	153	53	270	90	02b.png	0	methexp32	2017-07-21_10.42.58.851000
35	68b.png	n31.wav	153	54	0	270	68b.png	1	methexp32	2017-07-21_10.42.58.851000
