ParticipantNumber	CS	US	Length	TrialNr	maskTurnsPre	maskTurnsPost	Answer	correctAnswer	computerName	timeStamp
38	14b.png	n25.wav	153	1	90	0	29.png	0	methexp32	2017-07-25_14.52.06.402000
38	39b.png	p53.wav	153	2	180	270	70b.png	0	methexp32	2017-07-25_14.52.06.402000
38	12b.png	p91.wav	153	3	90	270	72b.png	0	methexp32	2017-07-25_14.52.06.402000
38	77b.png	p89.wav	153	4	270	0	67b.png	0	methexp32	2017-07-25_14.52.06.402000
38	50.png	neu3.wav	158	5	90	180	50.png	1	methexp32	2017-07-25_14.52.06.402000
38	70b.png	n31.wav	153	6	90	0	98b.png	0	methexp32	2017-07-25_14.52.06.402000
38	70b.png	n13.wav	153	7	90	0	81b.png	0	methexp32	2017-07-25_14.52.06.402000
38	39b.png	p22.wav	153	8	90	180	81b.png	0	methexp32	2017-07-25_14.52.06.402000
38	99.png	n13.wav	153	9	180	90	99.png	1	methexp32	2017-07-25_14.52.06.402000
38	81b.png	n30.wav	153	10	0	270	39b.png	0	methexp32	2017-07-25_14.52.06.402000
38	02b.png	p22.wav	153	11	270	180	72b.png	0	methexp32	2017-07-25_14.52.06.402000
38	02b.png	p53.wav	153	12	270	90	16b.png	0	methexp32	2017-07-25_14.52.06.402000
38	12b.png	p36.wav	153	13	180	90	43.png	0	methexp32	2017-07-25_14.52.06.402000
38	68b.png	n13.wav	153	14	270	180	20b.png	0	methexp32	2017-07-25_14.52.06.402000
38	98b.png	n46.wav	153	15	90	180	77b.png	0	methexp32	2017-07-25_14.52.06.402000
38	43.png	n46.wav	153	16	270	180	77b.png	0	methexp32	2017-07-25_14.52.06.402000
38	29.png	neu5.wav	170	17	90	270	29.png	1	methexp32	2017-07-25_14.52.06.402000
38	68b.png	n45.wav	153	18	270	180	12b.png	0	methexp32	2017-07-25_14.52.06.402000
38	50.png	neu1.wav	158	19	0	180	50.png	1	methexp32	2017-07-25_14.52.06.402000
38	16b.png	p22.wav	153	20	180	270	02b.png	0	methexp32	2017-07-25_14.52.06.402000
38	20b.png	p89.wav	153	21	90	180	67b.png	0	methexp32	2017-07-25_14.52.06.402000
38	72b.png	n31.wav	153	22	0	270	14b.png	0	methexp32	2017-07-25_14.52.06.402000
38	02b.png	p73.wav	153	23	90	180	68b.png	0	methexp32	2017-07-25_14.52.06.402000
38	29.png	neu6.wav	170	24	0	90	29.png	1	methexp32	2017-07-25_14.52.06.402000
38	20b.png	p36.wav	153	25	90	180	20b.png	1	methexp32	2017-07-25_14.52.06.402000
38	43.png	n25.wav	153	26	90	270	13b.png	0	methexp32	2017-07-25_14.52.06.402000
38	77b.png	p36.wav	153	27	0	90	16b.png	0	methexp32	2017-07-25_14.52.06.402000
38	68b.png	n46.wav	153	28	270	90	81b.png	0	methexp32	2017-07-25_14.52.06.402000
38	68b.png	n14.wav	153	29	270	90	98b.png	0	methexp32	2017-07-25_14.52.06.402000
38	13b.png	p45.wav	153	30	180	90	50.png	0	methexp32	2017-07-25_14.52.06.402000
38	39b.png	p73.wav	153	31	180	270	77b.png	0	methexp32	2017-07-25_14.52.06.402000
38	14b.png	n11.wav	153	32	90	0	67b.png	0	methexp32	2017-07-25_14.52.06.402000
38	70b.png	n14.wav	153	33	270	0	99.png	0	methexp32	2017-07-25_14.52.06.402000
38	02b.png	p91.wav	153	34	270	0	02b.png	1	methexp32	2017-07-25_14.52.06.402000
38	39b.png	p89.wav	153	35	90	180	81b.png	0	methexp32	2017-07-25_14.52.06.402000
38	77b.png	p91.wav	153	36	270	180	39b.png	0	methexp32	2017-07-25_14.52.06.402000
38	13b.png	p23.wav	153	37	270	90	43.png	0	methexp32	2017-07-25_14.52.06.402000
38	02b.png	p89.wav	153	38	180	90	16b.png	0	methexp32	2017-07-25_14.52.06.402000
38	16b.png	p21.wav	153	39	90	270	77b.png	0	methexp32	2017-07-25_14.52.06.402000
38	70b.png	n45.wav	153	40	90	270	72b.png	0	methexp32	2017-07-25_14.52.06.402000
38	39b.png	p52.wav	153	41	90	270	99.png	0	methexp32	2017-07-25_14.52.06.402000
38	72b.png	n14.wav	153	42	270	0	20b.png	0	methexp32	2017-07-25_14.52.06.402000
38	12b.png	p23.wav	153	43	180	0	02b.png	0	methexp32	2017-07-25_14.52.06.402000
38	20b.png	p73.wav	153	44	270	180	12b.png	0	methexp32	2017-07-25_14.52.06.402000
38	29.png	neu1.wav	170	45	270	0	29.png	1	methexp32	2017-07-25_14.52.06.402000
38	29.png	neu8.wav	170	46	90	270	29.png	1	methexp32	2017-07-25_14.52.06.402000
38	67b.png	p89.wav	153	47	0	180	43.png	0	methexp32	2017-07-25_14.52.06.402000
38	67b.png	p73.wav	153	48	0	270	70b.png	0	methexp32	2017-07-25_14.52.06.402000
38	14b.png	n50.wav	153	49	0	270	99.png	0	methexp32	2017-07-25_14.52.06.402000
38	29.png	neu3.wav	170	50	90	270	29.png	1	methexp32	2017-07-25_14.52.06.402000
38	50.png	neu7.wav	158	51	180	270	50.png	1	methexp32	2017-07-25_14.52.06.402000
38	16b.png	p52.wav	153	52	180	90	81b.png	0	methexp32	2017-07-25_14.52.06.402000
38	43.png	n30.wav	153	53	90	270	68b.png	0	methexp32	2017-07-25_14.52.06.402000
38	77b.png	p45.wav	153	54	180	0	67b.png	0	methexp32	2017-07-25_14.52.06.402000
38	98b.png	n14.wav	153	55	90	0	20b.png	0	methexp32	2017-07-25_14.52.06.402000
38	12b.png	p53.wav	153	56	90	270	72b.png	0	methexp32	2017-07-25_14.52.06.402000
38	12b.png	p89.wav	153	57	0	90	14b.png	0	methexp32	2017-07-25_14.52.06.402000
38	16b.png	p53.wav	153	58	0	180	81b.png	0	methexp32	2017-07-25_14.52.06.402000
38	13b.png	p21.wav	153	59	0	180	68b.png	0	methexp32	2017-07-25_14.52.06.402000
38	99.png	n45.wav	153	60	90	270	98b.png	0	methexp32	2017-07-25_14.52.06.402000
38	13b.png	p91.wav	153	61	90	0	98b.png	0	methexp32	2017-07-25_14.52.06.402000
38	68b.png	n11.wav	153	62	270	90	02b.png	0	methexp32	2017-07-25_14.52.06.402000
38	12b.png	p73.wav	153	63	270	180	02b.png	0	methexp32	2017-07-25_14.52.06.402000
38	67b.png	p52.wav	153	64	180	90	67b.png	1	methexp32	2017-07-25_14.52.06.402000
38	81b.png	n46.wav	153	65	270	180	98b.png	0	methexp32	2017-07-25_14.52.06.402000
38	14b.png	n40.wav	153	66	0	180	39b.png	0	methexp32	2017-07-25_14.52.06.402000
38	99.png	n40.wav	153	67	90	270	67b.png	0	methexp32	2017-07-25_14.52.06.402000
38	14b.png	n31.wav	153	68	180	270	39b.png	0	methexp32	2017-07-25_14.52.06.402000
38	43.png	n50.wav	153	69	0	270	99.png	0	methexp32	2017-07-25_14.52.06.402000
38	70b.png	n11.wav	153	70	180	270	39b.png	0	methexp32	2017-07-25_14.52.06.402000
38	67b.png	p53.wav	153	71	90	270	39b.png	0	methexp32	2017-07-25_14.52.06.402000
38	68b.png	n31.wav	153	72	180	90	16b.png	0	methexp32	2017-07-25_14.52.06.402000
38	16b.png	p36.wav	153	73	0	90	72b.png	0	methexp32	2017-07-25_14.52.06.402000
38	20b.png	p91.wav	153	74	0	180	39b.png	0	methexp32	2017-07-25_14.52.06.402000
38	81b.png	n13.wav	153	75	90	180	14b.png	0	methexp32	2017-07-25_14.52.06.402000
38	98b.png	n11.wav	153	76	180	0	39b.png	0	methexp32	2017-07-25_14.52.06.402000
38	77b.png	p52.wav	153	77	270	0	43.png	0	methexp32	2017-07-25_14.52.06.402000
38	70b.png	n50.wav	153	78	180	270	98b.png	0	methexp32	2017-07-25_14.52.06.402000
38	13b.png	p89.wav	153	79	180	90	98b.png	0	methexp32	2017-07-25_14.52.06.402000
38	68b.png	n40.wav	153	80	0	270	77b.png	0	methexp32	2017-07-25_14.52.06.402000
38	72b.png	n13.wav	153	81	270	180	39b.png	0	methexp32	2017-07-25_14.52.06.402000
38	29.png	neu2.wav	170	82	90	180	29.png	1	methexp32	2017-07-25_14.52.06.402000
38	14b.png	n46.wav	153	83	90	0	20b.png	0	methexp32	2017-07-25_14.52.06.402000
38	02b.png	p21.wav	153	84	0	180	67b.png	0	methexp32	2017-07-25_14.52.06.402000
38	43.png	n14.wav	153	85	0	180	02b.png	0	methexp32	2017-07-25_14.52.06.402000
38	29.png	neu10.wav	170	86	270	180	29.png	1	methexp32	2017-07-25_14.52.06.402000
38	72b.png	n25.wav	153	87	90	0	81b.png	0	methexp32	2017-07-25_14.52.06.402000
38	12b.png	p21.wav	153	88	180	90	12b.png	1	methexp32	2017-07-25_14.52.06.402000
38	81b.png	n25.wav	153	89	0	90	16b.png	0	methexp32	2017-07-25_14.52.06.402000
38	50.png	neu8.wav	158	90	90	270	50.png	1	methexp32	2017-07-25_14.52.06.402000
38	98b.png	n30.wav	153	91	270	90	99.png	0	methexp32	2017-07-25_14.52.06.402000
38	14b.png	n45.wav	153	92	0	180	02b.png	0	methexp32	2017-07-25_14.52.06.402000
38	16b.png	p45.wav	153	93	0	90	39b.png	0	methexp32	2017-07-25_14.52.06.402000
38	68b.png	n25.wav	153	94	0	90	02b.png	0	methexp32	2017-07-25_14.52.06.402000
38	81b.png	n40.wav	153	95	180	90	77b.png	0	methexp32	2017-07-25_14.52.06.402000
38	39b.png	p91.wav	153	96	270	90	98b.png	0	methexp32	2017-07-25_14.52.06.402000
38	12b.png	p52.wav	153	97	0	90	99.png	0	methexp32	2017-07-25_14.52.06.402000
38	39b.png	p23.wav	153	98	180	0	77b.png	0	methexp32	2017-07-25_14.52.06.402000
38	50.png	neu5.wav	158	99	0	180	50.png	1	methexp32	2017-07-25_14.52.06.402000
38	81b.png	n45.wav	153	100	90	270	81b.png	1	methexp32	2017-07-25_14.52.06.402000
38	67b.png	p21.wav	153	101	180	270	70b.png	0	methexp32	2017-07-25_14.52.06.402000
38	50.png	neu4.wav	158	102	90	0	50.png	1	methexp32	2017-07-25_14.52.06.402000
38	13b.png	p73.wav	153	103	90	270	98b.png	0	methexp32	2017-07-25_14.52.06.402000
38	14b.png	n14.wav	153	104	270	180	81b.png	0	methexp32	2017-07-25_14.52.06.402000
38	39b.png	p45.wav	153	105	270	180	72b.png	0	methexp32	2017-07-25_14.52.06.402000
38	50.png	neu6.wav	158	106	0	270	50.png	1	methexp32	2017-07-25_14.52.06.402000
38	20b.png	p22.wav	153	107	0	180	98b.png	0	methexp32	2017-07-25_14.52.06.402000
38	29.png	neu9.wav	170	108	90	0	29.png	1	methexp32	2017-07-25_14.52.06.402000
38	98b.png	n25.wav	153	109	180	90	43.png	0	methexp32	2017-07-25_14.52.06.402000
38	70b.png	n30.wav	153	110	90	180	39b.png	0	methexp32	2017-07-25_14.52.06.402000
38	77b.png	p73.wav	153	111	90	270	20b.png	0	methexp32	2017-07-25_14.52.06.402000
38	02b.png	p23.wav	153	112	90	180	77b.png	0	methexp32	2017-07-25_14.52.06.402000
38	70b.png	n25.wav	153	113	270	0	02b.png	0	methexp32	2017-07-25_14.52.06.402000
38	98b.png	n50.wav	153	114	270	90	68b.png	0	methexp32	2017-07-25_14.52.06.402000
38	67b.png	p36.wav	153	115	180	270	13b.png	0	methexp32	2017-07-25_14.52.06.402000
38	13b.png	p52.wav	153	116	180	270	39b.png	0	methexp32	2017-07-25_14.52.06.402000
38	72b.png	n46.wav	153	117	180	270	02b.png	0	methexp32	2017-07-25_14.52.06.402000
38	99.png	n11.wav	153	118	270	0	16b.png	0	methexp32	2017-07-25_14.52.06.402000
38	72b.png	n40.wav	153	119	270	180	67b.png	0	methexp32	2017-07-25_14.52.06.402000
38	43.png	n31.wav	153	120	90	0	13b.png	0	methexp32	2017-07-25_14.52.06.402000
38	20b.png	p23.wav	153	121	270	180	72b.png	0	methexp32	2017-07-25_14.52.06.402000
38	77b.png	p53.wav	153	122	180	90	20b.png	0	methexp32	2017-07-25_14.52.06.402000
38	12b.png	p22.wav	153	123	90	270	02b.png	0	methexp32	2017-07-25_14.52.06.402000
38	13b.png	p22.wav	153	124	0	90	12b.png	0	methexp32	2017-07-25_14.52.06.402000
38	99.png	n14.wav	153	125	0	90	99.png	1	methexp32	2017-07-25_14.52.06.402000
38	81b.png	n14.wav	153	126	180	0	98b.png	0	methexp32	2017-07-25_14.52.06.402000
38	20b.png	p21.wav	153	127	90	270	77b.png	0	methexp32	2017-07-25_14.52.06.402000
38	20b.png	p52.wav	153	128	180	90	02b.png	0	methexp32	2017-07-25_14.52.06.402000
38	98b.png	n13.wav	153	129	0	180	02b.png	0	methexp32	2017-07-25_14.52.06.402000
38	14b.png	n30.wav	153	130	90	270	02b.png	0	methexp32	2017-07-25_14.52.06.402000
38	02b.png	p52.wav	153	131	270	180	68b.png	0	methexp32	2017-07-25_14.52.06.402000
