ParticipantNumber	CS	US	Length	TrialNr	maskTurnsPre	maskTurnsPost	Answer	correctAnswer	computerName	timeStamp
34	02b.png	n30.wav	153	1	90	180	67b.png	0	methexp32	2017-07-21_09.59.42.949000
34	16b.png	p89.wav	153	2	270	90	67b.png	0	methexp32	2017-07-21_09.59.42.949000
34	99.png	n46.wav	153	3	0	90	81b.png	0	methexp32	2017-07-21_09.59.42.949000
34	02b.png	n46.wav	153	4	0	270	67b.png	0	methexp32	2017-07-21_09.59.42.949000
34	39b.png	p22.wav	153	5	0	90	68b.png	0	methexp32	2017-07-21_09.59.42.949000
34	16b.png	p23.wav	153	6	90	270	39b.png	0	methexp32	2017-07-21_09.59.42.949000
34	99.png	n30.wav	153	7	270	180	72b.png	0	methexp32	2017-07-21_09.59.42.949000
34	13b.png	n14.wav	153	8	270	90	68b.png	0	methexp32	2017-07-21_09.59.42.949000
34	20b.png	p91.wav	153	9	0	90	98b.png	0	methexp32	2017-07-21_09.59.42.949000
34	12b.png	p45.wav	153	10	270	0	14b.png	0	methexp32	2017-07-21_09.59.42.949000
34	43.png	n30.wav	153	11	180	0	67b.png	0	methexp32	2017-07-21_09.59.42.949000
34	29.png	neu3.wav	170	12	0	90	98b.png	0	methexp32	2017-07-21_09.59.42.949000
34	43.png	n11.wav	153	13	90	270	50.png	0	methexp32	2017-07-21_09.59.42.949000
34	29.png	neu10.wav	170	14	90	270	39b.png	0	methexp32	2017-07-21_09.59.42.949000
34	77b.png	p36.wav	153	15	90	180	43.png	0	methexp32	2017-07-21_09.59.42.949000
34	02b.png	n13.wav	153	16	0	180	98b.png	0	methexp32	2017-07-21_09.59.42.949000
34	99.png	n40.wav	153	17	90	180	81b.png	0	methexp32	2017-07-21_09.59.42.949000
34	98b.png	n50.wav	153	18	0	270	81b.png	0	methexp32	2017-07-21_09.59.42.949000
34	98b.png	n11.wav	153	19	0	270	13b.png	0	methexp32	2017-07-21_09.59.42.949000
34	68b.png	n50.wav	153	20	0	90	16b.png	0	methexp32	2017-07-21_09.59.42.949000
34	13b.png	n46.wav	153	21	270	90	99.png	0	methexp32	2017-07-21_09.59.42.949000
34	50.png	neu4.wav	158	22	270	180	67b.png	0	methexp32	2017-07-21_09.59.42.949000
34	68b.png	n46.wav	153	23	0	270	70b.png	0	methexp32	2017-07-21_09.59.42.949000
34	70b.png	p36.wav	153	24	270	90	50.png	0	methexp32	2017-07-21_09.59.42.949000
34	13b.png	n40.wav	153	25	180	270	14b.png	0	methexp32	2017-07-21_09.59.42.949000
34	39b.png	p36.wav	153	26	0	270	67b.png	0	methexp32	2017-07-21_09.59.42.949000
34	02b.png	n25.wav	153	27	0	270	02b.png	1	methexp32	2017-07-21_09.59.42.949000
34	16b.png	p21.wav	153	28	90	180	81b.png	0	methexp32	2017-07-21_09.59.42.949000
34	43.png	n31.wav	153	29	0	270	81b.png	0	methexp32	2017-07-21_09.59.42.949000
34	70b.png	p89.wav	153	30	270	180	50.png	0	methexp32	2017-07-21_09.59.42.949000
34	02b.png	n50.wav	153	31	180	0	02b.png	1	methexp32	2017-07-21_09.59.42.949000
34	13b.png	n31.wav	153	32	180	270	99.png	0	methexp32	2017-07-21_09.59.42.949000
34	43.png	n45.wav	153	33	90	180	68b.png	0	methexp32	2017-07-21_09.59.42.949000
34	67b.png	n46.wav	153	34	180	270	72b.png	0	methexp32	2017-07-21_09.59.42.949000
