ParticipantNumber	CS	US	Length	TrialNr	maskTurnsPre	maskTurnsPost	Answer	correctAnswer	computerName	timeStamp
42	39b.png	p89.wav	153	1	270	0	70b.png	0	methexp32	2017-07-27_15.15.25.143000
42	81b.png	n45.wav	153	2	90	0	20b.png	0	methexp32	2017-07-27_15.15.25.143000
42	81b.png	n25.wav	153	3	0	180	68b.png	0	methexp32	2017-07-27_15.15.25.143000
42	13b.png	n25.wav	153	4	180	0	81b.png	0	methexp32	2017-07-27_15.15.25.143000
42	98b.png	n14.wav	153	5	0	90	13b.png	0	methexp32	2017-07-27_15.15.25.143000
42	81b.png	n31.wav	153	6	270	0	67b.png	0	methexp32	2017-07-27_15.15.25.143000
42	81b.png	n14.wav	153	7	90	270	43.png	0	methexp32	2017-07-27_15.15.25.143000
42	29.png	neu2.wav	170	8	90	270	99.png	0	methexp32	2017-07-27_15.15.25.143000
42	02b.png	p23.wav	153	9	270	180	77b.png	0	methexp32	2017-07-27_15.15.25.143000
42	67b.png	p52.wav	153	10	0	270	20b.png	0	methexp32	2017-07-27_15.15.25.143000
42	20b.png	n45.wav	153	11	0	180	99.png	0	methexp32	2017-07-27_15.15.25.143000
42	72b.png	n40.wav	153	12	180	0	14b.png	0	methexp32	2017-07-27_15.15.25.143000
42	02b.png	p89.wav	153	13	90	0	99.png	0	methexp32	2017-07-27_15.15.25.143000
42	02b.png	p22.wav	153	14	180	270	50.png	0	methexp32	2017-07-27_15.15.25.143000
42	99.png	p52.wav	153	15	90	270	68b.png	0	methexp32	2017-07-27_15.15.25.143000
42	72b.png	n50.wav	153	16	90	270	16b.png	0	methexp32	2017-07-27_15.15.25.143000
42	14b.png	n14.wav	153	17	90	270	13b.png	0	methexp32	2017-07-27_15.15.25.143000
42	68b.png	p45.wav	153	18	180	90	29.png	0	methexp32	2017-07-27_15.15.25.143000
42	50.png	neu9.wav	158	19	0	180	43.png	0	methexp32	2017-07-27_15.15.25.143000
42	50.png	neu1.wav	158	20	270	0	14b.png	0	methexp32	2017-07-27_15.15.25.143000
42	16b.png	p52.wav	153	21	270	0	29.png	0	methexp32	2017-07-27_15.15.25.143000
42	43.png	n30.wav	153	22	270	0	43.png	1	methexp32	2017-07-27_15.15.25.143000
42	68b.png	p53.wav	153	23	180	90	14b.png	0	methexp32	2017-07-27_15.15.25.143000
42	67b.png	p22.wav	153	24	90	0	13b.png	0	methexp32	2017-07-27_15.15.25.143000
42	16b.png	p91.wav	153	25	90	270	98b.png	0	methexp32	2017-07-27_15.15.25.143000
42	14b.png	n25.wav	153	26	0	90	12b.png	0	methexp32	2017-07-27_15.15.25.143000
42	43.png	n14.wav	153	27	90	0	77b.png	0	methexp32	2017-07-27_15.15.25.143000
42	20b.png	n11.wav	153	28	90	180	72b.png	0	methexp32	2017-07-27_15.15.25.143000
42	02b.png	p45.wav	153	29	90	180	68b.png	0	methexp32	2017-07-27_15.15.25.143000
42	43.png	n11.wav	153	30	0	90	98b.png	0	methexp32	2017-07-27_15.15.25.143000
42	43.png	n46.wav	153	31	90	0	72b.png	0	methexp32	2017-07-27_15.15.25.143000
42	70b.png	p23.wav	153	32	270	180	70b.png	1	methexp32	2017-07-27_15.15.25.143000
42	72b.png	n45.wav	153	33	270	90	29.png	0	methexp32	2017-07-27_15.15.25.143000
42	99.png	p89.wav	153	34	180	90	72b.png	0	methexp32	2017-07-27_15.15.25.143000
42	16b.png	p73.wav	153	35	180	270	29.png	0	methexp32	2017-07-27_15.15.25.143000
42	67b.png	p23.wav	153	36	0	270	70b.png	0	methexp32	2017-07-27_15.15.25.143000
42	39b.png	p22.wav	153	37	270	90	43.png	0	methexp32	2017-07-27_15.15.25.143000
42	39b.png	p23.wav	153	38	0	90	67b.png	0	methexp32	2017-07-27_15.15.25.143000
42	99.png	p36.wav	153	39	180	270	68b.png	0	methexp32	2017-07-27_15.15.25.143000
42	20b.png	n46.wav	153	40	90	0	02b.png	0	methexp32	2017-07-27_15.15.25.143000
42	50.png	neu4.wav	158	41	90	180	14b.png	0	methexp32	2017-07-27_15.15.25.143000
42	20b.png	n40.wav	153	42	90	180	29.png	0	methexp32	2017-07-27_15.15.25.143000
42	20b.png	n14.wav	153	43	90	270	29.png	0	methexp32	2017-07-27_15.15.25.143000
42	67b.png	p36.wav	153	44	180	270	70b.png	0	methexp32	2017-07-27_15.15.25.143000
42	13b.png	n31.wav	153	45	0	270	02b.png	0	methexp32	2017-07-27_15.15.25.143000
42	67b.png	p21.wav	153	46	180	270	81b.png	0	methexp32	2017-07-27_15.15.25.143000
42	68b.png	p52.wav	153	47	0	90	68b.png	1	methexp32	2017-07-27_15.15.25.143000
42	12b.png	n30.wav	153	48	0	180	72b.png	0	methexp32	2017-07-27_15.15.25.143000
42	14b.png	n31.wav	153	49	90	180	50.png	0	methexp32	2017-07-27_15.15.25.143000
42	68b.png	p23.wav	153	50	270	0	67b.png	0	methexp32	2017-07-27_15.15.25.143000
42	16b.png	p23.wav	153	51	90	270	14b.png	0	methexp32	2017-07-27_15.15.25.143000
42	68b.png	p36.wav	153	52	270	180	70b.png	0	methexp32	2017-07-27_15.15.25.143000
42	02b.png	p21.wav	153	53	180	270	50.png	0	methexp32	2017-07-27_15.15.25.143000
42	43.png	n13.wav	153	54	180	270	13b.png	0	methexp32	2017-07-27_15.15.25.143000
42	81b.png	n11.wav	153	55	90	270	77b.png	0	methexp32	2017-07-27_15.15.25.143000
42	70b.png	p22.wav	153	56	180	90	68b.png	0	methexp32	2017-07-27_15.15.25.143000
42	99.png	p91.wav	153	57	0	90	98b.png	0	methexp32	2017-07-27_15.15.25.143000
42	50.png	neu5.wav	158	58	270	90	67b.png	0	methexp32	2017-07-27_15.15.25.143000
42	99.png	p21.wav	153	59	0	270	50.png	0	methexp32	2017-07-27_15.15.25.143000
42	29.png	neu8.wav	170	60	0	270	68b.png	0	methexp32	2017-07-27_15.15.25.143000
42	14b.png	n45.wav	153	61	180	270	13b.png	0	methexp32	2017-07-27_15.15.25.143000
42	81b.png	n13.wav	153	62	180	0	67b.png	0	methexp32	2017-07-27_15.15.25.143000
42	29.png	neu9.wav	170	63	90	180	39b.png	0	methexp32	2017-07-27_15.15.25.143000
42	13b.png	n45.wav	153	64	0	90	72b.png	0	methexp32	2017-07-27_15.15.25.143000
42	70b.png	p52.wav	153	65	90	180	72b.png	0	methexp32	2017-07-27_15.15.25.143000
42	81b.png	n50.wav	153	66	270	180	68b.png	0	methexp32	2017-07-27_15.15.25.143000
42	20b.png	n30.wav	153	67	180	270	81b.png	0	methexp32	2017-07-27_15.15.25.143000
42	20b.png	n31.wav	153	68	180	90	99.png	0	methexp32	2017-07-27_15.15.25.143000
42	70b.png	p36.wav	153	69	0	180	99.png	0	methexp32	2017-07-27_15.15.25.143000
42	67b.png	p53.wav	153	70	0	90	72b.png	0	methexp32	2017-07-27_15.15.25.143000
42	12b.png	n50.wav	153	71	270	0	43.png	0	methexp32	2017-07-27_15.15.25.143000
42	70b.png	p91.wav	153	72	270	180	67b.png	0	methexp32	2017-07-27_15.15.25.143000
42	29.png	neu10.wav	170	73	90	270	81b.png	0	methexp32	2017-07-27_15.15.25.143000
42	12b.png	n11.wav	153	74	180	0	20b.png	0	methexp32	2017-07-27_15.15.25.143000
42	98b.png	n50.wav	153	75	0	270	39b.png	0	methexp32	2017-07-27_15.15.25.143000
42	14b.png	n13.wav	153	76	180	0	16b.png	0	methexp32	2017-07-27_15.15.25.143000
