ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
332	51.png	n13.wav	152	1	90	180	Space	methexp32	2017-05-10_12.44.00.442000	
332	MotivationCS33.png	neu8.wav	158	2	180	90	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	08.png	p91.wav	250	3	90	0	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	50.png	n30.wav	152	4	90	0	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	MotivationCS27.png	neu3.wav	170	5	270	90	Space	methexp32	2017-05-10_12.44.00.442000	
332	08.png	p21.wav	250	6	270	90	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	MotivationCS33.png	neu4.wav	158	7	270	180	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	08.png	p53.wav	250	8	180	270	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	04.png	p91.wav	152	9	180	270	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	14.png	n46.wav	250	10	0	90	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	04.png	p89.wav	152	11	270	90	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	22.png	p52.wav	250	12	90	0	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	20.png	p73.wav	152	13	0	90	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	14.png	n30.wav	250	14	270	90	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	MotivationCS27.png	neu2.wav	170	15	180	90	Space	methexp32	2017-05-10_12.44.00.442000	
332	51.png	n40.wav	152	16	270	180	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	04.png	p73.wav	152	17	90	270	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	51.png	n46.wav	152	18	180	90	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	03.png	n50.wav	250	19	270	180	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	04.png	p53.wav	152	20	180	90	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	MotivationCS33.png	neu1.wav	158	21	270	0	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	04.png	p52.wav	152	22	270	90	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	51.png	n45.wav	152	23	0	180	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	14.png	n13.wav	250	24	0	270	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	51.png	n25.wav	152	25	90	0	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	08.png	p73.wav	250	26	0	180	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	14.png	n45.wav	250	27	180	90	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	22.png	p23.wav	250	28	0	180	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	MotivationCS27.png	neu9.wav	170	29	180	270	Space	methexp32	2017-05-10_12.44.00.442000	
332	50.png	n46.wav	152	30	0	180	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	50.png	n40.wav	152	31	90	180	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	04.png	p22.wav	152	32	90	180	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	MotivationCS33.png	neu9.wav	158	33	90	270	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	20.png	p53.wav	152	34	0	90	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	04.png	p45.wav	152	35	180	270	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	MotivationCS33.png	neu6.wav	158	36	180	90	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	MotivationCS27.png	neu10.wav	170	37	0	180	Space	methexp32	2017-05-10_12.44.00.442000	
332	51.png	n30.wav	152	38	270	90	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	08.png	p36.wav	250	39	0	90	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	22.png	p91.wav	250	40	180	90	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	51.png	n11.wav	152	41	180	0	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	MotivationCS33.png	neu3.wav	158	42	0	270	NoSpace	methexp32	2017-05-10_12.44.00.442000	
332	08.png	p89.wav	250	43	0	270	NoSpace	methexp32	2017-05-10_12.44.00.442000	
