ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
54	Schon mal gesehen	08.png	1	methexp32	2017-01-16_12.09.49.959000
54	Schon mal gesehen	14.png	2	methexp32	2017-01-16_12.09.49.959000
54	Gar nicht	51.png	3	methexp32	2017-01-16_12.09.49.959000
54	Gar nicht	22.png	4	methexp32	2017-01-16_12.09.49.959000
54	Gar nicht	50.png	5	methexp32	2017-01-16_12.09.49.959000
54	Gar nicht	20.png	6	methexp32	2017-01-16_12.09.49.959000
54	Gar nicht	04.png	7	methexp32	2017-01-16_12.09.49.959000
54	Gar nicht	03.png	8	methexp32	2017-01-16_12.09.49.959000
