ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
161	Gar nicht	50.png	1	methexp32	2017-02-17_15.23.04.168000
161	Schon mal gesehen	20.png	2	methexp32	2017-02-17_15.23.04.168000
161	Gar nicht	51.png	3	methexp32	2017-02-17_15.23.04.168000
161	Schon mal gesehen	08.png	4	methexp32	2017-02-17_15.23.04.168000
161	Gar nicht	04.png	5	methexp32	2017-02-17_15.23.04.168000
161	Kenne ich	22.png	6	methexp32	2017-02-17_15.23.04.168000
161	Kenne ich	14.png	7	methexp32	2017-02-17_15.23.04.168000
161	Kenne ich	03.png	8	methexp32	2017-02-17_15.23.04.168000
