ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
185	20.png	p73.wav	152	1	270	180	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	04.png	n14.wav	152	2	0	180	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	08.png	p52.wav	250	3	180	270	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	20.png	p23.wav	152	4	270	180	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	03.png	n40.wav	250	5	180	270	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	51.png	n14.wav	152	6	0	180	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	51.png	n46.wav	152	7	90	0	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	22.png	n46.wav	250	8	0	180	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	08.png	p21.wav	250	9	90	0	Space	methexp32	2017-03-09_14.04.33.647000	
185	51.png	n50.wav	152	10	180	90	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	14.png	p45.wav	250	11	0	90	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	03.png	n50.wav	250	12	0	270	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	04.png	n45.wav	152	13	180	90	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	22.png	n50.wav	250	14	90	270	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	50.png	p21.wav	152	15	0	180	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	20.png	p36.wav	152	16	180	0	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	14.png	p73.wav	250	17	180	270	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	22.png	n45.wav	250	18	90	0	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	20.png	p45.wav	152	19	0	180	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	20.png	p53.wav	152	20	270	90	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	MotivationCS33.png	neu5.wav	158	21	90	270	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	03.png	n13.wav	250	22	0	180	Space	methexp32	2017-03-09_14.04.33.647000	
185	14.png	p36.wav	250	23	90	0	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	MotivationCS27.png	neu10.wav	170	24	0	90	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	50.png	p91.wav	152	25	90	0	Space	methexp32	2017-03-09_14.04.33.647000	
185	03.png	n14.wav	250	26	270	0	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	04.png	n25.wav	152	27	0	180	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	MotivationCS33.png	neu7.wav	158	28	270	0	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	04.png	n40.wav	152	29	90	270	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	MotivationCS33.png	neu1.wav	158	30	270	0	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	14.png	p22.wav	250	31	90	270	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	20.png	p91.wav	152	32	180	0	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	03.png	n11.wav	250	33	180	270	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	51.png	n11.wav	152	34	270	180	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	08.png	p36.wav	250	35	90	0	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	MotivationCS27.png	neu1.wav	170	36	270	90	Space	methexp32	2017-03-09_14.04.33.647000	
185	08.png	p73.wav	250	37	180	90	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	04.png	n30.wav	152	38	0	270	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	04.png	n31.wav	152	39	0	90	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	14.png	p89.wav	250	40	90	180	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	MotivationCS33.png	neu4.wav	158	41	180	0	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	MotivationCS33.png	neu8.wav	158	42	90	270	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	50.png	p89.wav	152	43	0	90	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	14.png	p53.wav	250	44	0	180	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	MotivationCS33.png	neu6.wav	158	45	180	90	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	51.png	n30.wav	152	46	270	0	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	03.png	n31.wav	250	47	90	270	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	20.png	p89.wav	152	48	0	90	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	MotivationCS33.png	neu3.wav	158	49	90	270	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	22.png	n14.wav	250	50	180	0	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	MotivationCS27.png	neu9.wav	170	51	180	270	Space	methexp32	2017-03-09_14.04.33.647000	
185	14.png	p52.wav	250	52	90	270	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	MotivationCS27.png	neu5.wav	170	53	180	0	Space	methexp32	2017-03-09_14.04.33.647000	
185	51.png	n13.wav	152	54	0	270	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	04.png	n50.wav	152	55	90	270	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	50.png	p52.wav	152	56	180	270	NoSpace	methexp32	2017-03-09_14.04.33.647000	
185	MotivationCS27.png	neu2.wav	170	57	180	90	Space	methexp32	2017-03-09_14.04.33.647000	
