ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
342	Schon mal gesehen	14.png	1	methexp32	2017-05-16_10.52.08.150000
342	Schon mal gesehen	04.png	2	methexp32	2017-05-16_10.52.08.150000
342	Schon mal gesehen	22.png	3	methexp32	2017-05-16_10.52.08.150000
342	Schon mal gesehen	20.png	4	methexp32	2017-05-16_10.52.08.150000
342	Schon mal gesehen	50.png	5	methexp32	2017-05-16_10.52.08.150000
342	Kenne ich	51.png	6	methexp32	2017-05-16_10.52.08.150000
342	Schon mal gesehen	03.png	7	methexp32	2017-05-16_10.52.08.150000
342	Schon mal gesehen	08.png	8	methexp32	2017-05-16_10.52.08.150000
