ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
40	MotivationCS33.png	neu10.wav	158	1	90	180	Space	methexp32	2017-01-12_15.27.10.932000	
40	51.png	p89.wav	152	2	0	270	NoSpace	methexp32	2017-01-12_15.27.10.932000	
40	51.png	p21.wav	152	3	90	270	NoSpace	methexp32	2017-01-12_15.27.10.932000	
40	51.png	p53.wav	152	4	90	180	NoSpace	methexp32	2017-01-12_15.27.10.932000	
40	04.png	n31.wav	152	5	180	90	NoSpace	methexp32	2017-01-12_15.27.10.932000	
40	22.png	n46.wav	250	6	90	270	Space	methexp32	2017-01-12_15.27.10.932000	
40	51.png	p36.wav	152	7	180	90	NoSpace	methexp32	2017-01-12_15.27.10.932000	
40	22.png	n14.wav	250	8	0	180	Space	methexp32	2017-01-12_15.27.10.932000	
40	MotivationCS27.png	neu2.wav	170	9	0	180	Space	methexp32	2017-01-12_15.27.10.932000	
40	MotivationCS33.png	neu5.wav	158	10	0	180	Space	methexp32	2017-01-12_15.27.10.932000	
40	MotivationCS33.png	neu2.wav	158	11	90	0	Space	methexp32	2017-01-12_15.27.10.932000	
40	50.png	p22.wav	152	12	90	270	NoSpace	methexp32	2017-01-12_15.27.10.932000	
40	08.png	n46.wav	250	13	270	0	Space	methexp32	2017-01-12_15.27.10.932000	
40	14.png	p91.wav	250	14	180	270	Space	methexp32	2017-01-12_15.27.10.932000	
40	04.png	n50.wav	152	15	90	270	NoSpace	methexp32	2017-01-12_15.27.10.932000	
40	04.png	n13.wav	152	16	90	270	NoSpace	methexp32	2017-01-12_15.27.10.932000	
40	MotivationCS27.png	neu4.wav	170	17	0	90	Space	methexp32	2017-01-12_15.27.10.932000	
40	22.png	n11.wav	250	18	270	180	Space	methexp32	2017-01-12_15.27.10.932000	
40	50.png	p73.wav	152	19	270	0	NoSpace	methexp32	2017-01-12_15.27.10.932000	
40	04.png	n45.wav	152	20	90	180	NoSpace	methexp32	2017-01-12_15.27.10.932000	
40	03.png	p45.wav	250	21	180	270	Space	methexp32	2017-01-12_15.27.10.932000	
40	04.png	n40.wav	152	22	270	90	NoSpace	methexp32	2017-01-12_15.27.10.932000	
40	51.png	p22.wav	152	23	270	0	NoSpace	methexp32	2017-01-12_15.27.10.932000	
40	03.png	p36.wav	250	24	0	180	Space	methexp32	2017-01-12_15.27.10.932000	
40	03.png	p53.wav	250	25	90	270	Space	methexp32	2017-01-12_15.27.10.932000	
40	51.png	p23.wav	152	26	90	0	NoSpace	methexp32	2017-01-12_15.27.10.932000	
40	08.png	n31.wav	250	27	0	90	Space	methexp32	2017-01-12_15.27.10.932000	
40	04.png	n11.wav	152	28	90	270	NoSpace	methexp32	2017-01-12_15.27.10.932000	
40	04.png	n14.wav	152	29	0	180	NoSpace	methexp32	2017-01-12_15.27.10.932000	
40	22.png	n13.wav	250	30	270	0	Space	methexp32	2017-01-12_15.27.10.932000	
40	20.png	n40.wav	152	31	270	90	NoSpace	methexp32	2017-01-12_15.27.10.932000	
40	14.png	p21.wav	250	32	270	90	Space	methexp32	2017-01-12_15.27.10.932000	
40	22.png	n40.wav	250	33	0	270	Space	methexp32	2017-01-12_15.27.10.932000	
40	MotivationCS27.png	neu8.wav	170	34	90	0	Space	methexp32	2017-01-12_15.27.10.932000	
40	MotivationCS27.png	neu1.wav	170	35	270	180	Space	methexp32	2017-01-12_15.27.10.932000	
40	22.png	n30.wav	250	36	0	270	Space	methexp32	2017-01-12_15.27.10.932000	
40	MotivationCS33.png	neu8.wav	158	37	180	0	Space	methexp32	2017-01-12_15.27.10.932000	
40	MotivationCS33.png	neu9.wav	158	38	180	90	Space	methexp32	2017-01-12_15.27.10.932000	
40	14.png	p36.wav	250	39	180	270	Space	methexp32	2017-01-12_15.27.10.932000	
40	MotivationCS33.png	neu3.wav	158	40	270	0	Space	methexp32	2017-01-12_15.27.10.932000	
40	50.png	p89.wav	152	41	180	270	NoSpace	methexp32	2017-01-12_15.27.10.932000	
40	22.png	n25.wav	250	42	90	0	Space	methexp32	2017-01-12_15.27.10.932000	
40	MotivationCS33.png	neu1.wav	158	43	180	270	Space	methexp32	2017-01-12_15.27.10.932000	
40	03.png	p21.wav	250	44	90	0	Space	methexp32	2017-01-12_15.27.10.932000	
40	08.png	n14.wav	250	45	180	0	Space	methexp32	2017-01-12_15.27.10.932000	
40	MotivationCS27.png	neu7.wav	170	46	0	180	Space	methexp32	2017-01-12_15.27.10.932000	
40	03.png	p52.wav	250	47	270	90	Space	methexp32	2017-01-12_15.27.10.932000	
40	20.png	n25.wav	152	48	90	0	Space	methexp32	2017-01-12_15.27.10.932000	
40	MotivationCS27.png	neu3.wav	170	49	0	180	Space	methexp32	2017-01-12_15.27.10.932000	
40	08.png	n30.wav	250	50	0	180	Space	methexp32	2017-01-12_15.27.10.932000	
40	51.png	p91.wav	152	51	90	0	NoSpace	methexp32	2017-01-12_15.27.10.932000	
40	08.png	n40.wav	250	52	180	0	Space	methexp32	2017-01-12_15.27.10.932000	
40	22.png	n45.wav	250	53	180	0	Space	methexp32	2017-01-12_15.27.10.932000	
40	03.png	p22.wav	250	54	0	180	Space	methexp32	2017-01-12_15.27.10.932000	
40	50.png	p52.wav	152	55	270	180	Space	methexp32	2017-01-12_15.27.10.932000	
40	20.png	n50.wav	152	56	270	180	Space	methexp32	2017-01-12_15.27.10.932000	
40	MotivationCS27.png	neu10.wav	170	57	270	180	Space	methexp32	2017-01-12_15.27.10.932000	
40	04.png	n25.wav	152	58	0	270	NoSpace	methexp32	2017-01-12_15.27.10.932000	
40	08.png	n50.wav	250	59	180	270	Space	methexp32	2017-01-12_15.27.10.932000	
40	22.png	n50.wav	250	60	0	90	Space	methexp32	2017-01-12_15.27.10.932000	
40	50.png	p45.wav	152	61	270	180	NoSpace	methexp32	2017-01-12_15.27.10.932000	
40	03.png	p89.wav	250	62	0	270	Space	methexp32	2017-01-12_15.27.10.932000	
40	14.png	p73.wav	250	63	270	90	Space	methexp32	2017-01-12_15.27.10.932000	
40	20.png	n14.wav	152	64	270	180	NoSpace	methexp32	2017-01-12_15.27.10.932000	
40	MotivationCS33.png	neu4.wav	158	65	180	90	Space	methexp32	2017-01-12_15.27.10.932000	
40	08.png	n13.wav	250	66	180	90	Space	methexp32	2017-01-12_15.27.10.932000	
40	14.png	p22.wav	250	67	270	180	Space	methexp32	2017-01-12_15.27.10.932000	
40	20.png	n46.wav	152	68	0	90	NoSpace	methexp32	2017-01-12_15.27.10.932000	
40	MotivationCS33.png	neu6.wav	158	69	0	180	Space	methexp32	2017-01-12_15.27.10.932000	
40	51.png	p52.wav	152	70	180	270	NoSpace	methexp32	2017-01-12_15.27.10.932000	
40	04.png	n30.wav	152	71	0	270	NoSpace	methexp32	2017-01-12_15.27.10.932000	
40	20.png	n30.wav	152	72	90	270	NoSpace	methexp32	2017-01-12_15.27.10.932000	
40	08.png	n11.wav	250	73	0	270	Space	methexp32	2017-01-12_15.27.10.932000	
