ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
138	Schon mal gesehen	22.png	1	methexp32	2017-02-15_11.55.35.117000
138	Schon mal gesehen	14.png	2	methexp32	2017-02-15_11.55.35.117000
138	Gar nicht	20.png	3	methexp32	2017-02-15_11.55.35.117000
138	Gar nicht	03.png	4	methexp32	2017-02-15_11.55.35.117000
138	Schon mal gesehen	51.png	5	methexp32	2017-02-15_11.55.35.117000
138	Schon mal gesehen	08.png	6	methexp32	2017-02-15_11.55.35.117000
138	Gar nicht	50.png	7	methexp32	2017-02-15_11.55.35.117000
138	Gar nicht	04.png	8	methexp32	2017-02-15_11.55.35.117000
