ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
63	Schon mal gesehen	08.png	1	methexp32	2017-01-17_11.09.38.901000
63	Kenne ich	14.png	2	methexp32	2017-01-17_11.09.38.901000
63	Gar nicht	04.png	3	methexp32	2017-01-17_11.09.38.901000
63	Schon mal gesehen	03.png	4	methexp32	2017-01-17_11.09.38.901000
63	Schon mal gesehen	20.png	5	methexp32	2017-01-17_11.09.38.901000
63	Kenne ich	51.png	6	methexp32	2017-01-17_11.09.38.901000
63	Kenne ich	22.png	7	methexp32	2017-01-17_11.09.38.901000
63	Gar nicht	50.png	8	methexp32	2017-01-17_11.09.38.901000
