ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
251	MotivationCS27.png	neu5.wav	170	1	180	270	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	MotivationCS27.png	neu6.wav	170	2	180	90	Space	methexp32	2017-04-26_14.23.32.665000	
251	20.png	p36.wav	152	3	180	0	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	04.png	p36.wav	152	4	270	180	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	50.png	n50.wav	152	5	90	0	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	08.png	p45.wav	250	6	270	0	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	MotivationCS33.png	neu1.wav	158	7	270	90	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	51.png	n50.wav	152	8	0	180	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	22.png	n46.wav	250	9	270	180	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	20.png	p91.wav	152	10	90	270	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	51.png	n25.wav	152	11	180	90	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	20.png	p22.wav	152	12	90	0	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	04.png	p45.wav	152	13	270	90	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	51.png	n30.wav	152	14	180	270	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	04.png	p22.wav	152	15	0	90	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	MotivationCS33.png	neu6.wav	158	16	180	270	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	MotivationCS27.png	neu9.wav	170	17	90	270	Space	methexp32	2017-04-26_14.23.32.665000	
251	14.png	p22.wav	250	18	270	90	Space	methexp32	2017-04-26_14.23.32.665000	
251	50.png	n40.wav	152	19	90	180	Space	methexp32	2017-04-26_14.23.32.665000	
251	MotivationCS33.png	neu5.wav	158	20	90	270	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	51.png	n13.wav	152	21	270	0	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	04.png	p23.wav	152	22	90	0	Space	methexp32	2017-04-26_14.23.32.665000	
251	14.png	p21.wav	250	23	180	270	Space	methexp32	2017-04-26_14.23.32.665000	
251	08.png	p36.wav	250	24	180	0	Space	methexp32	2017-04-26_14.23.32.665000	
251	03.png	n25.wav	250	25	0	180	Space	methexp32	2017-04-26_14.23.32.665000	
251	22.png	n50.wav	250	26	90	270	Space	methexp32	2017-04-26_14.23.32.665000	
251	20.png	p45.wav	152	27	90	0	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	MotivationCS27.png	neu1.wav	170	28	180	0	Space	methexp32	2017-04-26_14.23.32.665000	
251	MotivationCS33.png	neu8.wav	158	29	90	270	Space	methexp32	2017-04-26_14.23.32.665000	
251	MotivationCS33.png	neu9.wav	158	30	90	180	Space	methexp32	2017-04-26_14.23.32.665000	
251	03.png	n45.wav	250	31	0	90	Space	methexp32	2017-04-26_14.23.32.665000	
251	MotivationCS27.png	neu3.wav	170	32	180	270	Space	methexp32	2017-04-26_14.23.32.665000	
251	14.png	p45.wav	250	33	180	270	Space	methexp32	2017-04-26_14.23.32.665000	
251	03.png	n40.wav	250	34	90	270	Space	methexp32	2017-04-26_14.23.32.665000	
251	50.png	n25.wav	152	35	90	270	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	22.png	n11.wav	250	36	90	180	Space	methexp32	2017-04-26_14.23.32.665000	
251	03.png	n11.wav	250	37	0	90	Space	methexp32	2017-04-26_14.23.32.665000	
251	22.png	n14.wav	250	38	270	90	Space	methexp32	2017-04-26_14.23.32.665000	
251	14.png	p53.wav	250	39	90	270	Space	methexp32	2017-04-26_14.23.32.665000	
251	MotivationCS27.png	neu4.wav	170	40	90	180	Space	methexp32	2017-04-26_14.23.32.665000	
251	MotivationCS27.png	neu7.wav	170	41	180	270	Space	methexp32	2017-04-26_14.23.32.665000	
251	04.png	p89.wav	152	42	270	0	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	03.png	n13.wav	250	43	0	180	Space	methexp32	2017-04-26_14.23.32.665000	
251	08.png	p89.wav	250	44	90	270	Space	methexp32	2017-04-26_14.23.32.665000	
251	08.png	p73.wav	250	45	90	0	Space	methexp32	2017-04-26_14.23.32.665000	
251	50.png	n30.wav	152	46	180	90	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	20.png	p52.wav	152	47	180	90	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	20.png	p21.wav	152	48	0	270	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	08.png	p52.wav	250	49	270	0	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	51.png	n45.wav	152	50	180	0	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	MotivationCS27.png	neu2.wav	170	51	180	90	Space	methexp32	2017-04-26_14.23.32.665000	
251	22.png	n30.wav	250	52	180	0	Space	methexp32	2017-04-26_14.23.32.665000	
251	MotivationCS33.png	neu7.wav	158	53	90	180	Space	methexp32	2017-04-26_14.23.32.665000	
251	03.png	n14.wav	250	54	90	270	Space	methexp32	2017-04-26_14.23.32.665000	
251	08.png	p91.wav	250	55	180	90	Space	methexp32	2017-04-26_14.23.32.665000	
251	04.png	p21.wav	152	56	270	0	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	14.png	p23.wav	250	57	180	270	Space	methexp32	2017-04-26_14.23.32.665000	
251	MotivationCS33.png	neu4.wav	158	58	0	180	Space	methexp32	2017-04-26_14.23.32.665000	
251	51.png	n46.wav	152	59	90	270	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	51.png	n14.wav	152	60	180	0	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	04.png	p73.wav	152	61	0	90	Space	methexp32	2017-04-26_14.23.32.665000	
251	03.png	n31.wav	250	62	270	180	Space	methexp32	2017-04-26_14.23.32.665000	
251	22.png	n13.wav	250	63	270	180	Space	methexp32	2017-04-26_14.23.32.665000	
251	51.png	n11.wav	152	64	90	270	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	14.png	p36.wav	250	65	180	0	Space	methexp32	2017-04-26_14.23.32.665000	
251	04.png	p91.wav	152	66	270	90	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	MotivationCS33.png	neu3.wav	158	67	180	270	Space	methexp32	2017-04-26_14.23.32.665000	
251	22.png	n31.wav	250	68	180	270	Space	methexp32	2017-04-26_14.23.32.665000	
251	22.png	n40.wav	250	69	90	0	Space	methexp32	2017-04-26_14.23.32.665000	
251	MotivationCS27.png	neu10.wav	170	70	90	0	Space	methexp32	2017-04-26_14.23.32.665000	
251	14.png	p89.wav	250	71	90	270	Space	methexp32	2017-04-26_14.23.32.665000	
251	08.png	p53.wav	250	72	180	0	Space	methexp32	2017-04-26_14.23.32.665000	
251	50.png	n13.wav	152	73	270	180	Space	methexp32	2017-04-26_14.23.32.665000	
251	04.png	p53.wav	152	74	180	90	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	50.png	n45.wav	152	75	90	180	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	MotivationCS27.png	neu8.wav	170	76	270	90	Space	methexp32	2017-04-26_14.23.32.665000	
251	20.png	p89.wav	152	77	270	180	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	08.png	p23.wav	250	78	180	90	Space	methexp32	2017-04-26_14.23.32.665000	
251	50.png	n46.wav	152	79	0	90	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	50.png	n31.wav	152	80	270	0	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	22.png	n25.wav	250	81	270	90	Space	methexp32	2017-04-26_14.23.32.665000	
251	MotivationCS33.png	neu10.wav	158	82	0	180	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	03.png	n46.wav	250	83	270	180	Space	methexp32	2017-04-26_14.23.32.665000	
251	08.png	p21.wav	250	84	180	90	Space	methexp32	2017-04-26_14.23.32.665000	
251	51.png	n31.wav	152	85	180	90	Space	methexp32	2017-04-26_14.23.32.665000	
251	14.png	p73.wav	250	86	180	270	Space	methexp32	2017-04-26_14.23.32.665000	
251	MotivationCS33.png	neu2.wav	158	87	90	270	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	20.png	p73.wav	152	88	180	90	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	14.png	p91.wav	250	89	270	90	Space	methexp32	2017-04-26_14.23.32.665000	
251	50.png	n14.wav	152	90	180	0	Space	methexp32	2017-04-26_14.23.32.665000	
251	08.png	p22.wav	250	91	180	0	Space	methexp32	2017-04-26_14.23.32.665000	
251	04.png	p52.wav	152	92	180	90	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	50.png	n11.wav	152	93	270	180	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	51.png	n40.wav	152	94	0	180	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	20.png	p53.wav	152	95	180	270	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	22.png	n45.wav	250	96	270	0	Space	methexp32	2017-04-26_14.23.32.665000	
251	03.png	n30.wav	250	97	90	270	Space	methexp32	2017-04-26_14.23.32.665000	
251	20.png	p23.wav	152	98	0	180	NoSpace	methexp32	2017-04-26_14.23.32.665000	
251	03.png	n50.wav	250	99	180	270	Space	methexp32	2017-04-26_14.23.32.665000	
251	14.png	p52.wav	250	100	180	0	Space	methexp32	2017-04-26_14.23.32.665000	
