ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
181	Schon mal gesehen	08.png	1	methexp32	2017-03-09_09.00.39.730000
181	Schon mal gesehen	22.png	2	methexp32	2017-03-09_09.00.39.730000
181	Schon mal gesehen	04.png	3	methexp32	2017-03-09_09.00.39.730000
181	Schon mal gesehen	20.png	4	methexp32	2017-03-09_09.00.39.730000
181	Schon mal gesehen	51.png	5	methexp32	2017-03-09_09.00.39.730000
181	Kenne ich	14.png	6	methexp32	2017-03-09_09.00.39.730000
181	Schon mal gesehen	03.png	7	methexp32	2017-03-09_09.00.39.730000
181	Schon mal gesehen	50.png	8	methexp32	2017-03-09_09.00.39.730000
