ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
366	Gar nicht	04.png	1	methexp32	2017-05-16_17.22.53.004000
366	Schon mal gesehen	14.png	2	methexp32	2017-05-16_17.22.53.004000
366	Schon mal gesehen	20.png	3	methexp32	2017-05-16_17.22.53.004000
366	Kenne ich	22.png	4	methexp32	2017-05-16_17.22.53.004000
366	Schon mal gesehen	03.png	5	methexp32	2017-05-16_17.22.53.004000
366	Kenne ich	51.png	6	methexp32	2017-05-16_17.22.53.004000
366	Kenne ich	50.png	7	methexp32	2017-05-16_17.22.53.004000
366	Schon mal gesehen	08.png	8	methexp32	2017-05-16_17.22.53.004000
