ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
158	Schon mal gesehen	51.png	1	methexp32	2017-02-17_14.04.56.654000
158	Schon mal gesehen	50.png	2	methexp32	2017-02-17_14.04.56.654000
158	Schon mal gesehen	14.png	3	methexp32	2017-02-17_14.04.56.654000
158	Gar nicht	22.png	4	methexp32	2017-02-17_14.04.56.654000
158	Schon mal gesehen	20.png	5	methexp32	2017-02-17_14.04.56.654000
158	Gar nicht	08.png	6	methexp32	2017-02-17_14.04.56.654000
158	Gar nicht	04.png	7	methexp32	2017-02-17_14.04.56.654000
158	Schon mal gesehen	03.png	8	methexp32	2017-02-17_14.04.56.654000
