ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
277	22.png	n40.wav	250	1	270	180	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	03.png	p36.wav	250	2	270	0	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	14.png	n13.wav	250	3	0	90	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	MotivationCS33.png	neu2.wav	158	4	0	90	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	MotivationCS33.png	neu6.wav	158	5	180	90	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	22.png	n46.wav	250	6	270	0	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	22.png	n30.wav	250	7	180	0	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	03.png	p53.wav	250	8	90	180	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	20.png	n40.wav	152	9	0	270	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	MotivationCS27.png	neu10.wav	170	10	270	0	Space	methexp32	2017-05-03_11.13.24.102000	
277	04.png	n13.wav	152	11	180	270	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	50.png	p73.wav	152	12	90	0	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	04.png	n50.wav	152	13	270	0	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	14.png	n50.wav	250	14	0	180	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	03.png	p45.wav	250	15	90	180	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	04.png	n30.wav	152	16	0	270	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	MotivationCS33.png	neu8.wav	158	17	0	180	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	03.png	p89.wav	250	18	0	90	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	14.png	n14.wav	250	19	0	270	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	22.png	n13.wav	250	20	90	270	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	MotivationCS33.png	neu3.wav	158	21	0	90	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	MotivationCS27.png	neu7.wav	170	22	0	90	Space	methexp32	2017-05-03_11.13.24.102000	
277	MotivationCS27.png	neu6.wav	170	23	270	0	Space	methexp32	2017-05-03_11.13.24.102000	
277	MotivationCS27.png	neu8.wav	170	24	270	0	Space	methexp32	2017-05-03_11.13.24.102000	
277	50.png	p21.wav	152	25	270	180	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	51.png	p21.wav	152	26	90	0	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	50.png	p52.wav	152	27	0	270	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	03.png	p22.wav	250	28	180	0	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	08.png	p36.wav	250	29	90	180	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	08.png	p89.wav	250	30	270	0	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	MotivationCS27.png	neu3.wav	170	31	270	180	Space	methexp32	2017-05-03_11.13.24.102000	
277	20.png	n45.wav	152	32	90	0	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	08.png	p73.wav	250	33	180	90	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	MotivationCS33.png	neu10.wav	158	34	180	0	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	51.png	p73.wav	152	35	180	270	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	14.png	n40.wav	250	36	180	90	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	22.png	n25.wav	250	37	0	90	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	50.png	p89.wav	152	38	90	0	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	20.png	n25.wav	152	39	270	90	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	51.png	p89.wav	152	40	90	0	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	50.png	p23.wav	152	41	90	180	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	50.png	p53.wav	152	42	270	180	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	03.png	p21.wav	250	43	180	270	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	08.png	p52.wav	250	44	90	270	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	04.png	n46.wav	152	45	0	270	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	MotivationCS27.png	neu1.wav	170	46	270	180	Space	methexp32	2017-05-03_11.13.24.102000	
277	50.png	p22.wav	152	47	270	0	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	MotivationCS27.png	neu4.wav	170	48	270	0	Space	methexp32	2017-05-03_11.13.24.102000	
277	08.png	p22.wav	250	49	270	180	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	MotivationCS33.png	neu9.wav	158	50	180	270	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	MotivationCS27.png	neu5.wav	170	51	180	90	Space	methexp32	2017-05-03_11.13.24.102000	
277	14.png	n45.wav	250	52	270	180	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	08.png	p91.wav	250	53	0	180	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	MotivationCS33.png	neu1.wav	158	54	90	180	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	51.png	p36.wav	152	55	270	180	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	04.png	n25.wav	152	56	90	270	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	22.png	n31.wav	250	57	180	90	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	51.png	p23.wav	152	58	90	270	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	14.png	n30.wav	250	59	270	180	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	51.png	p22.wav	152	60	270	90	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	50.png	p45.wav	152	61	180	270	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	20.png	n30.wav	152	62	0	270	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	51.png	p52.wav	152	63	90	180	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	04.png	n14.wav	152	64	90	0	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	50.png	p91.wav	152	65	90	180	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	20.png	n13.wav	152	66	180	270	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	03.png	p73.wav	250	67	180	0	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	04.png	n31.wav	152	68	90	180	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	22.png	n14.wav	250	69	90	0	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	51.png	p91.wav	152	70	270	0	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	20.png	n14.wav	152	71	180	270	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	14.png	n31.wav	250	72	90	270	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	03.png	p52.wav	250	73	0	90	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	04.png	n40.wav	152	74	0	180	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	22.png	n11.wav	250	75	0	90	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	08.png	p21.wav	250	76	90	0	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	22.png	n50.wav	250	77	90	0	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	14.png	n46.wav	250	78	270	90	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	14.png	n11.wav	250	79	0	180	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	20.png	n11.wav	152	80	0	270	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	51.png	p53.wav	152	81	180	0	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	08.png	p23.wav	250	82	270	180	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	14.png	n25.wav	250	83	270	90	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	03.png	p23.wav	250	84	90	270	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	04.png	n11.wav	152	85	270	0	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	04.png	n45.wav	152	86	270	90	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	51.png	p45.wav	152	87	90	180	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	MotivationCS27.png	neu9.wav	170	88	90	270	Space	methexp32	2017-05-03_11.13.24.102000	
277	08.png	p45.wav	250	89	180	270	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	MotivationCS33.png	neu5.wav	158	90	0	180	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	MotivationCS33.png	neu7.wav	158	91	0	180	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	MotivationCS33.png	neu4.wav	158	92	0	180	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	08.png	p53.wav	250	93	0	180	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	20.png	n46.wav	152	94	270	90	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	22.png	n45.wav	250	95	180	0	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	50.png	p36.wav	152	96	180	90	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	20.png	n50.wav	152	97	270	90	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	MotivationCS27.png	neu2.wav	170	98	270	90	Space	methexp32	2017-05-03_11.13.24.102000	
277	03.png	p91.wav	250	99	180	0	NoSpace	methexp32	2017-05-03_11.13.24.102000	
277	20.png	n31.wav	152	100	0	180	NoSpace	methexp32	2017-05-03_11.13.24.102000	
