ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
356	Schon mal gesehen	22.png	1	methexp32	2017-05-16_14.48.11.534000
356	Kenne ich	14.png	2	methexp32	2017-05-16_14.48.11.534000
356	Gar nicht	50.png	3	methexp32	2017-05-16_14.48.11.534000
356	Schon mal gesehen	08.png	4	methexp32	2017-05-16_14.48.11.534000
356	Gar nicht	20.png	5	methexp32	2017-05-16_14.48.11.534000
356	Kenne ich	51.png	6	methexp32	2017-05-16_14.48.11.534000
356	Schon mal gesehen	03.png	7	methexp32	2017-05-16_14.48.11.534000
356	Gar nicht	04.png	8	methexp32	2017-05-16_14.48.11.534000
