ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
155	Gar nicht	08.png	1	methexp32	2017-02-17_11.22.09.526000
155	Schon mal gesehen	20.png	2	methexp32	2017-02-17_11.22.09.526000
155	Gar nicht	04.png	3	methexp32	2017-02-17_11.22.09.526000
155	Kenne ich	22.png	4	methexp32	2017-02-17_11.22.09.526000
155	Kenne ich	50.png	5	methexp32	2017-02-17_11.22.09.526000
155	Kenne ich sehr gut	51.png	6	methexp32	2017-02-17_11.22.09.526000
155	Kenne ich sehr gut	14.png	7	methexp32	2017-02-17_11.22.09.526000
155	Kenne ich sehr gut	03.png	8	methexp32	2017-02-17_11.22.09.526000
