ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
200	14.png	n25.wav	250	1	270	0	NoSpace	methexp32	2017-03-23_10.58.44.817000	
200	03.png	p52.wav	250	2	180	270	NoSpace	methexp32	2017-03-23_10.58.44.817000	
200	08.png	p89.wav	250	3	0	180	NoSpace	methexp32	2017-03-23_10.58.44.817000	
200	51.png	n13.wav	152	4	180	0	NoSpace	methexp32	2017-03-23_10.58.44.817000	
200	MotivationCS33.png	neu5.wav	170	5	90	180	Space	methexp32	2017-03-23_10.58.44.817000	
200	50.png	p36.wav	152	6	90	0	NoSpace	methexp32	2017-03-23_10.58.44.817000	
200	MotivationCS27.png	neu7.wav	158	7	90	0	NoSpace	methexp32	2017-03-23_10.58.44.817000	
200	22.png	n30.wav	250	8	270	180	NoSpace	methexp32	2017-03-23_10.58.44.817000	
200	20.png	p91.wav	152	9	90	180	NoSpace	methexp32	2017-03-23_10.58.44.817000	
200	03.png	p89.wav	250	10	0	90	NoSpace	methexp32	2017-03-23_10.58.44.817000	
200	22.png	n31.wav	250	11	180	90	NoSpace	methexp32	2017-03-23_10.58.44.817000	
200	51.png	n11.wav	152	12	270	180	NoSpace	methexp32	2017-03-23_10.58.44.817000	
200	22.png	n46.wav	250	13	270	90	NoSpace	methexp32	2017-03-23_10.58.44.817000	
200	04.png	n11.wav	152	14	270	180	NoSpace	methexp32	2017-03-23_10.58.44.817000	
200	20.png	p89.wav	152	15	180	0	NoSpace	methexp32	2017-03-23_10.58.44.817000	
200	20.png	p45.wav	152	16	180	270	NoSpace	methexp32	2017-03-23_10.58.44.817000	
200	08.png	p53.wav	250	17	180	0	NoSpace	methexp32	2017-03-23_10.58.44.817000	
200	03.png	p21.wav	250	18	270	0	NoSpace	methexp32	2017-03-23_10.58.44.817000	
200	MotivationCS33.png	neu8.wav	170	19	90	180	Space	methexp32	2017-03-23_10.58.44.817000	
200	22.png	n11.wav	250	20	180	90	NoSpace	methexp32	2017-03-23_10.58.44.817000	
200	MotivationCS33.png	neu3.wav	170	21	90	180	Space	methexp32	2017-03-23_10.58.44.817000	
200	14.png	n14.wav	250	22	0	180	NoSpace	methexp32	2017-03-23_10.58.44.817000	
200	22.png	n13.wav	250	23	90	270	NoSpace	methexp32	2017-03-23_10.58.44.817000	
200	50.png	p23.wav	152	24	180	0	NoSpace	methexp32	2017-03-23_10.58.44.817000	
200	08.png	p21.wav	250	25	180	270	NoSpace	methexp32	2017-03-23_10.58.44.817000	
200	03.png	p73.wav	250	26	180	0	NoSpace	methexp32	2017-03-23_10.58.44.817000	
200	04.png	n46.wav	152	27	0	270	NoSpace	methexp32	2017-03-23_10.58.44.817000	
200	03.png	p22.wav	250	28	90	180	NoSpace	methexp32	2017-03-23_10.58.44.817000	
200	MotivationCS27.png	neu6.wav	158	29	90	0	NoSpace	methexp32	2017-03-23_10.58.44.817000	
200	08.png	p91.wav	250	30	90	180	NoSpace	methexp32	2017-03-23_10.58.44.817000	
