ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
124	Kenne ich sehr gut	51.png	1	methexp32	2017-02-09_14.08.56.873000
124	Kenne ich sehr gut	50.png	2	methexp32	2017-02-09_14.08.56.873000
124	Kenne ich	08.png	3	methexp32	2017-02-09_14.08.56.873000
124	Kenne ich sehr gut	20.png	4	methexp32	2017-02-09_14.08.56.873000
124	Kenne ich	04.png	5	methexp32	2017-02-09_14.08.56.873000
124	Kenne ich sehr gut	03.png	6	methexp32	2017-02-09_14.08.56.873000
124	Schon mal gesehen	14.png	7	methexp32	2017-02-09_14.08.56.873000
124	Kenne ich sehr gut	22.png	8	methexp32	2017-02-09_14.08.56.873000
