ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
248	Schon mal gesehen	03.png	1	methexp32	2017-04-26_13.27.18.048000
248	Gar nicht	04.png	2	methexp32	2017-04-26_13.27.18.048000
248	Kenne ich	14.png	3	methexp32	2017-04-26_13.27.18.048000
248	Kenne ich sehr gut	08.png	4	methexp32	2017-04-26_13.27.18.048000
248	Kenne ich sehr gut	51.png	5	methexp32	2017-04-26_13.27.18.048000
248	Gar nicht	50.png	6	methexp32	2017-04-26_13.27.18.048000
248	Kenne ich sehr gut	22.png	7	methexp32	2017-04-26_13.27.18.048000
248	Kenne ich	20.png	8	methexp32	2017-04-26_13.27.18.048000
