ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
109	MotivationCS27.png	neu6.wav	170	1	0	270	Space	methexp32	2017-02-06_11.55.12.076000	
109	50.png	p23.wav	152	2	270	90	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	03.png	n46.wav	250	3	90	270	Space	methexp32	2017-02-06_11.55.12.076000	
109	20.png	n50.wav	152	4	270	0	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	03.png	n45.wav	250	5	0	180	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	14.png	p22.wav	250	6	90	180	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	20.png	n14.wav	152	7	180	0	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	MotivationCS33.png	neu8.wav	158	8	270	0	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	MotivationCS33.png	neu2.wav	158	9	270	180	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	08.png	p36.wav	250	10	90	0	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	51.png	n14.wav	152	11	180	0	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	20.png	n13.wav	152	12	270	90	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	MotivationCS27.png	neu3.wav	170	13	180	90	Space	methexp32	2017-02-06_11.55.12.076000	
109	08.png	p73.wav	250	14	270	90	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	20.png	n40.wav	152	15	0	90	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	04.png	p89.wav	152	16	180	270	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	50.png	p91.wav	152	17	270	180	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	MotivationCS27.png	neu10.wav	170	18	180	270	Space	methexp32	2017-02-06_11.55.12.076000	
109	22.png	n31.wav	250	19	90	180	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	04.png	p21.wav	152	20	0	180	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	03.png	n30.wav	250	21	180	90	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	MotivationCS27.png	neu4.wav	170	22	270	180	Space	methexp32	2017-02-06_11.55.12.076000	
109	MotivationCS27.png	neu8.wav	170	23	270	0	Space	methexp32	2017-02-06_11.55.12.076000	
109	51.png	n13.wav	152	24	90	0	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	51.png	n11.wav	152	25	90	270	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	51.png	n25.wav	152	26	0	270	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	14.png	p89.wav	250	27	270	90	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	51.png	n46.wav	152	28	180	90	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	04.png	p23.wav	152	29	0	90	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	51.png	n45.wav	152	30	180	270	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	14.png	p52.wav	250	31	270	0	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	08.png	p52.wav	250	32	90	180	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	08.png	p89.wav	250	33	90	180	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	22.png	n25.wav	250	34	270	180	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	50.png	p73.wav	152	35	90	180	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	22.png	n14.wav	250	36	180	90	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	20.png	n11.wav	152	37	90	270	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	MotivationCS33.png	neu7.wav	158	38	0	270	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	22.png	n30.wav	250	39	270	180	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	08.png	p23.wav	250	40	90	180	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	03.png	n13.wav	250	41	90	0	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	14.png	p73.wav	250	42	0	90	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	50.png	p45.wav	152	43	0	270	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	20.png	n25.wav	152	44	270	90	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	MotivationCS27.png	neu2.wav	170	45	270	180	Space	methexp32	2017-02-06_11.55.12.076000	
109	14.png	p91.wav	250	46	90	270	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	MotivationCS33.png	neu9.wav	158	47	270	90	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	03.png	n50.wav	250	48	270	180	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	04.png	p22.wav	152	49	270	180	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	08.png	p22.wav	250	50	90	0	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	MotivationCS27.png	neu1.wav	170	51	90	270	Space	methexp32	2017-02-06_11.55.12.076000	
109	MotivationCS33.png	neu1.wav	158	52	90	270	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	20.png	n45.wav	152	53	0	270	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	MotivationCS27.png	neu5.wav	170	54	180	90	Space	methexp32	2017-02-06_11.55.12.076000	
109	51.png	n50.wav	152	55	270	180	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	50.png	p89.wav	152	56	90	270	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	14.png	p21.wav	250	57	270	0	NoSpace	methexp32	2017-02-06_11.55.12.076000	
109	04.png	p45.wav	152	58	270	90	NoSpace	methexp32	2017-02-06_11.55.12.076000	
