ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
81	Gar nicht	20.png	1	methexp32	2017-01-23_13.56.24.236000
81	Gar nicht	50.png	2	methexp32	2017-01-23_13.56.24.236000
81	Schon mal gesehen	51.png	3	methexp32	2017-01-23_13.56.24.236000
81	Schon mal gesehen	08.png	4	methexp32	2017-01-23_13.56.24.236000
81	Gar nicht	22.png	5	methexp32	2017-01-23_13.56.24.236000
81	Schon mal gesehen	03.png	6	methexp32	2017-01-23_13.56.24.236000
81	Schon mal gesehen	14.png	7	methexp32	2017-01-23_13.56.24.236000
81	Gar nicht	04.png	8	methexp32	2017-01-23_13.56.24.236000
