ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
56	Kenne ich sehr gut	08.png	1	methexp32	2017-01-16_12.37.06.707000
56	Schon mal gesehen	51.png	2	methexp32	2017-01-16_12.37.06.707000
56	Kenne ich sehr gut	03.png	3	methexp32	2017-01-16_12.37.06.707000
56	Schon mal gesehen	04.png	4	methexp32	2017-01-16_12.37.06.707000
56	Kenne ich sehr gut	22.png	5	methexp32	2017-01-16_12.37.06.707000
56	Kenne ich sehr gut	14.png	6	methexp32	2017-01-16_12.37.06.707000
56	Gar nicht	50.png	7	methexp32	2017-01-16_12.37.06.707000
56	Schon mal gesehen	20.png	8	methexp32	2017-01-16_12.37.06.707000
