ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
30	51.png	n45.wav	152	1	180	0	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	22.png	n31.wav	250	2	0	180	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	MotivationCS33.png	neu2.wav	158	3	270	90	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	08.png	n25.wav	250	4	0	180	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	20.png	p73.wav	152	5	270	0	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	MotivationCS33.png	neu1.wav	158	6	180	0	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	50.png	p45.wav	152	7	270	90	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	20.png	p89.wav	152	8	0	180	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	51.png	n25.wav	152	9	180	270	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	51.png	n31.wav	152	10	180	0	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	08.png	n13.wav	250	11	180	0	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	MotivationCS27.png	neu8.wav	170	12	90	270	Space	methexp32	2017-01-10_17.47.35.329000	
30	22.png	n50.wav	250	13	90	270	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	20.png	p36.wav	152	14	180	270	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	08.png	n14.wav	250	15	90	180	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	03.png	p23.wav	250	16	0	180	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	20.png	p22.wav	152	17	0	90	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	20.png	p21.wav	152	18	270	180	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	04.png	n31.wav	152	19	90	180	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	MotivationCS33.png	neu9.wav	158	20	180	0	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	03.png	p22.wav	250	21	90	270	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	MotivationCS27.png	neu5.wav	170	22	0	270	Space	methexp32	2017-01-10_17.47.35.329000	
30	04.png	n13.wav	152	23	270	0	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	14.png	p52.wav	250	24	0	90	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	MotivationCS33.png	neu7.wav	158	25	270	0	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	14.png	p22.wav	250	26	0	90	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	22.png	n40.wav	250	27	180	0	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	14.png	p91.wav	250	28	270	0	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	14.png	p73.wav	250	29	90	0	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	20.png	p91.wav	152	30	180	0	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	03.png	p52.wav	250	31	180	270	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	MotivationCS33.png	neu4.wav	158	32	0	180	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	04.png	n45.wav	152	33	270	90	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	51.png	n50.wav	152	34	180	90	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	14.png	p45.wav	250	35	270	90	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	MotivationCS27.png	neu10.wav	170	36	180	270	Space	methexp32	2017-01-10_17.47.35.329000	
30	04.png	n25.wav	152	37	0	180	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	08.png	n50.wav	250	38	180	270	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	22.png	n25.wav	250	39	270	90	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	51.png	n13.wav	152	40	270	0	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	08.png	n45.wav	250	41	180	0	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	20.png	p53.wav	152	42	180	0	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	20.png	p23.wav	152	43	270	0	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	MotivationCS33.png	neu6.wav	158	44	180	90	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	51.png	n14.wav	152	45	90	0	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	20.png	p45.wav	152	46	180	90	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	08.png	n30.wav	250	47	90	270	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	50.png	p21.wav	152	48	270	180	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	20.png	p52.wav	152	49	270	0	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	08.png	n46.wav	250	50	270	180	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	MotivationCS33.png	neu8.wav	158	51	90	270	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	22.png	n13.wav	250	52	270	90	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	03.png	p53.wav	250	53	90	270	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	04.png	n40.wav	152	54	90	180	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	MotivationCS27.png	neu1.wav	170	55	180	270	Space	methexp32	2017-01-10_17.47.35.329000	
30	04.png	n50.wav	152	56	0	180	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	14.png	p21.wav	250	57	0	180	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	03.png	p21.wav	250	58	270	0	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	51.png	n30.wav	152	59	0	90	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	08.png	n40.wav	250	60	0	270	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	22.png	n45.wav	250	61	90	0	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	50.png	p73.wav	152	62	0	270	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	MotivationCS27.png	neu3.wav	170	63	90	0	Space	methexp32	2017-01-10_17.47.35.329000	
30	50.png	p23.wav	152	64	0	270	NoSpace	methexp32	2017-01-10_17.47.35.329000	
30	50.png	p36.wav	152	65	180	0	NoSpace	methexp32	2017-01-10_17.47.35.329000	
