ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
154	22.png	n45.wav	250	1	270	0	NoSpace	methexp32	2017-02-17_11.05.38.539000	
154	14.png	p53.wav	250	2	90	0	NoSpace	methexp32	2017-02-17_11.05.38.539000	
154	51.png	p45.wav	152	3	90	270	NoSpace	methexp32	2017-02-17_11.05.38.539000	
154	22.png	n25.wav	250	4	0	180	Space	methexp32	2017-02-17_11.05.38.539000	
154	03.png	n14.wav	250	5	0	180	NoSpace	methexp32	2017-02-17_11.05.38.539000	
154	22.png	n30.wav	250	6	0	270	Space	methexp32	2017-02-17_11.05.38.539000	
154	22.png	n14.wav	250	7	90	270	Space	methexp32	2017-02-17_11.05.38.539000	
154	20.png	p52.wav	152	8	270	90	NoSpace	methexp32	2017-02-17_11.05.38.539000	
154	20.png	p21.wav	152	9	180	270	NoSpace	methexp32	2017-02-17_11.05.38.539000	
154	MotivationCS27.png	neu1.wav	170	10	270	90	Space	methexp32	2017-02-17_11.05.38.539000	
154	50.png	n50.wav	152	11	270	0	NoSpace	methexp32	2017-02-17_11.05.38.539000	
154	14.png	p21.wav	250	12	0	270	NoSpace	methexp32	2017-02-17_11.05.38.539000	
154	51.png	p52.wav	152	13	180	90	NoSpace	methexp32	2017-02-17_11.05.38.539000	
154	20.png	p23.wav	152	14	0	90	NoSpace	methexp32	2017-02-17_11.05.38.539000	
154	50.png	n13.wav	152	15	0	270	NoSpace	methexp32	2017-02-17_11.05.38.539000	
154	04.png	n31.wav	152	16	180	270	NoSpace	methexp32	2017-02-17_11.05.38.539000	
154	14.png	p45.wav	250	17	90	0	NoSpace	methexp32	2017-02-17_11.05.38.539000	
154	08.png	p53.wav	250	18	90	0	NoSpace	methexp32	2017-02-17_11.05.38.539000	
154	14.png	p91.wav	250	19	180	90	NoSpace	methexp32	2017-02-17_11.05.38.539000	
154	51.png	p22.wav	152	20	180	90	NoSpace	methexp32	2017-02-17_11.05.38.539000	
154	14.png	p73.wav	250	21	90	180	NoSpace	methexp32	2017-02-17_11.05.38.539000	
154	03.png	n30.wav	250	22	0	270	NoSpace	methexp32	2017-02-17_11.05.38.539000	
154	04.png	n13.wav	152	23	0	270	NoSpace	methexp32	2017-02-17_11.05.38.539000	
154	MotivationCS33.png	neu8.wav	158	24	180	90	NoSpace	methexp32	2017-02-17_11.05.38.539000	
154	51.png	p21.wav	152	25	270	0	NoSpace	methexp32	2017-02-17_11.05.38.539000	
154	08.png	p91.wav	250	26	0	270	NoSpace	methexp32	2017-02-17_11.05.38.539000	
154	MotivationCS27.png	neu7.wav	170	27	270	90	Space	methexp32	2017-02-17_11.05.38.539000	
154	MotivationCS27.png	neu5.wav	170	28	0	90	Space	methexp32	2017-02-17_11.05.38.539000	
154	50.png	n46.wav	152	29	270	90	NoSpace	methexp32	2017-02-17_11.05.38.539000	
