ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
10	08.png	n31.wav	250	1	0	270	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	20.png	p22.wav	152	2	90	270	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	MotivationCS33.png	neu3.wav	170	3	180	0	Space	methexp32	2017-01-09_15.48.30.421000	
10	50.png	n45.wav	152	4	90	0	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	14.png	n46.wav	250	5	180	90	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	51.png	n31.wav	152	6	180	90	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	22.png	p23.wav	250	7	0	90	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	20.png	p52.wav	152	8	0	270	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	MotivationCS27.png	neu3.wav	158	9	0	180	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	04.png	p52.wav	152	10	270	180	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	51.png	n13.wav	152	11	90	270	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	03.png	p45.wav	250	12	90	270	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	14.png	n11.wav	250	13	90	180	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	14.png	n31.wav	250	14	90	180	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	14.png	n14.wav	250	15	90	270	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	14.png	n40.wav	250	16	90	270	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	MotivationCS27.png	neu8.wav	158	17	90	0	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	20.png	p45.wav	152	18	0	270	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	51.png	n40.wav	152	19	90	180	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	MotivationCS33.png	neu9.wav	170	20	270	90	Space	methexp32	2017-01-09_15.48.30.421000	
10	MotivationCS27.png	neu7.wav	158	21	90	270	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	08.png	n25.wav	250	22	0	270	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	22.png	p36.wav	250	23	0	90	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	14.png	n45.wav	250	24	0	180	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	04.png	p89.wav	152	25	180	270	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	20.png	p21.wav	152	26	0	90	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	51.png	n45.wav	152	27	0	90	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	MotivationCS27.png	neu5.wav	158	28	270	0	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	50.png	n40.wav	152	29	0	180	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	03.png	p21.wav	250	30	90	180	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	22.png	p21.wav	250	31	90	270	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	22.png	p45.wav	250	32	180	90	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	50.png	n46.wav	152	33	270	90	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	51.png	n50.wav	152	34	90	0	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	20.png	p73.wav	152	35	270	0	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	03.png	p36.wav	250	36	0	180	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	MotivationCS27.png	neu9.wav	158	37	0	90	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	04.png	p23.wav	152	38	180	0	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	03.png	p89.wav	250	39	180	90	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	MotivationCS27.png	neu1.wav	158	40	0	180	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	04.png	p36.wav	152	41	90	180	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	03.png	p91.wav	250	42	0	180	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	03.png	p22.wav	250	43	90	0	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	50.png	n31.wav	152	44	0	270	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	MotivationCS33.png	neu7.wav	170	45	270	180	Space	methexp32	2017-01-09_15.48.30.421000	
10	50.png	n13.wav	152	46	270	0	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	20.png	p91.wav	152	47	270	90	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	04.png	p53.wav	152	48	270	180	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	51.png	n11.wav	152	49	270	90	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	20.png	p89.wav	152	50	270	180	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	03.png	p23.wav	250	51	90	0	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	22.png	p53.wav	250	52	270	180	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	51.png	n30.wav	152	53	0	90	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	03.png	p73.wav	250	54	90	0	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	20.png	p36.wav	152	55	0	180	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	08.png	n13.wav	250	56	180	270	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	08.png	n11.wav	250	57	0	270	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	08.png	n45.wav	250	58	0	180	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	22.png	p73.wav	250	59	270	90	NoSpace	methexp32	2017-01-09_15.48.30.421000	
10	14.png	n25.wav	250	60	90	270	NoSpace	methexp32	2017-01-09_15.48.30.421000	
