US	CS	Time	PCName	timeStamp
n13.wav	22.png	250	methexp32	2017-05-11_12.09.11.129000
n31.wav	08.png	250	methexp32	2017-05-11_12.09.11.129000
n50.wav	22.png	250	methexp32	2017-05-11_12.09.11.129000
p45.wav	03.png	250	methexp32	2017-05-11_12.09.11.129000
n50.wav	08.png	250	methexp32	2017-05-11_12.09.11.129000
p52.wav	04.png	152	methexp32	2017-05-11_12.09.11.129000
p53.wav	50.png	152	methexp32	2017-05-11_12.09.11.129000
p22.wav	14.png	250	methexp32	2017-05-11_12.09.11.129000
n25.wav	51.png	152	methexp32	2017-05-11_12.09.11.129000
n45.wav	20.png	152	methexp32	2017-05-11_12.09.11.129000
p22.wav	04.png	152	methexp32	2017-05-11_12.09.11.129000
n25.wav	22.png	250	methexp32	2017-05-11_12.09.11.129000
n30.wav	22.png	250	methexp32	2017-05-11_12.09.11.129000
neu2.wav	MotivationCS27.png	170	methexp32	2017-05-11_12.09.11.129000
n30.wav	51.png	152	methexp32	2017-05-11_12.09.11.129000
n45.wav	22.png	250	methexp32	2017-05-11_12.09.11.129000
neu6.wav	MotivationCS27.png	170	methexp32	2017-05-11_12.09.11.129000
n30.wav	08.png	250	methexp32	2017-05-11_12.09.11.129000
n46.wav	22.png	250	methexp32	2017-05-11_12.09.11.129000
p73.wav	04.png	152	methexp32	2017-05-11_12.09.11.129000
n40.wav	08.png	250	methexp32	2017-05-11_12.09.11.129000
p22.wav	03.png	250	methexp32	2017-05-11_12.09.11.129000
n11.wav	08.png	250	methexp32	2017-05-11_12.09.11.129000
n40.wav	51.png	152	methexp32	2017-05-11_12.09.11.129000
p89.wav	14.png	250	methexp32	2017-05-11_12.09.11.129000
neu10.wav	MotivationCS33.png	158	methexp32	2017-05-11_12.09.11.129000
n25.wav	08.png	250	methexp32	2017-05-11_12.09.11.129000
n11.wav	22.png	250	methexp32	2017-05-11_12.09.11.129000
p23.wav	50.png	152	methexp32	2017-05-11_12.09.11.129000
n31.wav	22.png	250	methexp32	2017-05-11_12.09.11.129000
n13.wav	20.png	152	methexp32	2017-05-11_12.09.11.129000
n45.wav	51.png	152	methexp32	2017-05-11_12.09.11.129000
p91.wav	50.png	152	methexp32	2017-05-11_12.09.11.129000
neu2.wav	MotivationCS33.png	158	methexp32	2017-05-11_12.09.11.129000
n25.wav	20.png	152	methexp32	2017-05-11_12.09.11.129000
neu6.wav	MotivationCS33.png	158	methexp32	2017-05-11_12.09.11.129000
n31.wav	20.png	152	methexp32	2017-05-11_12.09.11.129000
neu7.wav	MotivationCS27.png	170	methexp32	2017-05-11_12.09.11.129000
p73.wav	03.png	250	methexp32	2017-05-11_12.09.11.129000
p91.wav	03.png	250	methexp32	2017-05-11_12.09.11.129000
n11.wav	20.png	152	methexp32	2017-05-11_12.09.11.129000
neu9.wav	MotivationCS27.png	170	methexp32	2017-05-11_12.09.11.129000
p21.wav	50.png	152	methexp32	2017-05-11_12.09.11.129000
neu9.wav	MotivationCS33.png	158	methexp32	2017-05-11_12.09.11.129000
neu8.wav	MotivationCS27.png	170	methexp32	2017-05-11_12.09.11.129000
p89.wav	03.png	250	methexp32	2017-05-11_12.09.11.129000
p23.wav	04.png	152	methexp32	2017-05-11_12.09.11.129000
n31.wav	51.png	152	methexp32	2017-05-11_12.09.11.129000
