ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
219	Kenne ich sehr gut	22.png	1	methexp32	2017-04-20_10.21.18.662000
219	Schon mal gesehen	20.png	2	methexp32	2017-04-20_10.21.18.662000
219	Kenne ich	03.png	3	methexp32	2017-04-20_10.21.18.662000
219	Kenne ich	08.png	4	methexp32	2017-04-20_10.21.18.662000
219	Kenne ich	14.png	5	methexp32	2017-04-20_10.21.18.662000
219	Gar nicht	50.png	6	methexp32	2017-04-20_10.21.18.662000
219	Gar nicht	04.png	7	methexp32	2017-04-20_10.21.18.662000
219	Gar nicht	51.png	8	methexp32	2017-04-20_10.21.18.662000
