ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
309	08.png	p21.wav	250	1	90	0	Space	methexp32	2017-05-04_18.17.22.856000	
309	03.png	n45.wav	250	2	270	180	Space	methexp32	2017-05-04_18.17.22.856000	
309	22.png	p45.wav	250	3	90	180	Space	methexp32	2017-05-04_18.17.22.856000	
309	14.png	n30.wav	250	4	180	0	Space	methexp32	2017-05-04_18.17.22.856000	
309	08.png	p52.wav	250	5	0	270	Space	methexp32	2017-05-04_18.17.22.856000	
309	50.png	n46.wav	152	6	0	270	Space	methexp32	2017-05-04_18.17.22.856000	
309	08.png	p73.wav	250	7	180	0	Space	methexp32	2017-05-04_18.17.22.856000	
309	51.png	n31.wav	152	8	180	90	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	50.png	n30.wav	152	9	0	90	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	22.png	p73.wav	250	10	270	90	Space	methexp32	2017-05-04_18.17.22.856000	
309	03.png	n30.wav	250	11	270	180	Space	methexp32	2017-05-04_18.17.22.856000	
309	51.png	n13.wav	152	12	0	90	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	08.png	p22.wav	250	13	90	270	Space	methexp32	2017-05-04_18.17.22.856000	
309	04.png	p36.wav	152	14	180	90	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	51.png	n40.wav	152	15	90	180	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	14.png	n46.wav	250	16	270	0	Space	methexp32	2017-05-04_18.17.22.856000	
309	51.png	n25.wav	152	17	270	90	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	04.png	p21.wav	152	18	180	90	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	14.png	n45.wav	250	19	270	0	Space	methexp32	2017-05-04_18.17.22.856000	
309	20.png	p89.wav	152	20	180	90	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	20.png	p23.wav	152	21	0	180	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	04.png	p45.wav	152	22	270	180	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	50.png	n40.wav	152	23	0	90	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	08.png	p36.wav	250	24	90	0	Space	methexp32	2017-05-04_18.17.22.856000	
309	MotivationCS33.png	neu4.wav	170	25	180	90	Space	methexp32	2017-05-04_18.17.22.856000	
309	51.png	n11.wav	152	26	90	180	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	MotivationCS27.png	neu3.wav	158	27	270	180	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	51.png	n50.wav	152	28	90	270	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	14.png	n13.wav	250	29	90	0	Space	methexp32	2017-05-04_18.17.22.856000	
309	50.png	n11.wav	152	30	0	270	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	22.png	p23.wav	250	31	180	0	Space	methexp32	2017-05-04_18.17.22.856000	
309	04.png	p91.wav	152	32	0	90	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	MotivationCS33.png	neu7.wav	170	33	90	180	Space	methexp32	2017-05-04_18.17.22.856000	
309	22.png	p21.wav	250	34	0	180	Space	methexp32	2017-05-04_18.17.22.856000	
309	50.png	n14.wav	152	35	0	180	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	20.png	p91.wav	152	36	270	180	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	03.png	n14.wav	250	37	180	270	Space	methexp32	2017-05-04_18.17.22.856000	
309	MotivationCS27.png	neu5.wav	158	38	90	0	Space	methexp32	2017-05-04_18.17.22.856000	
309	20.png	p53.wav	152	39	90	180	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	04.png	p52.wav	152	40	0	270	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	14.png	n14.wav	250	41	180	90	Space	methexp32	2017-05-04_18.17.22.856000	
309	14.png	n40.wav	250	42	180	90	Space	methexp32	2017-05-04_18.17.22.856000	
309	MotivationCS27.png	neu7.wav	158	43	270	90	Space	methexp32	2017-05-04_18.17.22.856000	
309	MotivationCS33.png	neu6.wav	170	44	180	90	Space	methexp32	2017-05-04_18.17.22.856000	
309	MotivationCS27.png	neu4.wav	158	45	0	90	Space	methexp32	2017-05-04_18.17.22.856000	
309	50.png	n25.wav	152	46	0	180	Space	methexp32	2017-05-04_18.17.22.856000	
309	MotivationCS33.png	neu3.wav	170	47	270	90	Space	methexp32	2017-05-04_18.17.22.856000	
309	22.png	p52.wav	250	48	270	180	Space	methexp32	2017-05-04_18.17.22.856000	
309	MotivationCS27.png	neu9.wav	158	49	180	270	Space	methexp32	2017-05-04_18.17.22.856000	
309	22.png	p89.wav	250	50	180	270	Space	methexp32	2017-05-04_18.17.22.856000	
309	08.png	p53.wav	250	51	0	180	Space	methexp32	2017-05-04_18.17.22.856000	
309	MotivationCS33.png	neu8.wav	170	52	90	180	Space	methexp32	2017-05-04_18.17.22.856000	
309	08.png	p89.wav	250	53	90	180	Space	methexp32	2017-05-04_18.17.22.856000	
309	51.png	n45.wav	152	54	180	270	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	50.png	n31.wav	152	55	180	90	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	03.png	n40.wav	250	56	270	90	Space	methexp32	2017-05-04_18.17.22.856000	
309	14.png	n50.wav	250	57	180	270	Space	methexp32	2017-05-04_18.17.22.856000	
309	20.png	p45.wav	152	58	270	90	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	51.png	n14.wav	152	59	0	180	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	MotivationCS33.png	neu2.wav	170	60	180	0	Space	methexp32	2017-05-04_18.17.22.856000	
309	04.png	p89.wav	152	61	0	90	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	08.png	p91.wav	250	62	90	270	Space	methexp32	2017-05-04_18.17.22.856000	
309	50.png	n50.wav	152	63	90	270	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	MotivationCS33.png	neu5.wav	170	64	0	180	Space	methexp32	2017-05-04_18.17.22.856000	
309	14.png	n11.wav	250	65	90	270	Space	methexp32	2017-05-04_18.17.22.856000	
309	14.png	n31.wav	250	66	0	270	Space	methexp32	2017-05-04_18.17.22.856000	
309	20.png	p73.wav	152	67	90	180	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	22.png	p53.wav	250	68	0	270	Space	methexp32	2017-05-04_18.17.22.856000	
309	MotivationCS33.png	neu9.wav	170	69	0	270	Space	methexp32	2017-05-04_18.17.22.856000	
309	03.png	n46.wav	250	70	270	180	Space	methexp32	2017-05-04_18.17.22.856000	
309	04.png	p53.wav	152	71	0	270	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	03.png	n25.wav	250	72	90	0	Space	methexp32	2017-05-04_18.17.22.856000	
309	14.png	n25.wav	250	73	180	0	Space	methexp32	2017-05-04_18.17.22.856000	
309	04.png	p23.wav	152	74	90	180	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	MotivationCS33.png	neu10.wav	170	75	0	270	Space	methexp32	2017-05-04_18.17.22.856000	
309	04.png	p22.wav	152	76	0	90	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	50.png	n13.wav	152	77	90	0	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	08.png	p23.wav	250	78	270	0	Space	methexp32	2017-05-04_18.17.22.856000	
309	51.png	n46.wav	152	79	90	0	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	51.png	n30.wav	152	80	0	90	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	03.png	n50.wav	250	81	270	180	Space	methexp32	2017-05-04_18.17.22.856000	
309	03.png	n11.wav	250	82	90	270	Space	methexp32	2017-05-04_18.17.22.856000	
309	20.png	p36.wav	152	83	270	90	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	22.png	p36.wav	250	84	0	180	Space	methexp32	2017-05-04_18.17.22.856000	
309	08.png	p45.wav	250	85	270	0	Space	methexp32	2017-05-04_18.17.22.856000	
309	20.png	p21.wav	152	86	180	0	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	22.png	p22.wav	250	87	90	180	Space	methexp32	2017-05-04_18.17.22.856000	
309	MotivationCS27.png	neu1.wav	158	88	90	270	Space	methexp32	2017-05-04_18.17.22.856000	
309	MotivationCS33.png	neu1.wav	170	89	270	0	Space	methexp32	2017-05-04_18.17.22.856000	
309	MotivationCS27.png	neu2.wav	158	90	270	90	Space	methexp32	2017-05-04_18.17.22.856000	
309	MotivationCS27.png	neu6.wav	158	91	0	270	Space	methexp32	2017-05-04_18.17.22.856000	
309	03.png	n31.wav	250	92	180	270	Space	methexp32	2017-05-04_18.17.22.856000	
309	MotivationCS27.png	neu10.wav	158	93	90	180	Space	methexp32	2017-05-04_18.17.22.856000	
309	20.png	p52.wav	152	94	270	0	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	22.png	p91.wav	250	95	180	0	Space	methexp32	2017-05-04_18.17.22.856000	
309	20.png	p22.wav	152	96	180	0	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	04.png	p73.wav	152	97	0	180	NoSpace	methexp32	2017-05-04_18.17.22.856000	
309	MotivationCS27.png	neu8.wav	158	98	180	270	Space	methexp32	2017-05-04_18.17.22.856000	
309	03.png	n13.wav	250	99	180	90	Space	methexp32	2017-05-04_18.17.22.856000	
309	50.png	n45.wav	152	100	90	270	NoSpace	methexp32	2017-05-04_18.17.22.856000	
