ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
129	50.png	p53.wav	152	1	90	180	NoSpace	methexp32	2017-02-09_16.19.49.909000	
129	14.png	p89.wav	250	2	180	90	NoSpace	methexp32	2017-02-09_16.19.49.909000	
129	08.png	n40.wav	250	3	270	180	NoSpace	methexp32	2017-02-09_16.19.49.909000	
129	22.png	n31.wav	250	4	90	0	NoSpace	methexp32	2017-02-09_16.19.49.909000	
129	08.png	n13.wav	250	5	0	180	NoSpace	methexp32	2017-02-09_16.19.49.909000	
129	51.png	p52.wav	152	6	90	180	NoSpace	methexp32	2017-02-09_16.19.49.909000	
129	08.png	n31.wav	250	7	0	270	NoSpace	methexp32	2017-02-09_16.19.49.909000	
129	04.png	n13.wav	152	8	90	180	NoSpace	methexp32	2017-02-09_16.19.49.909000	
129	MotivationCS27.png	neu9.wav	158	9	0	180	NoSpace	methexp32	2017-02-09_16.19.49.909000	
129	50.png	p21.wav	152	10	270	90	NoSpace	methexp32	2017-02-09_16.19.49.909000	
129	22.png	n50.wav	250	11	270	180	NoSpace	methexp32	2017-02-09_16.19.49.909000	
129	22.png	n11.wav	250	12	270	180	NoSpace	methexp32	2017-02-09_16.19.49.909000	
129	MotivationCS33.png	neu10.wav	170	13	0	90	NoSpace	methexp32	2017-02-09_16.19.49.909000	
129	20.png	n50.wav	152	14	180	0	NoSpace	methexp32	2017-02-09_16.19.49.909000	
129	08.png	n46.wav	250	15	0	270	NoSpace	methexp32	2017-02-09_16.19.49.909000	
129	MotivationCS27.png	neu5.wav	158	16	90	180	NoSpace	methexp32	2017-02-09_16.19.49.909000	
129	03.png	p23.wav	250	17	180	270	NoSpace	methexp32	2017-02-09_16.19.49.909000	
129	22.png	n30.wav	250	18	90	270	NoSpace	methexp32	2017-02-09_16.19.49.909000	
129	04.png	n11.wav	152	19	90	180	NoSpace	methexp32	2017-02-09_16.19.49.909000	
129	MotivationCS33.png	neu1.wav	170	20	0	270	NoSpace	methexp32	2017-02-09_16.19.49.909000	
129	22.png	n14.wav	250	21	180	270	NoSpace	methexp32	2017-02-09_16.19.49.909000	
129	03.png	p91.wav	250	22	0	180	NoSpace	methexp32	2017-02-09_16.19.49.909000	
129	04.png	n45.wav	152	23	90	270	NoSpace	methexp32	2017-02-09_16.19.49.909000	
129	20.png	n11.wav	152	24	270	180	NoSpace	methexp32	2017-02-09_16.19.49.909000	
129	51.png	p22.wav	152	25	270	180	NoSpace	methexp32	2017-02-09_16.19.49.909000	
