ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
104	03.png	n40.wav	250	1	180	90	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	04.png	p21.wav	152	2	270	90	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	MotivationCS27.png	neu2.wav	170	3	90	0	Space	methexp32	2017-02-01_10.53.19.030000	
104	50.png	p53.wav	152	4	90	180	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	03.png	n14.wav	250	5	180	0	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	51.png	n50.wav	152	6	180	90	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	MotivationCS27.png	neu9.wav	170	7	0	180	Space	methexp32	2017-02-01_10.53.19.030000	
104	50.png	p73.wav	152	8	270	180	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	08.png	p52.wav	250	9	180	0	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	20.png	n25.wav	152	10	90	0	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	08.png	p22.wav	250	11	90	180	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	04.png	p73.wav	152	12	270	0	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	MotivationCS33.png	neu5.wav	158	13	270	180	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	08.png	p45.wav	250	14	180	270	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	08.png	p36.wav	250	15	90	270	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	20.png	n14.wav	152	16	270	0	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	51.png	n46.wav	152	17	270	180	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	50.png	p45.wav	152	18	270	0	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	03.png	n30.wav	250	19	0	180	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	MotivationCS27.png	neu6.wav	170	20	180	90	Space	methexp32	2017-02-01_10.53.19.030000	
104	20.png	n50.wav	152	21	180	0	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	14.png	n50.wav	250	22	90	0	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	50.png	p22.wav	152	23	90	270	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	51.png	n45.wav	152	24	90	180	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	03.png	n11.wav	250	25	270	180	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	51.png	n31.wav	152	26	90	180	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	14.png	n45.wav	250	27	0	180	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	50.png	p52.wav	152	28	90	0	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	MotivationCS27.png	neu5.wav	170	29	270	180	Space	methexp32	2017-02-01_10.53.19.030000	
104	03.png	n25.wav	250	30	180	270	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	MotivationCS27.png	neu3.wav	170	31	180	0	Space	methexp32	2017-02-01_10.53.19.030000	
104	04.png	p91.wav	152	32	270	90	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	MotivationCS33.png	neu8.wav	158	33	180	0	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	03.png	n46.wav	250	34	270	90	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	14.png	n25.wav	250	35	270	180	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	22.png	p23.wav	250	36	270	0	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	14.png	n11.wav	250	37	270	90	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	03.png	n13.wav	250	38	180	90	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	22.png	p73.wav	250	39	180	270	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	14.png	n40.wav	250	40	90	180	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	50.png	p91.wav	152	41	90	270	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	22.png	p91.wav	250	42	180	0	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	20.png	n13.wav	152	43	90	0	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	50.png	p89.wav	152	44	0	90	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	03.png	n45.wav	250	45	180	0	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	50.png	p21.wav	152	46	270	180	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	08.png	p89.wav	250	47	90	180	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	04.png	p89.wav	152	48	270	90	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	MotivationCS33.png	neu3.wav	158	49	90	180	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	08.png	p73.wav	250	50	180	0	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	14.png	n13.wav	250	51	90	270	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	51.png	n25.wav	152	52	180	90	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	14.png	n30.wav	250	53	0	180	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	MotivationCS33.png	neu7.wav	158	54	180	270	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	51.png	n30.wav	152	55	90	270	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	04.png	p36.wav	152	56	180	270	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	51.png	n13.wav	152	57	270	90	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	MotivationCS33.png	neu10.wav	158	58	180	90	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	22.png	p52.wav	250	59	90	180	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	20.png	n40.wav	152	60	90	270	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	14.png	n46.wav	250	61	0	270	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	22.png	p36.wav	250	62	270	0	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	04.png	p53.wav	152	63	90	0	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	51.png	n14.wav	152	64	0	90	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	MotivationCS33.png	neu2.wav	158	65	270	180	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	22.png	p45.wav	250	66	270	0	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	MotivationCS27.png	neu4.wav	170	67	90	180	Space	methexp32	2017-02-01_10.53.19.030000	
104	14.png	n31.wav	250	68	180	270	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	08.png	p23.wav	250	69	270	90	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	MotivationCS33.png	neu1.wav	158	70	90	0	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	20.png	n11.wav	152	71	180	90	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	50.png	p36.wav	152	72	180	270	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	08.png	p21.wav	250	73	180	270	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	22.png	p89.wav	250	74	90	270	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	04.png	p23.wav	152	75	180	0	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	MotivationCS27.png	neu1.wav	170	76	0	90	Space	methexp32	2017-02-01_10.53.19.030000	
104	51.png	n40.wav	152	77	90	270	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	20.png	n45.wav	152	78	270	180	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	04.png	p52.wav	152	79	0	270	NoSpace	methexp32	2017-02-01_10.53.19.030000	
104	22.png	p22.wav	250	80	0	270	Space	methexp32	2017-02-01_10.53.19.030000	
104	08.png	p53.wav	250	81	180	0	NoSpace	methexp32	2017-02-01_10.53.19.030000	
