ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
362	Gar nicht	03.png	1	methexp32	2017-05-16_15.25.25.515000
362	Kenne ich	08.png	2	methexp32	2017-05-16_15.25.25.515000
362	Gar nicht	20.png	3	methexp32	2017-05-16_15.25.25.515000
362	Schon mal gesehen	14.png	4	methexp32	2017-05-16_15.25.25.515000
362	Schon mal gesehen	50.png	5	methexp32	2017-05-16_15.25.25.515000
362	Gar nicht	51.png	6	methexp32	2017-05-16_15.25.25.515000
362	Gar nicht	04.png	7	methexp32	2017-05-16_15.25.25.515000
362	Gar nicht	22.png	8	methexp32	2017-05-16_15.25.25.515000
