ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
103	Schon mal gesehen	03.png	1	methexp32	2017-01-31_10.26.34.485000
103	Gar nicht	51.png	2	methexp32	2017-01-31_10.26.34.485000
103	Gar nicht	04.png	3	methexp32	2017-01-31_10.26.34.485000
103	Kenne ich sehr gut	22.png	4	methexp32	2017-01-31_10.26.34.485000
103	Gar nicht	20.png	5	methexp32	2017-01-31_10.26.34.485000
103	Kenne ich sehr gut	08.png	6	methexp32	2017-01-31_10.26.34.485000
103	Kenne ich sehr gut	14.png	7	methexp32	2017-01-31_10.26.34.485000
103	Gar nicht	50.png	8	methexp32	2017-01-31_10.26.34.485000
