ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
354	Schon mal gesehen	20.png	1	methexp32	2017-05-16_14.09.50.420000
354	Gar nicht	14.png	2	methexp32	2017-05-16_14.09.50.420000
354	Schon mal gesehen	22.png	3	methexp32	2017-05-16_14.09.50.420000
354	Schon mal gesehen	08.png	4	methexp32	2017-05-16_14.09.50.420000
354	Gar nicht	03.png	5	methexp32	2017-05-16_14.09.50.420000
354	Kenne ich	51.png	6	methexp32	2017-05-16_14.09.50.420000
354	Gar nicht	04.png	7	methexp32	2017-05-16_14.09.50.420000
354	Gar nicht	50.png	8	methexp32	2017-05-16_14.09.50.420000
