ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
222	Kenne ich sehr gut	51.png	1	methexp32	2017-04-20_11.29.06.187000
222	Kenne ich	22.png	2	methexp32	2017-04-20_11.29.06.187000
222	Kenne ich	50.png	3	methexp32	2017-04-20_11.29.06.187000
222	Schon mal gesehen	14.png	4	methexp32	2017-04-20_11.29.06.187000
222	Gar nicht	03.png	5	methexp32	2017-04-20_11.29.06.187000
222	Kenne ich sehr gut	08.png	6	methexp32	2017-04-20_11.29.06.187000
222	Gar nicht	04.png	7	methexp32	2017-04-20_11.29.06.187000
222	Gar nicht	20.png	8	methexp32	2017-04-20_11.29.06.187000
