ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
216	Gar nicht	03.png	1	methexp32	2017-04-20_09.46.24.827000
216	Gar nicht	04.png	2	methexp32	2017-04-20_09.46.24.827000
216	Kenne ich	50.png	3	methexp32	2017-04-20_09.46.24.827000
216	Schon mal gesehen	14.png	4	methexp32	2017-04-20_09.46.24.827000
216	Kenne ich	51.png	5	methexp32	2017-04-20_09.46.24.827000
216	Gar nicht	22.png	6	methexp32	2017-04-20_09.46.24.827000
216	Gar nicht	08.png	7	methexp32	2017-04-20_09.46.24.827000
216	Gar nicht	20.png	8	methexp32	2017-04-20_09.46.24.827000
