ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
182	51.png	n45.wav	152	1	0	270	NoSpace	methexp32	2017-03-09_09.01.19.405000	
182	MotivationCS27.png	neu7.wav	170	2	180	0	Space	methexp32	2017-03-09_09.01.19.405000	
182	51.png	n46.wav	152	3	0	90	NoSpace	methexp32	2017-03-09_09.01.19.405000	
182	14.png	n14.wav	250	4	180	90	NoSpace	methexp32	2017-03-09_09.01.19.405000	
182	22.png	n31.wav	250	5	0	90	NoSpace	methexp32	2017-03-09_09.01.19.405000	
182	MotivationCS33.png	neu2.wav	158	6	90	180	NoSpace	methexp32	2017-03-09_09.01.19.405000	
182	MotivationCS27.png	neu10.wav	170	7	270	180	Space	methexp32	2017-03-09_09.01.19.405000	
182	22.png	n30.wav	250	8	270	90	NoSpace	methexp32	2017-03-09_09.01.19.405000	
182	03.png	p23.wav	250	9	0	90	NoSpace	methexp32	2017-03-09_09.01.19.405000	
182	MotivationCS33.png	neu9.wav	158	10	0	90	NoSpace	methexp32	2017-03-09_09.01.19.405000	
182	51.png	n11.wav	152	11	0	90	NoSpace	methexp32	2017-03-09_09.01.19.405000	
182	20.png	n46.wav	152	12	180	90	NoSpace	methexp32	2017-03-09_09.01.19.405000	
182	22.png	n50.wav	250	13	180	90	NoSpace	methexp32	2017-03-09_09.01.19.405000	
182	04.png	p22.wav	152	14	90	270	NoSpace	methexp32	2017-03-09_09.01.19.405000	
182	51.png	n14.wav	152	15	0	270	NoSpace	methexp32	2017-03-09_09.01.19.405000	
182	14.png	n50.wav	250	16	270	0	NoSpace	methexp32	2017-03-09_09.01.19.405000	
182	22.png	n11.wav	250	17	90	270	NoSpace	methexp32	2017-03-09_09.01.19.405000	
182	50.png	p52.wav	152	18	270	90	NoSpace	methexp32	2017-03-09_09.01.19.405000	
182	51.png	n50.wav	152	19	90	180	NoSpace	methexp32	2017-03-09_09.01.19.405000	
182	22.png	n45.wav	250	20	270	90	NoSpace	methexp32	2017-03-09_09.01.19.405000	
182	MotivationCS33.png	neu3.wav	158	21	0	180	NoSpace	methexp32	2017-03-09_09.01.19.405000	
182	03.png	p21.wav	250	22	180	0	NoSpace	methexp32	2017-03-09_09.01.19.405000	
182	04.png	p91.wav	152	23	270	180	NoSpace	methexp32	2017-03-09_09.01.19.405000	
182	22.png	n46.wav	250	24	180	270	NoSpace	methexp32	2017-03-09_09.01.19.405000	
182	08.png	p53.wav	250	25	90	0	NoSpace	methexp32	2017-03-09_09.01.19.405000	
182	50.png	p45.wav	152	26	90	0	NoSpace	methexp32	2017-03-09_09.01.19.405000	
