ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
16	14.png	p73.wav	250	1	270	180	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	MotivationCS27.png	neu7.wav	158	2	90	0	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	14.png	p45.wav	250	3	270	180	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	22.png	n13.wav	250	4	0	180	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	MotivationCS27.png	neu4.wav	158	5	90	0	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	MotivationCS33.png	neu2.wav	170	6	0	90	Space	methexp32	2017-01-10_10.55.22.665000	
16	50.png	p45.wav	152	7	180	270	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	04.png	p91.wav	152	8	0	180	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	04.png	p89.wav	152	9	180	90	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	22.png	n31.wav	250	10	180	90	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	51.png	n14.wav	152	11	180	90	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	20.png	n25.wav	152	12	0	90	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	20.png	n30.wav	152	13	90	180	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	MotivationCS27.png	neu3.wav	158	14	270	90	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	04.png	p36.wav	152	15	270	0	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	50.png	p36.wav	152	16	90	180	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	20.png	n13.wav	152	17	180	270	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	20.png	n14.wav	152	18	90	270	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	08.png	n45.wav	250	19	270	180	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	50.png	p52.wav	152	20	0	90	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	08.png	n46.wav	250	21	90	180	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	08.png	n31.wav	250	22	270	0	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	50.png	p53.wav	152	23	0	90	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	03.png	p89.wav	250	24	90	0	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	51.png	n45.wav	152	25	0	180	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	51.png	n11.wav	152	26	180	0	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	04.png	p52.wav	152	27	180	0	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	04.png	p21.wav	152	28	180	0	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	MotivationCS27.png	neu5.wav	158	29	0	90	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	20.png	n31.wav	152	30	0	270	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	22.png	n25.wav	250	31	270	0	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	03.png	p21.wav	250	32	0	270	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	08.png	n11.wav	250	33	180	270	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	51.png	n40.wav	152	34	270	0	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	MotivationCS33.png	neu8.wav	170	35	0	270	Space	methexp32	2017-01-10_10.55.22.665000	
16	20.png	n40.wav	152	36	0	270	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	03.png	p45.wav	250	37	180	0	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	14.png	p53.wav	250	38	0	180	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	03.png	p23.wav	250	39	180	90	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	14.png	p52.wav	250	40	270	0	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	MotivationCS27.png	neu2.wav	158	41	180	270	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	51.png	n46.wav	152	42	0	270	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	50.png	p89.wav	152	43	90	180	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	20.png	n50.wav	152	44	0	90	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	03.png	p53.wav	250	45	270	180	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	04.png	p53.wav	152	46	0	270	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	MotivationCS33.png	neu5.wav	170	47	180	270	Space	methexp32	2017-01-10_10.55.22.665000	
16	MotivationCS33.png	neu1.wav	170	48	0	90	Space	methexp32	2017-01-10_10.55.22.665000	
16	14.png	p89.wav	250	49	180	90	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	51.png	n13.wav	152	50	180	0	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	51.png	n25.wav	152	51	270	0	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	04.png	p23.wav	152	52	180	270	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	MotivationCS27.png	neu10.wav	158	53	180	0	NoSpace	methexp32	2017-01-10_10.55.22.665000	
16	14.png	p23.wav	250	54	180	270	NoSpace	methexp32	2017-01-10_10.55.22.665000	
