US	CS	Time	PCName	timeStamp
neu9.wav	MotivationCS33.png	158	methexp32	2017-02-01_11.10.50.424000
n25.wav	08.png	250	methexp32	2017-02-01_11.10.50.424000
p73.wav	14.png	250	methexp32	2017-02-01_11.10.50.424000
p23.wav	14.png	250	methexp32	2017-02-01_11.10.50.424000
p23.wav	20.png	152	methexp32	2017-02-01_11.10.50.424000
n30.wav	03.png	250	methexp32	2017-02-01_11.10.50.424000
neu10.wav	MotivationCS27.png	170	methexp32	2017-02-01_11.10.50.424000
n31.wav	51.png	152	methexp32	2017-02-01_11.10.50.424000
n40.wav	51.png	152	methexp32	2017-02-01_11.10.50.424000
p52.wav	22.png	250	methexp32	2017-02-01_11.10.50.424000
neu5.wav	MotivationCS33.png	158	methexp32	2017-02-01_11.10.50.424000
p21.wav	20.png	152	methexp32	2017-02-01_11.10.50.424000
n46.wav	03.png	250	methexp32	2017-02-01_11.10.50.424000
neu6.wav	MotivationCS33.png	158	methexp32	2017-02-01_11.10.50.424000
neu1.wav	MotivationCS33.png	158	methexp32	2017-02-01_11.10.50.424000
neu5.wav	MotivationCS27.png	170	methexp32	2017-02-01_11.10.50.424000
neu2.wav	MotivationCS33.png	158	methexp32	2017-02-01_11.10.50.424000
p89.wav	50.png	152	methexp32	2017-02-01_11.10.50.424000
n11.wav	03.png	250	methexp32	2017-02-01_11.10.50.424000
p22.wav	50.png	152	methexp32	2017-02-01_11.10.50.424000
p36.wav	14.png	250	methexp32	2017-02-01_11.10.50.424000
neu4.wav	MotivationCS33.png	158	methexp32	2017-02-01_11.10.50.424000
p53.wav	20.png	152	methexp32	2017-02-01_11.10.50.424000
p21.wav	22.png	250	methexp32	2017-02-01_11.10.50.424000
p89.wav	20.png	152	methexp32	2017-02-01_11.10.50.424000
p53.wav	50.png	152	methexp32	2017-02-01_11.10.50.424000
p22.wav	14.png	250	methexp32	2017-02-01_11.10.50.424000
n40.wav	04.png	152	methexp32	2017-02-01_11.10.50.424000
neu3.wav	MotivationCS33.png	158	methexp32	2017-02-01_11.10.50.424000
neu8.wav	MotivationCS33.png	158	methexp32	2017-02-01_11.10.50.424000
p45.wav	22.png	250	methexp32	2017-02-01_11.10.50.424000
n45.wav	03.png	250	methexp32	2017-02-01_11.10.50.424000
p89.wav	22.png	250	methexp32	2017-02-01_11.10.50.424000
p91.wav	14.png	250	methexp32	2017-02-01_11.10.50.424000
