ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
89	Schon mal gesehen	50.png	1	methexp32	2017-01-27_09.03.11.210000
89	Schon mal gesehen	08.png	2	methexp32	2017-01-27_09.03.11.210000
89	Schon mal gesehen	03.png	3	methexp32	2017-01-27_09.03.11.210000
89	Schon mal gesehen	22.png	4	methexp32	2017-01-27_09.03.11.210000
89	Gar nicht	04.png	5	methexp32	2017-01-27_09.03.11.210000
89	Kenne ich	51.png	6	methexp32	2017-01-27_09.03.11.210000
89	Schon mal gesehen	14.png	7	methexp32	2017-01-27_09.03.11.210000
89	Gar nicht	20.png	8	methexp32	2017-01-27_09.03.11.210000
