ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
66	03.png	p23.wav	250	1	270	180	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	MotivationCS33.png	neu4.wav	158	2	0	90	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	MotivationCS27.png	neu10.wav	170	3	180	270	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	04.png	n11.wav	152	4	0	90	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	20.png	p91.wav	152	5	0	90	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	20.png	p45.wav	152	6	0	270	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	20.png	p89.wav	152	7	270	180	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	51.png	p91.wav	152	8	0	180	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	04.png	n50.wav	152	9	0	90	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	14.png	n40.wav	250	10	0	270	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	50.png	n11.wav	152	11	90	180	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	50.png	n30.wav	152	12	180	270	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	22.png	n30.wav	250	13	180	270	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	MotivationCS33.png	neu3.wav	158	14	90	0	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	22.png	n40.wav	250	15	270	90	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	51.png	p22.wav	152	16	270	0	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	22.png	n50.wav	250	17	90	0	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	03.png	p52.wav	250	18	90	270	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	MotivationCS27.png	neu6.wav	170	19	270	180	Space	methexp32	2017-01-18_11.43.29.801000	
66	14.png	n13.wav	250	20	270	0	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	08.png	p91.wav	250	21	270	0	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	MotivationCS27.png	neu9.wav	170	22	270	0	Space	methexp32	2017-01-18_11.43.29.801000	
66	50.png	n31.wav	152	23	270	0	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	MotivationCS33.png	neu5.wav	158	24	0	90	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	51.png	p45.wav	152	25	180	0	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	08.png	p89.wav	250	26	0	270	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	08.png	p23.wav	250	27	0	90	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	22.png	n31.wav	250	28	180	90	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	03.png	p45.wav	250	29	90	180	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	51.png	p23.wav	152	30	0	270	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	20.png	p53.wav	152	31	90	270	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	08.png	p45.wav	250	32	0	270	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	20.png	p36.wav	152	33	270	90	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	22.png	n25.wav	250	34	180	270	Space	methexp32	2017-01-18_11.43.29.801000	
66	14.png	n50.wav	250	35	180	0	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	50.png	n13.wav	152	36	180	90	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	MotivationCS27.png	neu7.wav	170	37	270	180	Space	methexp32	2017-01-18_11.43.29.801000	
66	14.png	n30.wav	250	38	0	180	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	MotivationCS27.png	neu3.wav	170	39	0	90	Space	methexp32	2017-01-18_11.43.29.801000	
66	MotivationCS27.png	neu4.wav	170	40	180	270	Space	methexp32	2017-01-18_11.43.29.801000	
66	04.png	n30.wav	152	41	270	180	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	20.png	p23.wav	152	42	90	0	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	03.png	p89.wav	250	43	270	0	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	14.png	n25.wav	250	44	270	0	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	08.png	p21.wav	250	45	180	270	NoSpace	methexp32	2017-01-18_11.43.29.801000	
66	50.png	n14.wav	152	46	180	90	NoSpace	methexp32	2017-01-18_11.43.29.801000	
