ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
367	Schon mal gesehen	03.png	1	methexp32	2017-05-16_17.40.55.330000
367	Kenne ich	08.png	2	methexp32	2017-05-16_17.40.55.330000
367	Kenne ich sehr gut	51.png	3	methexp32	2017-05-16_17.40.55.330000
367	Kenne ich sehr gut	50.png	4	methexp32	2017-05-16_17.40.55.330000
367	Kenne ich	14.png	5	methexp32	2017-05-16_17.40.55.330000
367	Kenne ich	20.png	6	methexp32	2017-05-16_17.40.55.330000
367	Schon mal gesehen	04.png	7	methexp32	2017-05-16_17.40.55.330000
367	Schon mal gesehen	22.png	8	methexp32	2017-05-16_17.40.55.330000
