US	CS	Time	PCName	timeStamp
neu1.wav	MotivationCS27.png	158	methexp32	2017-02-15_15.07.51.789000
n40.wav	03.png	250	methexp32	2017-02-15_15.07.51.789000
p21.wav	20.png	152	methexp32	2017-02-15_15.07.51.789000
n45.wav	08.png	250	methexp32	2017-02-15_15.07.51.789000
p91.wav	14.png	250	methexp32	2017-02-15_15.07.51.789000
p91.wav	22.png	250	methexp32	2017-02-15_15.07.51.789000
p36.wav	22.png	250	methexp32	2017-02-15_15.07.51.789000
n50.wav	51.png	152	methexp32	2017-02-15_15.07.51.789000
n25.wav	03.png	250	methexp32	2017-02-15_15.07.51.789000
n40.wav	51.png	152	methexp32	2017-02-15_15.07.51.789000
neu4.wav	MotivationCS27.png	158	methexp32	2017-02-15_15.07.51.789000
n46.wav	03.png	250	methexp32	2017-02-15_15.07.51.789000
p45.wav	14.png	250	methexp32	2017-02-15_15.07.51.789000
p52.wav	20.png	152	methexp32	2017-02-15_15.07.51.789000
neu10.wav	MotivationCS33.png	170	methexp32	2017-02-15_15.07.51.789000
n30.wav	50.png	152	methexp32	2017-02-15_15.07.51.789000
n45.wav	03.png	250	methexp32	2017-02-15_15.07.51.789000
p23.wav	14.png	250	methexp32	2017-02-15_15.07.51.789000
neu7.wav	MotivationCS27.png	158	methexp32	2017-02-15_15.07.51.789000
neu7.wav	MotivationCS33.png	170	methexp32	2017-02-15_15.07.51.789000
p22.wav	22.png	250	methexp32	2017-02-15_15.07.51.789000
p73.wav	22.png	250	methexp32	2017-02-15_15.07.51.789000
n45.wav	51.png	152	methexp32	2017-02-15_15.07.51.789000
n30.wav	08.png	250	methexp32	2017-02-15_15.07.51.789000
n50.wav	08.png	250	methexp32	2017-02-15_15.07.51.789000
n30.wav	03.png	250	methexp32	2017-02-15_15.07.51.789000
neu8.wav	MotivationCS33.png	170	methexp32	2017-02-15_15.07.51.789000
neu6.wav	MotivationCS27.png	158	methexp32	2017-02-15_15.07.51.789000
p45.wav	04.png	152	methexp32	2017-02-15_15.07.51.789000
n50.wav	50.png	152	methexp32	2017-02-15_15.07.51.789000
n14.wav	08.png	250	methexp32	2017-02-15_15.07.51.789000
neu3.wav	MotivationCS27.png	158	methexp32	2017-02-15_15.07.51.789000
n25.wav	08.png	250	methexp32	2017-02-15_15.07.51.789000
p22.wav	20.png	152	methexp32	2017-02-15_15.07.51.789000
neu6.wav	MotivationCS33.png	170	methexp32	2017-02-15_15.07.51.789000
neu10.wav	MotivationCS27.png	158	methexp32	2017-02-15_15.07.51.789000
n50.wav	03.png	250	methexp32	2017-02-15_15.07.51.789000
p53.wav	20.png	152	methexp32	2017-02-15_15.07.51.789000
n11.wav	50.png	152	methexp32	2017-02-15_15.07.51.789000
neu9.wav	MotivationCS27.png	158	methexp32	2017-02-15_15.07.51.789000
p53.wav	04.png	152	methexp32	2017-02-15_15.07.51.789000
p73.wav	04.png	152	methexp32	2017-02-15_15.07.51.789000
neu2.wav	MotivationCS27.png	158	methexp32	2017-02-15_15.07.51.789000
p53.wav	22.png	250	methexp32	2017-02-15_15.07.51.789000
n45.wav	50.png	152	methexp32	2017-02-15_15.07.51.789000
p21.wav	14.png	250	methexp32	2017-02-15_15.07.51.789000
p53.wav	14.png	250	methexp32	2017-02-15_15.07.51.789000
neu8.wav	MotivationCS27.png	158	methexp32	2017-02-15_15.07.51.789000
p22.wav	04.png	152	methexp32	2017-02-15_15.07.51.789000
p89.wav	22.png	250	methexp32	2017-02-15_15.07.51.789000
p36.wav	20.png	152	methexp32	2017-02-15_15.07.51.789000
p22.wav	14.png	250	methexp32	2017-02-15_15.07.51.789000
n30.wav	51.png	152	methexp32	2017-02-15_15.07.51.789000
neu5.wav	MotivationCS27.png	158	methexp32	2017-02-15_15.07.51.789000
n31.wav	51.png	152	methexp32	2017-02-15_15.07.51.789000
n40.wav	08.png	250	methexp32	2017-02-15_15.07.51.789000
n11.wav	51.png	152	methexp32	2017-02-15_15.07.51.789000
p91.wav	20.png	152	methexp32	2017-02-15_15.07.51.789000
p36.wav	04.png	152	methexp32	2017-02-15_15.07.51.789000
neu2.wav	MotivationCS33.png	170	methexp32	2017-02-15_15.07.51.789000
p21.wav	22.png	250	methexp32	2017-02-15_15.07.51.789000
n40.wav	50.png	152	methexp32	2017-02-15_15.07.51.789000
neu4.wav	MotivationCS33.png	170	methexp32	2017-02-15_15.07.51.789000
p52.wav	04.png	152	methexp32	2017-02-15_15.07.51.789000
p45.wav	22.png	250	methexp32	2017-02-15_15.07.51.789000
neu9.wav	MotivationCS33.png	170	methexp32	2017-02-15_15.07.51.789000
n31.wav	08.png	250	methexp32	2017-02-15_15.07.51.789000
n14.wav	50.png	152	methexp32	2017-02-15_15.07.51.789000
p23.wav	22.png	250	methexp32	2017-02-15_15.07.51.789000
p89.wav	14.png	250	methexp32	2017-02-15_15.07.51.789000
