ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
34	20.png	p21.wav	152	1	180	0	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	03.png	p45.wav	250	2	180	270	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	14.png	p22.wav	250	3	90	270	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	03.png	p36.wav	250	4	270	180	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	MotivationCS33.png	neu10.wav	158	5	0	90	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	20.png	p36.wav	152	6	90	180	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	04.png	p89.wav	152	7	270	0	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	03.png	p73.wav	250	8	270	0	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	50.png	n30.wav	152	9	0	90	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	03.png	p91.wav	250	10	270	90	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	MotivationCS27.png	neu8.wav	170	11	270	180	Space	methexp32	2017-01-12_10.50.20.136000	
34	20.png	p52.wav	152	12	270	0	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	08.png	n30.wav	250	13	0	270	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	22.png	n45.wav	250	14	0	90	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	04.png	p23.wav	152	15	90	0	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	14.png	p91.wav	250	16	90	0	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	MotivationCS33.png	neu8.wav	158	17	180	270	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	04.png	p45.wav	152	18	0	180	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	08.png	n11.wav	250	19	180	270	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	04.png	p73.wav	152	20	270	0	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	MotivationCS27.png	neu10.wav	170	21	180	270	Space	methexp32	2017-01-12_10.50.20.136000	
34	50.png	n13.wav	152	22	270	180	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	MotivationCS27.png	neu5.wav	170	23	90	0	Space	methexp32	2017-01-12_10.50.20.136000	
34	22.png	n13.wav	250	24	270	90	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	51.png	n13.wav	152	25	180	90	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	51.png	n25.wav	152	26	0	90	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	51.png	n11.wav	152	27	180	0	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	20.png	p73.wav	152	28	0	270	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	22.png	n40.wav	250	29	0	180	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	08.png	n25.wav	250	30	270	0	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	04.png	p21.wav	152	31	90	270	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	51.png	n30.wav	152	32	270	0	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	20.png	p45.wav	152	33	0	180	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	50.png	n14.wav	152	34	270	180	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	04.png	p91.wav	152	35	0	180	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	14.png	p21.wav	250	36	0	270	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	14.png	p73.wav	250	37	270	0	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	08.png	n13.wav	250	38	180	270	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	51.png	n50.wav	152	39	90	180	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	03.png	p53.wav	250	40	180	0	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	20.png	p53.wav	152	41	180	90	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	22.png	n14.wav	250	42	270	0	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	MotivationCS33.png	neu4.wav	158	43	90	180	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	MotivationCS33.png	neu1.wav	158	44	180	270	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	08.png	n50.wav	250	45	270	90	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	MotivationCS27.png	neu2.wav	170	46	180	270	Space	methexp32	2017-01-12_10.50.20.136000	
34	04.png	p22.wav	152	47	180	0	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	MotivationCS33.png	neu9.wav	158	48	90	180	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	22.png	n31.wav	250	49	0	90	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	08.png	n31.wav	250	50	180	270	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	03.png	p89.wav	250	51	270	0	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	22.png	n46.wav	250	52	90	180	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	MotivationCS33.png	neu6.wav	158	53	90	180	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	MotivationCS33.png	neu2.wav	158	54	0	180	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	MotivationCS33.png	neu3.wav	158	55	90	0	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	08.png	n45.wav	250	56	270	0	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	22.png	n50.wav	250	57	180	90	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	14.png	p23.wav	250	58	90	270	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	03.png	p52.wav	250	59	0	90	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	MotivationCS33.png	neu7.wav	158	60	90	270	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	03.png	p22.wav	250	61	90	0	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	20.png	p91.wav	152	62	0	270	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	MotivationCS27.png	neu3.wav	170	63	270	180	Space	methexp32	2017-01-12_10.50.20.136000	
34	51.png	n31.wav	152	64	270	180	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	51.png	n40.wav	152	65	90	180	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	50.png	n40.wav	152	66	90	0	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	MotivationCS27.png	neu9.wav	170	67	270	180	Space	methexp32	2017-01-12_10.50.20.136000	
34	20.png	p22.wav	152	68	180	90	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	04.png	p52.wav	152	69	0	90	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	08.png	n14.wav	250	70	0	270	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	20.png	p23.wav	152	71	180	90	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	04.png	p53.wav	152	72	180	270	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	14.png	p53.wav	250	73	270	180	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	51.png	n45.wav	152	74	90	180	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	14.png	p36.wav	250	75	270	0	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	08.png	n46.wav	250	76	270	90	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	50.png	n31.wav	152	77	0	180	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	22.png	n11.wav	250	78	270	180	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	03.png	p21.wav	250	79	90	0	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	14.png	p45.wav	250	80	0	180	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	51.png	n46.wav	152	81	90	270	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	MotivationCS27.png	neu6.wav	170	82	180	270	Space	methexp32	2017-01-12_10.50.20.136000	
34	51.png	n14.wav	152	83	270	90	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	50.png	n46.wav	152	84	180	90	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	50.png	n45.wav	152	85	270	0	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	MotivationCS27.png	neu4.wav	170	86	90	180	Space	methexp32	2017-01-12_10.50.20.136000	
34	50.png	n50.wav	152	87	0	180	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	50.png	n25.wav	152	88	0	180	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	22.png	n25.wav	250	89	90	0	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	14.png	p52.wav	250	90	270	180	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	08.png	n40.wav	250	91	270	90	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	22.png	n30.wav	250	92	180	0	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	MotivationCS27.png	neu1.wav	170	93	180	0	Space	methexp32	2017-01-12_10.50.20.136000	
34	MotivationCS33.png	neu5.wav	158	94	270	0	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	50.png	n11.wav	152	95	0	270	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	03.png	p23.wav	250	96	180	0	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	MotivationCS27.png	neu7.wav	170	97	90	270	Space	methexp32	2017-01-12_10.50.20.136000	
34	20.png	p89.wav	152	98	180	0	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	04.png	p36.wav	152	99	90	180	NoSpace	methexp32	2017-01-12_10.50.20.136000	
34	14.png	p89.wav	250	100	90	270	NoSpace	methexp32	2017-01-12_10.50.20.136000	
