ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
137	51.png	p23.wav	152	1	90	270	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	20.png	n46.wav	152	2	270	90	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	14.png	n14.wav	250	3	90	270	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	22.png	p52.wav	250	4	90	180	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	22.png	p21.wav	250	5	180	90	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	20.png	n13.wav	152	6	90	180	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	08.png	p23.wav	250	7	270	90	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	50.png	p89.wav	152	8	180	0	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	51.png	p36.wav	152	9	270	0	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	03.png	n40.wav	250	10	90	0	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	51.png	p21.wav	152	11	90	0	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	22.png	p89.wav	250	12	270	180	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	04.png	n40.wav	152	13	90	0	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	50.png	p53.wav	152	14	270	0	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	51.png	p73.wav	152	15	0	270	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	04.png	n31.wav	152	16	0	90	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	MotivationCS27.png	neu3.wav	170	17	270	0	Space	methexp32	2017-02-15_11.55.12.273000	
137	22.png	p45.wav	250	18	0	270	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	14.png	n25.wav	250	19	180	0	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	MotivationCS33.png	neu3.wav	158	20	90	180	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	03.png	n45.wav	250	21	0	270	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	22.png	p23.wav	250	22	270	90	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	08.png	p52.wav	250	23	180	0	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	03.png	n30.wav	250	24	270	180	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	14.png	n40.wav	250	25	180	90	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	04.png	n14.wav	152	26	90	270	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	20.png	n14.wav	152	27	0	90	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	08.png	p21.wav	250	28	90	270	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	22.png	p91.wav	250	29	90	270	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	MotivationCS27.png	neu10.wav	170	30	270	0	Space	methexp32	2017-02-15_11.55.12.273000	
137	50.png	p21.wav	152	31	180	270	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	22.png	p53.wav	250	32	90	270	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	14.png	n50.wav	250	33	90	270	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	22.png	p22.wav	250	34	270	90	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	MotivationCS27.png	neu4.wav	170	35	0	180	Space	methexp32	2017-02-15_11.55.12.273000	
137	03.png	n13.wav	250	36	180	0	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	MotivationCS33.png	neu8.wav	158	37	180	270	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	51.png	p89.wav	152	38	0	180	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	20.png	n31.wav	152	39	270	180	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	03.png	n50.wav	250	40	180	270	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	51.png	p52.wav	152	41	0	180	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	14.png	n30.wav	250	42	180	90	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	MotivationCS33.png	neu9.wav	158	43	90	270	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	MotivationCS33.png	neu6.wav	158	44	0	90	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	20.png	n40.wav	152	45	90	180	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	08.png	p45.wav	250	46	0	180	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	MotivationCS27.png	neu2.wav	170	47	180	90	Space	methexp32	2017-02-15_11.55.12.273000	
137	04.png	n46.wav	152	48	0	270	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	MotivationCS33.png	neu10.wav	158	49	0	270	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	03.png	n25.wav	250	50	180	90	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	08.png	p53.wav	250	51	0	90	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	51.png	p22.wav	152	52	90	270	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	MotivationCS33.png	neu7.wav	158	53	270	90	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	MotivationCS33.png	neu4.wav	158	54	180	0	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	14.png	n31.wav	250	55	270	90	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	MotivationCS33.png	neu1.wav	158	56	180	270	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	03.png	n11.wav	250	57	180	90	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	20.png	n45.wav	152	58	90	270	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	14.png	n13.wav	250	59	270	180	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	MotivationCS33.png	neu5.wav	158	60	270	180	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	08.png	p89.wav	250	61	0	180	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	14.png	n45.wav	250	62	270	90	NoSpace	methexp32	2017-02-15_11.55.12.273000	
137	20.png	n30.wav	152	63	90	180	NoSpace	methexp32	2017-02-15_11.55.12.273000	
