ParticipantNumber	CS	US	Length	TrialNr	maskTurns1	maskTurns2	space	computerName	timeStamp	
97	14.png	p21.wav	250	1	270	90	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	03.png	p52.wav	250	2	180	270	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	51.png	p91.wav	152	3	270	90	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	MotivationCS33.png	neu1.wav	158	4	270	90	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	08.png	n13.wav	250	5	180	90	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	20.png	p89.wav	152	6	270	180	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	14.png	p45.wav	250	7	0	270	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	50.png	n13.wav	152	8	270	0	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	20.png	p22.wav	152	9	0	180	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	51.png	p53.wav	152	10	0	270	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	51.png	p89.wav	152	11	90	0	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	22.png	n50.wav	250	12	180	270	Space	methexp32	2017-01-30_15.07.32.647000	
97	51.png	p73.wav	152	13	180	0	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	08.png	n46.wav	250	14	180	90	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	22.png	n25.wav	250	15	180	90	Space	methexp32	2017-01-30_15.07.32.647000	
97	51.png	p21.wav	152	16	180	90	Space	methexp32	2017-01-30_15.07.32.647000	
97	MotivationCS33.png	neu3.wav	158	17	180	0	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	20.png	p73.wav	152	18	180	270	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	MotivationCS33.png	neu9.wav	158	19	180	90	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	14.png	p22.wav	250	20	270	180	Space	methexp32	2017-01-30_15.07.32.647000	
97	04.png	n40.wav	152	21	0	180	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	MotivationCS33.png	neu4.wav	158	22	90	0	Space	methexp32	2017-01-30_15.07.32.647000	
97	22.png	n14.wav	250	23	0	180	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	MotivationCS27.png	neu10.wav	170	24	270	90	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	50.png	n25.wav	152	25	0	90	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	04.png	n11.wav	152	26	90	0	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	03.png	p22.wav	250	27	90	0	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	03.png	p53.wav	250	28	270	90	Space	methexp32	2017-01-30_15.07.32.647000	
97	22.png	n11.wav	250	29	270	0	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	04.png	n13.wav	152	30	90	0	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	22.png	n13.wav	250	31	90	180	Space	methexp32	2017-01-30_15.07.32.647000	
97	08.png	n30.wav	250	32	270	90	Space	methexp32	2017-01-30_15.07.32.647000	
97	03.png	p91.wav	250	33	180	0	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	22.png	n30.wav	250	34	180	0	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	50.png	n45.wav	152	35	270	0	Space	methexp32	2017-01-30_15.07.32.647000	
97	04.png	n25.wav	152	36	180	0	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	51.png	p23.wav	152	37	0	90	Space	methexp32	2017-01-30_15.07.32.647000	
97	50.png	n14.wav	152	38	0	180	Space	methexp32	2017-01-30_15.07.32.647000	
97	20.png	p45.wav	152	39	90	180	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	08.png	n45.wav	250	40	90	270	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	20.png	p91.wav	152	41	270	0	Space	methexp32	2017-01-30_15.07.32.647000	
97	14.png	p53.wav	250	42	0	90	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	22.png	n45.wav	250	43	270	180	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	MotivationCS33.png	neu6.wav	158	44	180	270	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	MotivationCS27.png	neu6.wav	170	45	90	180	Space	methexp32	2017-01-30_15.07.32.647000	
97	22.png	n31.wav	250	46	90	270	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	51.png	p36.wav	152	47	270	90	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	04.png	n30.wav	152	48	180	90	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	14.png	p23.wav	250	49	90	270	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	20.png	p23.wav	152	50	180	0	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	MotivationCS33.png	neu7.wav	158	51	0	270	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	22.png	n46.wav	250	52	90	270	Space	methexp32	2017-01-30_15.07.32.647000	
97	MotivationCS33.png	neu5.wav	158	53	0	270	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	03.png	p73.wav	250	54	0	90	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	MotivationCS27.png	neu8.wav	170	55	180	270	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	08.png	n50.wav	250	56	0	180	Space	methexp32	2017-01-30_15.07.32.647000	
97	08.png	n31.wav	250	57	90	270	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	03.png	p21.wav	250	58	0	90	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	08.png	n14.wav	250	59	0	90	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	14.png	p91.wav	250	60	0	270	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	14.png	p73.wav	250	61	270	90	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	MotivationCS27.png	neu4.wav	170	62	180	270	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	03.png	p23.wav	250	63	270	90	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	04.png	n46.wav	152	64	0	180	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	MotivationCS27.png	neu9.wav	170	65	270	180	Space	methexp32	2017-01-30_15.07.32.647000	
97	08.png	n25.wav	250	66	0	270	Space	methexp32	2017-01-30_15.07.32.647000	
97	MotivationCS27.png	neu7.wav	170	67	90	0	Space	methexp32	2017-01-30_15.07.32.647000	
97	03.png	p89.wav	250	68	180	270	Space	methexp32	2017-01-30_15.07.32.647000	
97	04.png	n50.wav	152	69	180	270	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	20.png	p21.wav	152	70	0	180	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	50.png	n40.wav	152	71	0	180	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	MotivationCS33.png	neu2.wav	158	72	180	90	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	51.png	p22.wav	152	73	90	0	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	MotivationCS27.png	neu2.wav	170	74	270	0	Space	methexp32	2017-01-30_15.07.32.647000	
97	20.png	p36.wav	152	75	0	270	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	14.png	p36.wav	250	76	270	90	Space	methexp32	2017-01-30_15.07.32.647000	
97	50.png	n46.wav	152	77	180	270	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	08.png	n11.wav	250	78	180	270	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	MotivationCS27.png	neu3.wav	170	79	90	180	Space	methexp32	2017-01-30_15.07.32.647000	
97	04.png	n45.wav	152	80	180	270	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	51.png	p52.wav	152	81	90	180	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	50.png	n11.wav	152	82	270	90	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	50.png	n30.wav	152	83	0	270	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	04.png	n14.wav	152	84	180	90	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	08.png	n40.wav	250	85	0	90	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	50.png	n50.wav	152	86	0	270	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	MotivationCS27.png	neu5.wav	170	87	270	0	Space	methexp32	2017-01-30_15.07.32.647000	
97	51.png	p45.wav	152	88	0	180	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	20.png	p53.wav	152	89	180	0	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	MotivationCS27.png	neu1.wav	170	90	90	180	Space	methexp32	2017-01-30_15.07.32.647000	
97	14.png	p89.wav	250	91	180	90	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	03.png	p36.wav	250	92	90	0	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	22.png	n40.wav	250	93	180	90	Space	methexp32	2017-01-30_15.07.32.647000	
97	MotivationCS33.png	neu8.wav	158	94	0	180	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	20.png	p52.wav	152	95	180	270	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	14.png	p52.wav	250	96	270	180	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	MotivationCS33.png	neu10.wav	158	97	270	0	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	04.png	n31.wav	152	98	180	90	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	50.png	n31.wav	152	99	90	270	NoSpace	methexp32	2017-01-30_15.07.32.647000	
97	03.png	p45.wav	250	100	270	180	NoSpace	methexp32	2017-01-30_15.07.32.647000	
