ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
244	Schon mal gesehen	22.png	1	methexp32	2017-04-26_11.11.37.343000
244	Schon mal gesehen	14.png	2	methexp32	2017-04-26_11.11.37.343000
244	Schon mal gesehen	20.png	3	methexp32	2017-04-26_11.11.37.343000
244	Schon mal gesehen	08.png	4	methexp32	2017-04-26_11.11.37.343000
244	Schon mal gesehen	50.png	5	methexp32	2017-04-26_11.11.37.343000
244	Schon mal gesehen	04.png	6	methexp32	2017-04-26_11.11.37.343000
244	Kenne ich sehr gut	51.png	7	methexp32	2017-04-26_11.11.37.343000
244	Kenne ich	03.png	8	methexp32	2017-04-26_11.11.37.343000
