US	CS	Time	PCName	timeStamp
n40.wav	22.png	250	methexp32	2017-01-16_12.11.36.815000
n46.wav	50.png	152	methexp32	2017-01-16_12.11.36.815000
neu9.wav	MotivationCS33.png	158	methexp32	2017-01-16_12.11.36.815000
neu10.wav	MotivationCS27.png	170	methexp32	2017-01-16_12.11.36.815000
p45.wav	51.png	152	methexp32	2017-01-16_12.11.36.815000
n25.wav	22.png	250	methexp32	2017-01-16_12.11.36.815000
p73.wav	20.png	152	methexp32	2017-01-16_12.11.36.815000
n46.wav	08.png	250	methexp32	2017-01-16_12.11.36.815000
neu7.wav	MotivationCS33.png	158	methexp32	2017-01-16_12.11.36.815000
n40.wav	08.png	250	methexp32	2017-01-16_12.11.36.815000
p52.wav	20.png	152	methexp32	2017-01-16_12.11.36.815000
p21.wav	20.png	152	methexp32	2017-01-16_12.11.36.815000
p89.wav	14.png	250	methexp32	2017-01-16_12.11.36.815000
p53.wav	03.png	250	methexp32	2017-01-16_12.11.36.815000
p89.wav	51.png	152	methexp32	2017-01-16_12.11.36.815000
p89.wav	20.png	152	methexp32	2017-01-16_12.11.36.815000
n25.wav	08.png	250	methexp32	2017-01-16_12.11.36.815000
n14.wav	50.png	152	methexp32	2017-01-16_12.11.36.815000
n11.wav	08.png	250	methexp32	2017-01-16_12.11.36.815000
n50.wav	08.png	250	methexp32	2017-01-16_12.11.36.815000
p36.wav	51.png	152	methexp32	2017-01-16_12.11.36.815000
n30.wav	50.png	152	methexp32	2017-01-16_12.11.36.815000
p22.wav	14.png	250	methexp32	2017-01-16_12.11.36.815000
n14.wav	22.png	250	methexp32	2017-01-16_12.11.36.815000
neu3.wav	MotivationCS33.png	158	methexp32	2017-01-16_12.11.36.815000
neu9.wav	MotivationCS27.png	170	methexp32	2017-01-16_12.11.36.815000
n11.wav	22.png	250	methexp32	2017-01-16_12.11.36.815000
neu2.wav	MotivationCS27.png	170	methexp32	2017-01-16_12.11.36.815000
n25.wav	50.png	152	methexp32	2017-01-16_12.11.36.815000
p91.wav	03.png	250	methexp32	2017-01-16_12.11.36.815000
p21.wav	03.png	250	methexp32	2017-01-16_12.11.36.815000
p23.wav	51.png	152	methexp32	2017-01-16_12.11.36.815000
neu10.wav	MotivationCS33.png	158	methexp32	2017-01-16_12.11.36.815000
neu4.wav	MotivationCS27.png	170	methexp32	2017-01-16_12.11.36.815000
n14.wav	08.png	250	methexp32	2017-01-16_12.11.36.815000
n31.wav	22.png	250	methexp32	2017-01-16_12.11.36.815000
n50.wav	04.png	152	methexp32	2017-01-16_12.11.36.815000
p91.wav	14.png	250	methexp32	2017-01-16_12.11.36.815000
neu2.wav	MotivationCS33.png	158	methexp32	2017-01-16_12.11.36.815000
n13.wav	22.png	250	methexp32	2017-01-16_12.11.36.815000
n31.wav	50.png	152	methexp32	2017-01-16_12.11.36.815000
p91.wav	20.png	152	methexp32	2017-01-16_12.11.36.815000
p53.wav	20.png	152	methexp32	2017-01-16_12.11.36.815000
n30.wav	22.png	250	methexp32	2017-01-16_12.11.36.815000
p23.wav	14.png	250	methexp32	2017-01-16_12.11.36.815000
n40.wav	04.png	152	methexp32	2017-01-16_12.11.36.815000
p23.wav	03.png	250	methexp32	2017-01-16_12.11.36.815000
p73.wav	03.png	250	methexp32	2017-01-16_12.11.36.815000
p45.wav	14.png	250	methexp32	2017-01-16_12.11.36.815000
p22.wav	03.png	250	methexp32	2017-01-16_12.11.36.815000
p89.wav	03.png	250	methexp32	2017-01-16_12.11.36.815000
n45.wav	50.png	152	methexp32	2017-01-16_12.11.36.815000
n31.wav	08.png	250	methexp32	2017-01-16_12.11.36.815000
neu4.wav	MotivationCS33.png	158	methexp32	2017-01-16_12.11.36.815000
n11.wav	50.png	152	methexp32	2017-01-16_12.11.36.815000
p21.wav	14.png	250	methexp32	2017-01-16_12.11.36.815000
