ParticipantNumber	knowing	CS	TrialNr	computerName	timeStamp
186	Schon mal gesehen	04.png	1	methexp32	2017-03-13_14.06.02.748000
186	Gar nicht	20.png	2	methexp32	2017-03-13_14.06.02.748000
186	Schon mal gesehen	51.png	3	methexp32	2017-03-13_14.06.02.748000
186	Schon mal gesehen	22.png	4	methexp32	2017-03-13_14.06.02.748000
186	Schon mal gesehen	14.png	5	methexp32	2017-03-13_14.06.02.748000
186	Schon mal gesehen	03.png	6	methexp32	2017-03-13_14.06.02.748000
186	Gar nicht	50.png	7	methexp32	2017-03-13_14.06.02.748000
186	Schon mal gesehen	08.png	8	methexp32	2017-03-13_14.06.02.748000
